sample	category	subcategory	var_type	count	percentage
HG03834	total	all_variants	all	5541625	100.0
HG03834	variant_type	DEL	DEL	542959	9.797830058872622
HG03834	variant_type	INS	INS	529578	9.556366589222476
HG03834	variant_type	MNV	MNV	2023	0.036505537635621324
HG03834	variant_type	SNV	SNV	4467065	80.60929781426928
HG03834	ti_tv	transitions	SNV	2800910	1.6810620860604206
HG03834	ti_tv	transversions	SNV	1666155	1.6810620860604206
HG03834	zygosity	HET	all	3922432	70.78126000947375
HG03834	zygosity	HOM_ALT	all	1619193	29.218739990526245
HG03834	zygosity	HET	DEL	407181	74.99295526918239
HG03834	zygosity	HOM_ALT	DEL	135778	25.00704473081761
HG03834	zygosity	HET	INS	398703	75.28692657172314
HG03834	zygosity	HOM_ALT	INS	130875	24.713073428276854
HG03834	zygosity	HET	MNV	2023	100.0
HG03834	zygosity	HET	SNV	3114525	69.72195390037979
HG03834	zygosity	HOM_ALT	SNV	1352540	30.27804609962022
HG03834	haplotype	both	all	1619193	29.218739990526245
HG03834	haplotype	haplotype1	all	1942842	35.059066609523384
HG03834	haplotype	haplotype2	all	1979590	35.72219339995038
HG03834	haplotype	both	DEL	135778	25.00704473081761
HG03834	haplotype	haplotype1	DEL	204789	37.71721253354305
HG03834	haplotype	haplotype2	DEL	202392	37.27574273563934
HG03834	haplotype	both	INS	130875	24.713073428276854
HG03834	haplotype	haplotype1	INS	200796	37.91622763785505
HG03834	haplotype	haplotype2	INS	197907	37.3706989338681
HG03834	haplotype	haplotype1	MNV	1031	50.963914977755806
HG03834	haplotype	haplotype2	MNV	992	49.036085022244194
HG03834	haplotype	both	SNV	1352540	30.27804609962022
HG03834	haplotype	haplotype1	SNV	1536226	34.390052528897606
HG03834	haplotype	haplotype2	SNV	1578299	35.331901371482175
HG03834	phasing	phased	all	5541625	100.0
HG03834	phasing	phased	DEL	542959	100.0
HG03834	phasing	phased	INS	529578	100.0
HG03834	phasing	phased	MNV	2023	100.0
HG03834	phasing	phased	SNV	4467065	100.0
HG03834	allelic	biallelic	all	5182135	93.51291363092955
HG03834	allelic	multiallelic	all	359490	6.487086369070444
HG03834	allelic	biallelic	DEL	432930	79.73530229722687
HG03834	allelic	multiallelic	DEL	110029	20.264697702773137
HG03834	allelic	biallelic	INS	426141	80.46803303762618
HG03834	allelic	multiallelic	INS	103437	19.531966962373815
HG03834	allelic	multiallelic	MNV	2023	100.0
HG03834	allelic	biallelic	SNV	4323064	96.77638449406936
HG03834	allelic	multiallelic	SNV	144001	3.2236155059306277
HG03834	filter	PASS	all	5223287	94.25551169557666
HG03834	filter	GAP1	all	172817	3.118525703200776
HG03834	filter	GAP2	all	122802	2.2159926014481313
HG03834	filter	HET1	all	12206	0.22026030270904293
HG03834	filter	HET2	all	10513	0.18970969706539148
HG03834	indel_size	11-20bp	all	65153	1.175702072947917
HG03834	indel_size	1bp	all	449208	8.106069970450907
HG03834	indel_size	2-5bp	all	388833	7.016588094647329
HG03834	indel_size	21-50bp	all	34442	0.6215144474770488
HG03834	indel_size	6-10bp	all	102106	1.842528139309318
HG03834	indel_size	>50bp	all	32795	0.5917939232625808
HG03834	indel_size	11-20bp	DEL	33043	6.085726546571657
HG03834	indel_size	1bp	DEL	225898	41.60498306501964
HG03834	indel_size	2-5bp	DEL	198201	36.50386124919193
HG03834	indel_size	21-50bp	DEL	17443	3.212581428800333
HG03834	indel_size	6-10bp	DEL	51773	9.535342447588123
HG03834	indel_size	>50bp	DEL	16601	3.057505262828317
HG03834	indel_size	11-20bp	INS	32110	6.063318340263379
HG03834	indel_size	1bp	INS	223310	42.16753717110605
HG03834	indel_size	2-5bp	INS	190632	35.99696362008996
HG03834	indel_size	21-50bp	INS	16999	3.2099143091291555
HG03834	indel_size	6-10bp	INS	50333	9.504360075380774
HG03834	indel_size	>50bp	INS	16194	3.057906484030681
HG03834	chromosome	chr1	all	387880	6.999390972864458
HG03834	chromosome	chr2	all	385321	6.953213182054001
HG03834	chromosome	chr3	all	345963	6.242988293145061
HG03834	chromosome	chr4	all	344044	6.208359461349334
HG03834	chromosome	chr5	all	303895	5.4838607809081275
HG03834	chromosome	chr6	all	321493	5.8014210633162655
HG03834	chromosome	chr7	all	316073	5.7036158166602755
HG03834	chromosome	chr8	all	262694	4.74037849908646
HG03834	chromosome	chr9	all	239797	4.327196445086053
HG03834	chromosome	chrX	all	203196	3.6667223061827534
HG03834	chromosome	chr10	all	239125	4.315070038120587
HG03834	chromosome	chr11	all	278992	5.034479958495928
HG03834	chromosome	chr12	all	226249	4.082719418942999
HG03834	chromosome	chr13	all	193134	3.485151016173054
HG03834	chromosome	chr14	all	207333	3.7413754990639028
HG03834	chromosome	chr15	all	219686	3.964288453296641
HG03834	chromosome	chr16	all	180741	3.2615162520018948
HG03834	chromosome	chr17	all	175329	3.1638553673335887
HG03834	chromosome	chr18	all	146171	2.6376920127219
HG03834	chromosome	chr19	all	146525	2.6440800306769225
HG03834	chromosome	chr20	all	161987	2.9230956623734015
HG03834	chromosome	chr21	all	89235	1.610267746374033
HG03834	chromosome	chr22	all	166762	3.0092617237723593
HG03834	chromosome	chr1	DEL	40935	7.539243294613406
HG03834	chromosome	chr2	DEL	40698	7.495593589939571
HG03834	chromosome	chr3	DEL	33592	6.186839153600916
HG03834	chromosome	chr4	DEL	33217	6.1177731651929514
HG03834	chromosome	chr5	DEL	30713	5.656596538596837
HG03834	chromosome	chr6	DEL	31602	5.820328975115984
HG03834	chromosome	chr7	DEL	30894	5.689932389001748
HG03834	chromosome	chr8	DEL	24832	4.573457664390865
HG03834	chromosome	chr9	DEL	27887	5.1361152499544165
