sample	contig	chromosome	contig_length	gap_length	ref_length	motif_length	n_gaps	total_gap_length_bed	mean_gap_size	max_gap_size	min_gap_size	gap_density	classification
HG00272	HG00272#1#CM094185.1	chr1	253026774	2149	248387328	253026774	1	2149	2149.0	2149	2149	0.0	scaffold
HG00272	HG00272#1#CM094193.1	chr10	134123800	0	134758134	134123800	0	0	0.0	0	0	0.0	contig
HG00272	HG00272#1#CM094194.1	chr11	134054556	0	135127769	134054556	0	0	0.0	0	0	0.0	contig
HG00272	HG00272#1#CM094197.1	chr17	83416655	0	84276897	83416655	0	0	0.0	0	0	0.0	contig
HG00272	HG00272#1#CM094198.1	chr18	80601539	100	80542538	80601539	1	100	100.0	100	100	0.01	scaffold
HG00272	HG00272#1#CM094199.1	chr19	61221721	0	61707364	61221721	0	0	0.0	0	0	0.0	contig
HG00272	HG00272#1#CM094200.1	chr20	66071273	100	66210255	66071273	1	100	100.0	100	100	0.02	scaffold
HG00272	HG00272#1#CM094186.1	chr3	204944629	100	201105948	204944629	1	100	100.0	100	100	0.0	scaffold
HG00272	HG00272#1#CM094187.1	chr4	193594135	528674	193574945	193594135	3	528674	176224.7	402091	100	0.02	scaffold
HG00272	HG00272#1#CM094188.1	chr5	182896640	0	182045439	182896640	0	0	0.0	0	0	0.0	contig
HG00272	HG00272#1#CM094189.1	chr6	171740645	100	172126628	171740645	1	100	100.0	100	100	0.01	scaffold
HG00272	HG00272#1#CM094190.1	chr7	160919780	0	160567428	160919780	0	0	0.0	0	0	0.0	contig
HG00272	HG00272#1#CM094191.1	chr8	146364341	0	146259331	146364341	0	0	0.0	0	0	0.0	contig
HG00272	HG00272#1#CM094192.1	chr9	137879090	2980349	150617247	137879090	2	2980349	1490174.5	2962394	17955	0.01	scaffold
