C	J  inter-chromosomal misjoin
C	j  inter-chromosomal misjoin with both breakpoints ending in centromeres
C	G  long gap on the reference genome
C	g  long gap on the reference genome with both breakpoints ending in centromeres
C	M  closed inversion
C
G	h2tg000005l	79435073	57670473	59657133	-	chr18	80542538	20967541	22933658	1955543	1996163	60
G	h2tg000005l	79435073	64336539	68419006	-	chr18	80542538	11176701	15271895	4069764	4104665	60
G	h2tg000006l	152360584	41656950	50231742	+	chr4	193574945	40677310	49270812	8557236	8604275	60
G	h2tg000006l	152360584	54324552	59170915	+	chr4	193574945	55520289	60364591	4836980	4849115	60
G	h2tg000007l	139500351	43194772	45064480	+	chr9	150617247	42391682	44266330	1854470	1885154	60
G	h2tg000007l	139500351	64128853	66749381	+	chr9	150617247	76462933	79098724	2614721	2640534	60
G	h2tg000009l	103739189	8514261	11733296	+	chr14	101161492	6983642	10108189	3100081	3238768	60
G	h2tg000009l	103739189	17688590	19595713	+	chr14	101161492	14993165	16902190	1903042	1910996	60
G	h2tg000012l	95495858	3099964	6173818	+	chr15	99753195	13526627	16699294	2927053	3315901	60
G	h2tg000012l	95495858	10197867	11488797	+	chr15	99753195	18012565	19285444	1255941	1304536	60
M	h2tg000012l	95495858	10197867	11488797	+	chr15	99753195	18012565	19285444	1255941	1304536	60
M	h2tg000012l	95495858	13186389	14708985	-	chr15	99753195	17897456	19406374	1491412	1536352	60
M	h2tg000012l	95495858	14600969	15758444	+	chr15	99753195	19559893	20716714	1153073	1159057	60
J	h2tg000013l	43499600	35185398	36438034	-	chr21	45090682	9437006	10699913	1251860	1263289	60
J	h2tg000013l	43499600	35242635	36427897	-	chr13	113566686	12435249	13577263	1123227	1201404	0
G	h2tg000014l	139419829	46946320	48552232	+	chr11	135127769	46857752	48471501	1603289	1615086	60
G	h2tg000014l	139419829	57534224	59995958	+	chr11	135127769	54467944	56975119	2447353	2517746	60
G	h2tg000014l	139419829	74690823	75840058	+	chr11	135127769	71425568	72573863	1147148	1149670	60
G	h2tg000014l	139419829	75840158	77555091	+	chr11	135127769	71464808	73179262	1712795	1715610	60
J	h2tg000015l	106282130	5395291	6742443	+	chr21	45090682	8047117	9402033	1270401	1427715	60
J	h2tg000015l	106282130	10198579	11280187	+	chr13	113566686	17506213	18583345	1074840	1082354	60
G	h2tg000016l	137462564	88180989	92731647	-	chr10	134758134	42948639	47315654	4341736	4571168	60
G	h2tg000016l	137462564	97385427	99687521	-	chr10	134758134	37100693	39416211	2301000	2316053	60
G	h2tg000020l	183039191	65276258	70005247	+	chr5	182045439	65297220	70026624	4723999	4731297	60
G	h2tg000020l	183039191	72869714	77704750	+	chr5	182045439	71818105	76653565	4829057	4837655	60
G	h2tg000021l	173650756	56424813	57566533	+	chr6	172126628	55939144	57078487	1137526	1142542	60
G	h2tg000021l	173650756	58180833	60232565	+	chr6	172126628	56327630	58349878	2015798	2055376	60
M	h2tg000023l	52706904	21844612	22959650	+	chrY	62460029	21929252	23044264	1114682	1115196	60
M	h2tg000023l	52706904	23995873	25526896	-	chrY	62460029	24086549	25606288	1518577	1531847	60
M	h2tg000023l	52706904	26308314	27578941	+	chrY	62460029	26357939	27616692	1257042	1271251	60
G	h2tg000026l	46124292	30782183	32214549	-	chr22	51324926	19107667	20541478	1429571	1435267	60
G	h2tg000026l	46124292	34721586	37289372	-	chr22	51324926	15313818	17771441	2420977	2601637	60
G	h2tg000029l	92798820	27586890	31887999	+	chr16	96330374	27417817	31721851	4295048	4307440	60
G	h2tg000029l	92798820	36123148	37872340	+	chr16	96330374	37794989	39557879	1742599	1769042	60
G	h2tg000029l	92798820	36123148	37872340	+	chr16	96330374	37794989	39557879	1742599	1769042	60
G	h2tg000029l	92798820	48695769	51019081	+	chr16	96330374	52099387	54414630	2314145	2323916	60
# inter-chromosomal misjoins: 2,0
# intra-chromosomal gaps: 13,0
# candidate inversions in the middle: 2,0
# candidate inversions at contig ends: 3,0
