#sample	chromosome	file_name	variants	phased	unphased	singletons	blocks	variant_per_block_median	variant_per_block_avg	variant_per_block_min	variant_per_block_max	variant_per_block_sum	bp_per_block_median	bp_per_block_avg	bp_per_block_min	bp_per_block_max	bp_per_block_sum	heterozygous_variants	heterozygous_snvs	phased_snvs	phased_fraction	phased_snvs_fraction	block_n50
syndip	chr1	assembly/variants/TUE_02_03_hifiasm_herro/phased_hifiasm/small_variants.dip.vcf.gz	377610	236830	34177	0	1	236830	236830.0	236830	236830	236830	248380941	248380941.0	248380941	248380941	248380941	271007	226305	195618	0.8738888663392459	0.8643998144097568	248380941
syndip	chr2	assembly/variants/TUE_02_03_hifiasm_herro/phased_hifiasm/small_variants.dip.vcf.gz	353469	237002	2253	0	1	237002	237002.0	237002	237002	237002	242690667	242690667.0	242690667	242690667	242690667	239255	198017	196069	0.9905832688972017	0.9901624607988203	242690667
syndip	chr3	assembly/variants/TUE_02_03_hifiasm_herro/phased_hifiasm/small_variants.dip.vcf.gz	305279	206556	0	0	1	206556	206556.0	206556	206556	206556	201098883	201098883.0	201098883	201098883	201098883	206556	173762	173762	1.0	1.0	201098883
syndip	chr4	assembly/variants/TUE_02_03_hifiasm_herro/phased_hifiasm/small_variants.dip.vcf.gz	330043	221741	4950	0	1	221741	221741.0	221741	221741	221741	193487794	193487794.0	193487794	193487794	193487794	226691	191897	187485	0.9781641088530202	0.9770084993512145	193487794
syndip	chr5	assembly/variants/TUE_02_03_hifiasm_herro/phased_hifiasm/small_variants.dip.vcf.gz	273258	186737	1	0	1	186737	186737.0	186737	186737	186737	182042449	182042449.0	182042449	182042449	182042449	186738	156905	156904	0.9999946449035547	0.9999936267168031	182042449
syndip	chr6	assembly/variants/TUE_02_03_hifiasm_herro/phased_hifiasm/small_variants.dip.vcf.gz	300227	203444	730	0	1	203444	203444.0	203444	203444	203444	172115959	172115959.0	172115959	172115959	172115959	204174	173322	172665	0.9964246182177946	0.9962093675355697	172115959
syndip	chr7	assembly/variants/TUE_02_03_hifiasm_herro/phased_hifiasm/small_variants.dip.vcf.gz	285615	192222	231	0	1	192222	192222.0	192222	192222	192222	160561789	160561789.0	160561789	160561789	160561789	192453	161676	161477	0.998799706941435	0.9987691432247211	160561789
syndip	chrX	assembly/variants/TUE_02_03_hifiasm_herro/phased_hifiasm/small_variants.dip.vcf.gz	129084	128361	1	0	1	128361	128361.0	128361	128361	128361	154251204	154251204.0	154251204	154251204	154251204	128362	99961	99960	0.9999922095324162	0.9999899960984784	154251204
syndip	chr9	assembly/variants/TUE_02_03_hifiasm_herro/phased_hifiasm/small_variants.dip.vcf.gz	231907	156886	3248	0	1	156886	156886.0	156886	156886	156886	150610674	150610674.0	150610674	150610674	150610674	160134	129012	126122	0.979716987023368	0.9775989830403373	150610674
syndip	chr8	assembly/variants/TUE_02_03_hifiasm_herro/phased_hifiasm/small_variants.dip.vcf.gz	238141	150558	1376	0	1	150558	150558.0	150558	150558	150558	146240505	146240505.0	146240505	146240505	146240505	151934	128415	127139	0.9909434359656166	0.9900634661059845	146240505
syndip	chr11	assembly/variants/TUE_02_03_hifiasm_herro/phased_hifiasm/small_variants.dip.vcf.gz	274246	191052	408	0	1	191052	191052.0	191052	191052	191052	135123648	135123648.0	135123648	135123648	135123648	191460	167348	166948	0.9978690065810091	0.9976097712551091	135123648
syndip	chr10	assembly/variants/TUE_02_03_hifiasm_herro/phased_hifiasm/small_variants.dip.vcf.gz	220529	150431	723	0	1	150431	150431.0	150431	150431	150431	134719696	134719696.0	134719696	134719696	134719696	151154	125454	124809	0.995216798761528	0.9948586732985796	134719696
syndip	chr12	assembly/variants/TUE_02_03_hifiasm_herro/phased_hifiasm/small_variants.dip.vcf.gz	205192	138271	0	0	1	138271	138271.0	138271	138271	138271	133319650	133319650.0	133319650	133319650	133319650	138271	114159	114159	1.0	1.0	133319650
syndip	chr13	assembly/variants/TUE_02_03_hifiasm_herro/phased_hifiasm/small_variants.dip.vcf.gz	163986	108807	0	0	1	108807	108807.0	108807	108807	108807	109443894	109443894.0	109443894	109443894	109443894	108807	90038	90038	1.0	1.0	109443894
syndip	chr14	assembly/variants/TUE_02_03_hifiasm_herro/phased_hifiasm/small_variants.dip.vcf.gz	222501	153079	7116	0	1	153079	153079.0	153079	153079	153079	101156836	101156836.0	101156836	101156836	101156836	160195	139994	133438	0.9555791379256531	0.9531694215466378	101156836
syndip	chr15	assembly/variants/TUE_02_03_hifiasm_herro/phased_hifiasm/small_variants.dip.vcf.gz	220601	159619	12770	0	1	159619	159619.0	159619	159619	159619	99743357	99743357.0	99743357	99743357	99743357	172389	148670	137206	0.9259233477774104	0.9228896213089393	99743357
syndip	chr16	assembly/variants/TUE_02_03_hifiasm_herro/phased_hifiasm/small_variants.dip.vcf.gz	183521	129776	1527	0	1	129776	129776.0	129776	129776	129776	96324206	96324206.0	96324206	96324206	96324206	131303	113298	111912	0.9883704104247427	0.9877667743472965	96324206
syndip	chr17	assembly/variants/TUE_02_03_hifiasm_herro/phased_hifiasm/small_variants.dip.vcf.gz	147883	92961	131	0	1	92961	92961.0	92961	92961	92961	84235151	84235151.0	84235151	84235151	84235151	93092	76727	76610	0.9985927899282431	0.9984751130631981	84235151
