C	J  inter-chromosomal misjoin
C	j  inter-chromosomal misjoin with both breakpoints ending in centromeres
C	G  long gap on the reference genome
C	g  long gap on the reference genome with both breakpoints ending in centromeres
C	M  closed inversion
C
G	ptg000002l	136566721	71013504	74220407	-	chr9	150617247	76484998	79716935	3204232	3233175	60
G	ptg000002l	136566721	92224040	94096026	-	chr9	150617247	42391682	44266330	1855564	1886417	60
M	ptg000003l	65778014	45182724	53436346	-	chr8	146259331	12877821	21130469	8235697	8259156	60
M	ptg000003l	65778014	57071054	58129874	+	chr8	146259331	10456845	11515002	1054888	1060079	60
M	ptg000003l	65778014	58124297	59343955	-	chr8	146259331	6259939	7546133	1205782	1296518	60
G	ptg000005l	192024414	46021021	49418753	+	chr4	193574945	45843699	49264638	3386023	3429098	60
G	ptg000005l	192024414	53875224	58541883	+	chr4	193574945	55520289	60181367	4654890	4668899	60
G	ptg000006l	136553807	78085762	80594081	-	chr11	135127769	54450846	56975119	2490306	2538180	60
G	ptg000006l	136553807	86736888	90279907	-	chr11	135127769	46318029	49873023	3534552	3559977	60
G	ptg000019l	103739189	8514261	11733296	+	chr14	101161492	6983642	10108189	3100081	3238768	60
G	ptg000019l	103739189	17688590	19595713	+	chr14	101161492	14993165	16902190	1903042	1910996	60
G	ptg000021l	125175651	22286131	24226153	+	chr7	160567428	56366188	58238127	1858383	1949911	60
G	ptg000021l	125175651	28937299	33416397	+	chr7	160567428	64581299	69069573	4467123	4495667	60
G	ptg000027l	72461418	19565496	24267075	-	chr16	96330374	52145000	56844765	4693865	4705371	60
G	ptg000027l	72461418	32742188	34481725	-	chr16	96330374	37814681	39557879	1725082	1757211	60
M	ptg000027l	72461418	36523502	37540767	-	chr16	96330374	34835883	35859256	1016556	1023640	60
M	ptg000027l	72461418	38385509	39757587	+	chr16	96330374	33478820	34777473	1291745	1377555	60
M	ptg000027l	72461418	39369207	43319886	-	chr16	96330374	29133254	33059726	3912507	3961588	60
J	ptg000028l	106282130	5395291	6742443	+	chr21	45090682	8047117	9402033	1270401	1427715	60
J	ptg000028l	106282130	10198579	11280187	+	chr13	113566686	17506213	18583345	1074840	1082354	60
G	ptg000032l	183039191	65276258	70005247	+	chr5	182045439	65297220	70026624	4723999	4731297	60
G	ptg000032l	183039191	72869714	77704750	+	chr5	182045439	71818105	76653565	4829057	4837655	60
M	ptg000034l	52706904	21844612	22959650	+	chrY	62460029	21929252	23044264	1114682	1115196	60
M	ptg000034l	52706904	23995873	25526896	-	chrY	62460029	24086549	25606288	1518577	1531847	60
M	ptg000034l	52706904	26308314	27578941	+	chrY	62460029	26357939	27616692	1257042	1271251	60
G	ptg000037l	17880036	1241824	6205464	-	chr10	134758134	42948639	47728087	4752371	4984574	60
G	ptg000037l	17880036	10859244	13161338	-	chr10	134758134	37100693	39416211	2301000	2316053	60
G	ptg000039l	36702226	30782183	32214549	-	chr22	51324926	19107667	20541478	1429571	1435267	60
G	ptg000039l	36702226	34721586	36702226	-	chr22	51324926	15799901	17771441	1969649	1981392	60
G	ptg000044l	44483807	22946443	25269755	-	chr16	96330374	52099387	54414630	2314145	2323916	60
G	ptg000044l	44483807	36093184	37842376	-	chr16	96330374	37794989	39557879	1742599	1769042	60
G	ptg000044l	44483807	36093184	37842376	-	chr16	96330374	37794989	39557879	1742599	1769042	60
G	ptg000044l	44483807	42077525	44483807	-	chr16	96330374	29313326	31721851	2402323	2411034	60
G	ptg000054l	26158220	11016067	15098534	+	chr18	80542538	11176701	15271895	4069764	4104665	60
G	ptg000054l	26158220	19777940	21764600	+	chr18	80542538	20967541	22933658	1955543	1996163	60
J	ptg000060l	8784464	470262	1722898	-	chr21	45090682	9437006	10699913	1251860	1263289	60
J	ptg000060l	8784464	527499	1712761	-	chr13	113566686	12435249	13577263	1123227	1201404	0
# inter-chromosomal misjoins: 2,0
# intra-chromosomal gaps: 12,0
# candidate inversions in the middle: 3,0
# candidate inversions at contig ends: 1,0
