C	J  inter-chromosomal misjoin
C	j  inter-chromosomal misjoin with both breakpoints ending in centromeres
C	G  long gap on the reference genome
C	g  long gap on the reference genome with both breakpoints ending in centromeres
C	M  closed inversion
C
G	h1tg000003l	136566721	71013504	74220407	-	chr9	150617247	76484998	79716935	3204232	3233175	60
G	h1tg000003l	136566721	92224040	94096026	-	chr9	150617247	42391682	44266330	1855564	1886417	60
M	h1tg000004l	65778014	45182724	53436346	-	chr8	146259331	12877821	21130469	8235697	8259156	60
M	h1tg000004l	65778014	57071054	58129874	+	chr8	146259331	10456845	11515002	1054888	1060079	60
M	h1tg000004l	65778014	58124297	59343955	-	chr8	146259331	6259939	7546133	1205782	1296518	60
G	h1tg000006l	152278575	46021021	49418753	+	chr4	193574945	45843699	49264638	3386023	3429098	60
G	h1tg000006l	152278575	53875224	58541883	+	chr4	193574945	55520289	60181367	4654890	4668899	60
G	h1tg000007l	136553807	78085762	80594081	-	chr11	135127769	54450846	56975119	2490306	2538180	60
G	h1tg000007l	136553807	86736888	90279907	-	chr11	135127769	46318029	49873023	3534552	3559977	60
M	h1tg000013l	92252383	29141522	33092201	+	chr16	96330374	29133254	33059726	3912507	3961588	60
M	h1tg000013l	92252383	32703821	34075899	-	chr16	96330374	33478820	34777473	1291745	1377555	60
M	h1tg000013l	92252383	34920641	35937905	+	chr16	96330374	34835883	35859256	1016555	1023640	60
G	h1tg000013l	92252383	37980963	39719219	+	chr16	96330374	37817323	39557879	1723847	1754569	60
G	h1tg000013l	92252383	48194332	52895911	+	chr16	96330374	52145000	56844765	4693865	4705371	60
G	h1tg000018l	159502908	91759254	96238352	-	chr7	160567428	64581299	69069573	4467123	4495667	60
G	h1tg000018l	159502908	100949498	102889520	-	chr7	160567428	56366188	58238127	1858383	1949911	60
G	h1tg000019l	183061126	128829805	130800241	-	chr5	182045439	50957092	52932924	1966845	1977011	60
G	h1tg000019l	183061126	136225543	137280290	-	chr5	182045439	45625978	46686347	1049964	1063499	60
G	h1tg000020l	105347743	41003258	45045589	+	chr13	113566686	50544456	54592173	4038062	4049381	60
G	h1tg000020l	105347743	45045689	52117031	+	chr13	113566686	53191580	60197774	6995468	7077006	60
# inter-chromosomal misjoins: 0,0
# intra-chromosomal gaps: 7,0
# candidate inversions in the middle: 2,0
# candidate inversions at contig ends: 0,0
