File name::assembly/qc/phased_hifiasm/TUE_02_03_hifiasm_herro/T2T_contigs.haplotype1.paf, l.n::177
h1tg000002l	136753189	4705	136748317	+	chr10	134758134	3895	134755004
h1tg000003l	136566721	126013	136560513	-	chr9	150617247	3570	150576373
h1tg000005l	62144427	6220	62139063	-	chr19	61707364	3375	61703590
h1tg000007l	136553807	6142	136547175	-	chr11	135127769	1840	135125239
h1tg000010l	199618080	6465	199618079	+	chr3	201105948	2631	199955171
h1tg000011l	80584820	5098	80579295	-	chr18	80542538	164922	80539358
h1tg000013l	92252383	210296	92246936	+	chr16	96330374	25628	96327790
h1tg000014l	100823704	5413	100814676	+	chr15	99753195	6429	99748717
h1tg000015l	133907329	6415	133901191	-	chr12	133324548	3407	133322219
h1tg000018l	159502908	4529	159495905	-	chr7	160567428	3826	160565222
h1tg000019l	183061126	76732	183052924	-	chr5	182045439	3403	181966202
h1tg000021l	63097798	112	63090312	-	chr20	66210255	2711	63050073
h1tg000022l	103688617	5259	101554917	-	chr14	101161492	841094	101159958
h1tg000027l	172006892	104899	171999247	+	chr6	172126628	2882	172122275
