sample	category	subcategory	var_type	count	percentage
T2T06	total	all_variants	all	5344020	100.0
T2T06	variant_type	DEL	DEL	590289	11.045785756789831
T2T06	variant_type	INS	INS	514384	9.625413078543868
T2T06	variant_type	MNV	MNV	2203	0.04122364811508939
T2T06	variant_type	SNV	SNV	4237144	79.28757751655121
T2T06	ti_tv	transitions	SNV	2655878	1.6795896452589254
T2T06	ti_tv	transversions	SNV	1581266	1.6795896452589254
T2T06	zygosity	HET	all	3787415	70.87202143704552
T2T06	zygosity	HOM_ALT	all	1556605	29.127978562954482
T2T06	zygosity	HET	DEL	420147	71.17649151517308
T2T06	zygosity	HOM_ALT	DEL	170142	28.823508484826927
T2T06	zygosity	HET	INS	367089	71.36477806463654
T2T06	zygosity	HOM_ALT	INS	147295	28.635221935363464
T2T06	zygosity	HET	MNV	2203	100.0
T2T06	zygosity	HET	SNV	2997976	70.7546403898475
T2T06	zygosity	HOM_ALT	SNV	1239168	29.245359610152498
T2T06	haplotype	both	all	1556605	29.127978562954482
T2T06	haplotype	haplotype1	all	1812089	33.908724143996466
T2T06	haplotype	haplotype2	all	1975326	36.96329729304905
T2T06	haplotype	both	DEL	170142	28.823508484826927
T2T06	haplotype	haplotype1	DEL	200506	33.96742951334007
T2T06	haplotype	haplotype2	DEL	219641	37.209062001833
T2T06	haplotype	both	INS	147295	28.635221935363464
T2T06	haplotype	haplotype1	INS	174610	33.94545709042272
T2T06	haplotype	haplotype2	INS	192479	37.41932097421382
T2T06	haplotype	haplotype1	MNV	1130	51.29369042215161
T2T06	haplotype	haplotype2	MNV	1073	48.70630957784839
T2T06	haplotype	both	SNV	1239168	29.245359610152498
T2T06	haplotype	haplotype1	SNV	1435843	33.88704750180782
T2T06	haplotype	haplotype2	SNV	1562133	36.86759288803968
T2T06	phasing	phased	all	5344020	100.0
T2T06	phasing	phased	DEL	590289	100.0
T2T06	phasing	phased	INS	514384	100.0
T2T06	phasing	phased	MNV	2203	100.0
T2T06	phasing	phased	SNV	4237144	100.0
T2T06	allelic	biallelic	all	4968997	92.98238030546293
T2T06	allelic	multiallelic	all	375023	7.017619694537071
T2T06	allelic	biallelic	DEL	450646	76.34328269711955
T2T06	allelic	multiallelic	DEL	139643	23.656717302880452
T2T06	allelic	biallelic	INS	415807	80.83591247006127
T2T06	allelic	multiallelic	INS	98577	19.164087529938723
T2T06	allelic	multiallelic	MNV	2203	100.0
T2T06	allelic	biallelic	SNV	4102544	96.82333194245936
T2T06	allelic	multiallelic	SNV	134600	3.176668057540645
T2T06	filter	PASS	all	4940907	92.4567460451121
T2T06	filter	GAP1	all	278544	5.212255942155905
T2T06	filter	GAP2	all	101607	1.9013214770902804
T2T06	filter	HET1	all	8124	0.1520203891452502
T2T06	filter	HET2	all	14838	0.2776561464964577
T2T06	indel_size	11-20bp	all	59036	1.1047114344631943
T2T06	indel_size	1bp	all	503575	9.423149613961025
T2T06	indel_size	2-5bp	all	385107	7.206316593126523
T2T06	indel_size	21-50bp	all	31608	0.5914648523021995
T2T06	indel_size	6-10bp	all	94557	1.769398318120067
T2T06	indel_size	>50bp	all	30790	0.576158023360691
T2T06	indel_size	11-20bp	DEL	31119	5.271824479195784
T2T06	indel_size	1bp	DEL	262103	44.40248759505937
T2T06	indel_size	2-5bp	DEL	215315	36.47620064070311
T2T06	indel_size	21-50bp	DEL	16401	2.7784695293322423
T2T06	indel_size	6-10bp	DEL	49519	8.388941687885087
T2T06	indel_size	>50bp	DEL	15832	2.6820760678244047
T2T06	indel_size	11-20bp	INS	27917	5.427268344271983
T2T06	indel_size	1bp	INS	241472	46.9439173846776
T2T06	indel_size	2-5bp	INS	169792	33.00880276213879
T2T06	indel_size	21-50bp	INS	15207	2.9563516750132197
T2T06	indel_size	6-10bp	INS	45038	8.7557155743569
T2T06	indel_size	>50bp	INS	14958	2.90794425954151
T2T06	chromosome	chr1	all	371829	6.957851954146878
T2T06	chromosome	chr2	all	377064	7.055811916871568
T2T06	chromosome	chr3	all	346892	6.491218221488692
T2T06	chromosome	chr4	all	334275	6.2551225481940556
T2T06	chromosome	chr5	all	290514	5.436244624832991
T2T06	chromosome	chr6	all	346305	6.480233981160251
T2T06	chromosome	chr7	all	315883	5.9109621595727555
T2T06	chromosome	chr8	all	254098	4.754810049363588
T2T06	chromosome	chr9	all	234688	4.391600330837085
T2T06	chromosome	chrX	all	134055	2.5085048334399946
T2T06	chromosome	chr10	all	230940	4.32146586277746
T2T06	chromosome	chr11	all	300402	5.621273872478022
T2T06	chromosome	chr12	all	221022	4.1358752399878735
T2T06	chromosome	chr13	all	174640	3.2679518414975988
T2T06	chromosome	chr14	all	204700	3.8304497363408077
T2T06	chromosome	chr15	all	192203	3.596599563624388
T2T06	chromosome	chr16	all	185808	3.4769330953102724
T2T06	chromosome	chr17	all	164387	3.0760925295938266
T2T06	chromosome	chr18	all	144812	2.709795247772276
T2T06	chromosome	chr19	all	146709	2.7452928694129137
T2T06	chromosome	chr20	all	150290	2.812302349167855
T2T06	chromosome	chr21	all	86639	1.6212327049674216
T2T06	chromosome	chr22	all	135865	2.5423744671614252
T2T06	chromosome	chr1	DEL	45474	7.703684127605291
T2T06	chromosome	chr2	DEL	45612	7.727062506670461
T2T06	chromosome	chr3	DEL	38137	6.460733640640432
T2T06	chromosome	chr4	DEL	36017	6.101587527465361
T2T06	chromosome	chr5	DEL	33433	5.663835849897254
T2T06	chromosome	chr6	DEL	35448	6.0051940659575225
T2T06	chromosome	chr7	DEL	34434	5.83341380239171
T2T06	chromosome	chr8	DEL	27773	4.704983491137392
T2T06	chromosome	chr9	DEL	27228	4.612655834684366
T2T06	chromosome	chrX	DEL	16390	2.7766060353487867
T2T06	chromosome	chr10	DEL	27679	4.6890590880060445
T2T06	chromosome	chr11	DEL	26395	4.471538517573595
T2T06	chromosome	chr12	DEL	27571	4.67076296525939
T2T06	chromosome	chr13	DEL	20175	3.4178173742014506
T2T06	chromosome	chr14	DEL	20084	3.402401196701955
T2T06	chromosome	chr15	DEL	20058	3.3979965745592415
T2T06	chromosome	chr16	DEL	19930	3.3763122809335764
T2T06	chromosome	chr17	DEL	20422	3.459661284557226
T2T06	chromosome	chr18	DEL	15449	2.617192595491361
T2T06	chromosome	chr19	DEL	18021	3.0529113705320614
T2T06	chromosome	chr20	DEL	14104	2.389338103877931
T2T06	chromosome	chr21	DEL	8933	1.5133265231098665
T2T06	chromosome	chr22	DEL	11522	1.9519252433977254
T2T06	chromosome	chr1	INS	39943	7.765210426451834
T2T06	chromosome	chr2	INS	39360	7.651870975769075
T2T06	chromosome	chr3	INS	33039	6.4230224890354295
T2T06	chromosome	chr4	INS	31698	6.162322311735979
T2T06	chromosome	chr5	INS	28595	5.559076487604591
T2T06	chromosome	chr6	INS	31349	6.094474167159166
T2T06	chromosome	chr7	INS	29645	5.7632041432081875
T2T06	chromosome	chr8	INS	23646	4.596954804192976
T2T06	chromosome	chr9	INS	23872	4.6408908519705125
T2T06	chromosome	chrX	INS	13727	2.668628884257675
T2T06	chromosome	chr10	INS	23904	4.647111885284145
T2T06	chromosome	chr11	INS	22877	4.4474555973747245
T2T06	chromosome	chr12	INS	23949	4.655860213381443
T2T06	chromosome	chr13	INS	17705	3.4419810880587267
T2T06	chromosome	chr14	INS	17458	3.3939624871691185
T2T06	chromosome	chr15	INS	17681	3.4373153130735017
T2T06	chromosome	chr16	INS	17059	3.316393978039752
T2T06	chromosome	chr17	INS	18117	3.5220768919717567
T2T06	chromosome	chr18	INS	13338	2.5930044480388195
T2T06	chromosome	chr19	INS	16443	3.196639086752309
T2T06	chromosome	chr20	INS	12405	2.4116224454881956
T2T06	chromosome	chr21	INS	7981	1.5515645898783788
T2T06	chromosome	chr22	INS	10593	2.0593564341037047
T2T06	chromosome	chr1	SNV	286262	6.756013012538635
T2T06	chromosome	chr2	SNV	291927	6.88971156042844
T2T06	chromosome	chr3	SNV	275582	6.503956438582215
T2T06	chromosome	chr4	SNV	266456	6.2885755121846225
T2T06	chromosome	chr5	SNV	228375	5.389833340570912
T2T06	chromosome	chr6	SNV	279359	6.593096670776354
T2T06	chromosome	chr7	SNV	251674	5.939708445122469
T2T06	chromosome	chr8	SNV	202561	4.780602216965012
T2T06	chromosome	chr9	SNV	183477	4.330204496236144
T2T06	chromosome	chrX	SNV	103938	2.45302024193655
T2T06	chromosome	chr10	SNV	179266	4.230821515624675
T2T06	chromosome	chr11	SNV	251012	5.92408471366562
T2T06	chromosome	chr12	SNV	169402	3.998023196757061
T2T06	chromosome	chr13	SNV	136691	3.2260173362057083
T2T06	chromosome	chr14	SNV	167046	3.9424197053486973
T2T06	chromosome	chr15	SNV	154389	3.6437043442469736
T2T06	chromosome	chr16	SNV	148737	3.510312606793633
T2T06	chromosome	chr17	SNV	125766	2.968178565562086
