#sample	chromosome	file_name	variants	phased	unphased	singletons	blocks	variant_per_block_median	variant_per_block_avg	variant_per_block_min	variant_per_block_max	variant_per_block_sum	bp_per_block_median	bp_per_block_avg	bp_per_block_min	bp_per_block_max	bp_per_block_sum	heterozygous_variants	heterozygous_snvs	phased_snvs	phased_fraction	phased_snvs_fraction	block_n50
syndip	chr1	assembly/variants/T2T06/phased_verkko/small_variants.dip.vcf.gz	349623	227476	284	0	1	227476	227476.0	227476	227476	227476	248380972	248380972.0	248380972	248380972	248380972	227760	188321	188070	0.9987530734106077	0.9986671693544533	248380972
syndip	chr2	assembly/variants/T2T06/phased_verkko/small_variants.dip.vcf.gz	354756	235984	554	0	1	235984	235984.0	235984	235984	235984	242690586	242690586.0	242690586	242690586	242690586	236538	196114	195616	0.9976578816088747	0.9974606606361606	242690586
syndip	chr3	assembly/variants/T2T06/phased_verkko/small_variants.dip.vcf.gz	326811	216877	161	0	1	216877	216877.0	216877	216877	216877	201059294	201059294.0	201059294	201059294	201059294	217038	182872	182727	0.9992581944175675	0.9992070956734765	201059294
syndip	chr4	assembly/variants/T2T06/phased_verkko/small_variants.dip.vcf.gz	325612	213065	3970	0	1	213065	213065.0	213065	213065	213065	193570267	193570267.0	193570267	193570267	193570267	217035	183567	179826	0.9817080194438685	0.9796205200281096	193570267
syndip	chr5	assembly/variants/T2T06/phased_verkko/small_variants.dip.vcf.gz	273036	174260	500	0	1	174260	174260.0	174260	174260	174260	182040988	182040988.0	182040988	182040988	182040988	174760	145271	144860	0.9971389333943694	0.9971708049094451	182040988
syndip	chr6	assembly/variants/T2T06/phased_verkko/small_variants.dip.vcf.gz	327354	216706	0	0	1	216706	216706.0	216706	216706	216706	172095645	172095645.0	172095645	172095645	172095645	216706	184824	184824	1.0	1.0	172095645
syndip	chr7	assembly/variants/T2T06/phased_verkko/small_variants.dip.vcf.gz	292947	198662	1	0	1	198662	198662.0	198662	198662	198662	160561893	160561893.0	160561893	160561893	160561893	198663	168439	168438	0.99999496635005	0.9999940631326474	160561893
syndip	chrX	assembly/variants/T2T06/phased_verkko/small_variants.dip.vcf.gz	134186	134055	131	0	1	134055	134055.0	134055	134055	134055	154058977	154058977.0	154058977	154058977	154058977	134186	104006	103938	0.999023743162476	0.9993461915658712	154058977
syndip	chr9	assembly/variants/T2T06/phased_verkko/small_variants.dip.vcf.gz	222776	158825	12	0	1	158825	158825.0	158825	158825	158825	150609647	150609647.0	150609647	150609647	150609647	158837	131671	131666	0.9999244508521314	0.9999620265662142	150609647
syndip	chr8	assembly/variants/T2T06/phased_verkko/small_variants.dip.vcf.gz	238052	162060	15	0	1	162060	162060.0	162060	162060	162060	146253509	146253509.0	146253509	146253509	146253509	162075	137059	137052	0.9999074502545118	0.9999489271043857	146253509
syndip	chr11	assembly/variants/T2T06/phased_verkko/small_variants.dip.vcf.gz	270963	176782	73	0	1	176782	176782.0	176782	176782	176782	135049104	135049104.0	135049104	135049104	135049104	176855	153666	153593	0.9995872324785842	0.9995249437090833	135049104
syndip	chr10	assembly/variants/T2T06/phased_verkko/small_variants.dip.vcf.gz	214949	142627	0	0	1	142627	142627.0	142627	142627	142627	134662939	134662939.0	134662939	134662939	134662939	142627	118319	118319	1.0	1.0	134662939
syndip	chr12	assembly/variants/T2T06/phased_verkko/small_variants.dip.vcf.gz	207387	139411	47	0	1	139411	139411.0	139411	139411	139411	133309996	133309996.0	133309996	133309996	133309996	139458	115086	115040	0.9996629809691807	0.9996002989069044	133309996
syndip	chr13	assembly/variants/T2T06/phased_verkko/small_variants.dip.vcf.gz	165411	112921	0	0	1	112921	112921.0	112921	112921	112921	108205072	108205072.0	108205072	108205072	108205072	112921	93490	93490	1.0	1.0	108205072
syndip	chr14	assembly/variants/T2T06/phased_verkko/small_variants.dip.vcf.gz	197679	143939	653	0	1	143939	143939.0	143939	143939	143939	101154013	101154013.0	101154013	101154013	101154013	144592	124693	124081	0.9954838441960828	0.9950919458189313	101154013
syndip	chr15	assembly/variants/T2T06/phased_verkko/small_variants.dip.vcf.gz	191986	142484	3741	0	1	142484	142484.0	142484	142484	142484	99742006	99742006.0	99742006	99742006	99742006	146225	124494	121141	0.9744161395110276	0.9730669751152666	99742006
syndip	chr16	assembly/variants/T2T06/phased_verkko/small_variants.dip.vcf.gz	173835	122868	100	0	1	122868	122868.0	122868	122868	122868	96325371	96325371.0	96325371	96325371	96325371	122968	105116	105021	0.999186780300566	0.9990962365386811	96325371
syndip	chr17	assembly/variants/T2T06/phased_verkko/small_variants.dip.vcf.gz	151803	108903	10	0	1	108903	108903.0	108903	108903	108903	84265057	84265057.0	84265057	84265057	84265057	108913	90494	90484	0.9999081835960812	0.9998894954361616	84265057
syndip	chr18	assembly/variants/T2T06/phased_verkko/small_variants.dip.vcf.gz	135445	95186	0	0	1	95186	95186.0	95186	95186	95186	80374541	80374541.0	80374541	80374541	80374541	95186	80837	80837	1.0	1.0	80374541
syndip	chr20	assembly/variants/T2T06/phased_verkko/small_variants.dip.vcf.gz	137874	94186	270	0	1	94186	94186.0	94186	94186	94186	66204940	66204940.0	66204940	66204940	66204940	94456	81601	81363	0.9971415262132634	0.9970833690763593	66204940
syndip	chr19	assembly/variants/T2T06/phased_verkko/small_variants.dip.vcf.gz	131438	95294	31	0	1	95294	95294.0	95294	95294	95294	61696424	61696424.0	61696424	61696424	61696424	95325	78893	78864	0.9996747967479674	0.9996324135221122	61696424
syndip	chr22	assembly/variants/T2T06/phased_verkko/small_variants.dip.vcf.gz	134184	94117	8198	0	1	94117	94117.0	94117	94117	94117	51321734	51321734.0	51321734	51321734	51321734	102315	89752	82256	0.9198748961540341	0.9164809697834032	51321734
syndip	chr21	assembly/variants/T2T06/phased_verkko/small_variants.dip.vcf.gz	84301	58951	1413	0	1	58951	58951.0	58951	58951	58951	45083442	45083442.0	45083442	45083442	45083442	60364	51282	50023	0.9765920084818767	0.9754494754494755	45083442
syndip	ALL	assembly/variants/T2T06/phased_verkko/small_variants.dip.vcf.gz	5042408	3465639	20164	0	23	142627	150679.95652173914	58951	235984	3465639	134662939	132552887.69565217	45083442	248380972	3048716417	3485803	2929867	2911529	0.9942153931246258	0.9937410128173053	154058977
