sample	category	subcategory	var_type	count	percentage
T2T09	total	all_variants	all	5454398	100.0
T2T09	variant_type	DEL	DEL	603093	11.057003907672303
T2T09	variant_type	INS	INS	552368	10.127020433785727
T2T09	variant_type	MNV	MNV	2243	0.041122778352441464
T2T09	variant_type	SNV	SNV	4296694	78.77485288018953
T2T09	ti_tv	transitions	SNV	2707045	1.7029199527694479
T2T09	ti_tv	transversions	SNV	1589649	1.7029199527694479
T2T09	zygosity	HET	all	3884262	71.2133951354485
T2T09	zygosity	HOM_ALT	all	1570136	28.786604864551506
T2T09	zygosity	HET	DEL	431898	71.61383070272744
T2T09	zygosity	HOM_ALT	DEL	171195	28.386169297272563
T2T09	zygosity	HET	INS	388250	70.28828607015612
T2T09	zygosity	HOM_ALT	INS	164118	29.711713929843874
T2T09	zygosity	HET	MNV	2243	100.0
T2T09	zygosity	HET	SNV	3061871	71.26109050353597
T2T09	zygosity	HOM_ALT	SNV	1234823	28.738909496464025
T2T09	haplotype	both	all	1570136	28.786604864551506
T2T09	haplotype	haplotype1	all	1866028	34.211438182545535
T2T09	haplotype	haplotype2	all	2018234	37.00195695290296
T2T09	haplotype	both	DEL	171195	28.386169297272563
T2T09	haplotype	haplotype1	DEL	205964	34.15128346706064
T2T09	haplotype	haplotype2	DEL	225934	37.462547235666804
T2T09	haplotype	both	INS	164118	29.711713929843874
T2T09	haplotype	haplotype1	INS	185096	33.50954436172986
T2T09	haplotype	haplotype2	INS	203154	36.77874170842627
T2T09	haplotype	haplotype1	MNV	1094	48.77396344181899
T2T09	haplotype	haplotype2	MNV	1149	51.22603655818101
T2T09	haplotype	both	SNV	1234823	28.738909496464025
T2T09	haplotype	haplotype1	SNV	1473874	34.30251258293004
T2T09	haplotype	haplotype2	SNV	1587997	36.95857792060593
T2T09	phasing	phased	all	5454398	100.0
T2T09	phasing	phased	DEL	603093	100.0
T2T09	phasing	phased	INS	552368	100.0
T2T09	phasing	phased	MNV	2243	100.0
T2T09	phasing	phased	SNV	4296694	100.0
T2T09	allelic	biallelic	all	5071342	92.97711681472455
T2T09	allelic	multiallelic	all	383056	7.022883185275441
T2T09	allelic	biallelic	DEL	457118	75.79560697935476
T2T09	allelic	multiallelic	DEL	145975	24.20439302064524
T2T09	allelic	biallelic	INS	442431	80.09714538133997
T2T09	allelic	multiallelic	INS	109937	19.902854618660022
T2T09	allelic	multiallelic	MNV	2243	100.0
T2T09	allelic	biallelic	SNV	4171793	97.09309064131632
T2T09	allelic	multiallelic	SNV	124901	2.9069093586836763
T2T09	filter	PASS	all	5014793	91.9403571209875
T2T09	filter	GAP1	all	246039	4.510836942958691
T2T09	filter	GAP2	all	162487	2.9790088658730074
T2T09	filter	HET1	all	11531	0.21140738171288564
T2T09	filter	HET2	all	19548	0.3583896884679116
T2T09	indel_size	11-20bp	all	60863	1.1158518318611879
T2T09	indel_size	1bp	all	533353	9.778402676152345
T2T09	indel_size	2-5bp	all	401076	7.35325878309577
T2T09	indel_size	21-50bp	all	32335	0.5928243593518479
T2T09	indel_size	6-10bp	all	97398	1.7856782728359757
T2T09	indel_size	>50bp	all	30436	0.5580084181609043
T2T09	indel_size	11-20bp	DEL	31945	5.296861346425842
T2T09	indel_size	1bp	DEL	265691	44.05473119402812
T2T09	indel_size	2-5bp	DEL	221927	36.798138927163805
T2T09	indel_size	21-50bp	DEL	16860	2.795588740045068
T2T09	indel_size	6-10bp	DEL	51114	8.475309778093926
T2T09	indel_size	>50bp	DEL	15556	2.5793700142432425
T2T09	indel_size	11-20bp	INS	28918	5.235277930654926
T2T09	indel_size	1bp	INS	267662	48.457187961648756
T2T09	indel_size	2-5bp	INS	179149	32.432907047475595
T2T09	indel_size	21-50bp	INS	15475	2.801574312776989
T2T09	indel_size	6-10bp	INS	46284	8.379196477710511
T2T09	indel_size	>50bp	INS	14880	2.6938562697332213
T2T09	chromosome	chr1	all	387732	7.108612169482314
T2T09	chromosome	chr2	all	385041	7.05927583575676
T2T09	chromosome	chr3	all	356726	6.540153468815441
T2T09	chromosome	chr4	all	353920	6.488708744759733
T2T09	chromosome	chr5	all	305409	5.5993163681858205
T2T09	chromosome	chr6	all	314140	5.759389028816746
T2T09	chromosome	chr7	all	316662	5.805626945448425
T2T09	chromosome	chr8	all	265660	4.870565000940526
T2T09	chromosome	chr9	all	227089	4.16341088420757
T2T09	chromosome	chrX	all	122046	2.2375704889888857
T2T09	chromosome	chr10	all	234656	4.302142967931567
T2T09	chromosome	chr11	all	304088	5.57509738013251
T2T09	chromosome	chr12	all	226972	4.161265826219502
T2T09	chromosome	chr13	all	183691	3.3677593750951065
T2T09	chromosome	chr14	all	204195	3.743676204046716
T2T09	chromosome	chr15	all	223704	4.101350873185272
T2T09	chromosome	chr16	all	206289	3.7820672418844388
T2T09	chromosome	chr17	all	171798	3.149715147299482
T2T09	chromosome	chr18	all	151685	2.780966845470389
T2T09	chromosome	chr19	all	149442	2.739844067117948
T2T09	chromosome	chr20	all	141443	2.593191769284163
T2T09	chromosome	chr21	all	97123	1.780636469872569
T2T09	chromosome	chr22	all	124887	2.289656897058117
T2T09	chromosome	chr1	DEL	46821	7.763479264392059
T2T09	chromosome	chr2	DEL	46270	7.67211690402641
T2T09	chromosome	chr3	DEL	38940	6.456715630922593
T2T09	chromosome	chr4	DEL	37800	6.267690057752287
T2T09	chromosome	chr5	DEL	34779	5.766772288850974
T2T09	chromosome	chr6	DEL	35299	5.85299448012164
T2T09	chromosome	chr7	DEL	35659	5.9126867663859475
T2T09	chromosome	chr8	DEL	28234	4.681533362184605
T2T09	chromosome	chr9	DEL	26528	4.398658250054304
T2T09	chromosome	chrX	DEL	16670	2.7640844778500164
T2T09	chromosome	chr10	DEL	28013	4.644888930894572
T2T09	chromosome	chr11	DEL	27312	4.528654784585462
T2T09	chromosome	chr12	DEL	27879	4.622670135451746
T2T09	chromosome	chr13	DEL	20479	3.3956620289076476
T2T09	chromosome	chr14	DEL	20729	3.4371150054800834
T2T09	chromosome	chr15	DEL	22129	3.6692516742857237
T2T09	chromosome	chr16	DEL	20624	3.419704755319661
T2T09	chromosome	chr17	DEL	20530	3.404118436128425
T2T09	chromosome	chr18	DEL	15878	2.63276144806854
T2T09	chromosome	chr19	DEL	18013	2.9867698679971415
T2T09	chromosome	chr20	DEL	13906	2.305780368865167
T2T09	chromosome	chr21	DEL	9309	1.5435430356512179
T2T09	chromosome	chr22	DEL	11292	1.8723480458237785
T2T09	chromosome	chr1	INS	43792	7.928047968021319
T2T09	chromosome	chr2	INS	42124	7.62607537004316
T2T09	chromosome	chr3	INS	35261	6.383606581119833
T2T09	chromosome	chr4	INS	34630	6.269371143875098
T2T09	chromosome	chr5	INS	31353	5.676107232859253
T2T09	chromosome	chr6	INS	32279	5.843749094806361
T2T09	chromosome	chr7	INS	32534	5.889913970396547
T2T09	chromosome	chr8	INS	25204	4.562900095588448
T2T09	chromosome	chr9	INS	24152	4.372447353937954
T2T09	chromosome	chrX	INS	14499	2.6248805144396488
T2T09	chromosome	chr10	INS	25768	4.665005938070272
T2T09	chromosome	chr11	INS	24632	4.4593459432841875
T2T09	chromosome	chr12	INS	25612	4.636763896532746
T2T09	chromosome	chr13	INS	18791	3.401898734177215
T2T09	chromosome	chr14	INS	19140	3.4650812501810386
T2T09	chromosome	chr15	INS	20349	3.6839570720968626
T2T09	chromosome	chr16	INS	18835	3.40986443820062
T2T09	chromosome	chr17	INS	19538	3.5371346638472905
T2T09	chromosome	chr18	INS	14171	2.565499811719723
T2T09	chromosome	chr19	INS	17337	3.1386684239492513
T2T09	chromosome	chr20	INS	12814	2.3198302580888104
T2T09	chromosome	chr21	INS	8633	1.5629073371375604
T2T09	chromosome	chr22	INS	10920	1.9769429076267997
T2T09	chromosome	chr1	SNV	296971	6.9116162333179885
T2T09	chromosome	chr2	SNV	296474	6.900049200617964
T2T09	chromosome	chr3	SNV	282376	6.571936470225713
T2T09	chromosome	chr4	SNV	281337	6.547755087981597
T2T09	chromosome	chr5	SNV	239142	5.565720993861793
T2T09	chromosome	chr6	SNV	246446	5.735712154507628
T2T09	chromosome	chr7	SNV	248306	5.779001250729049
T2T09	chromosome	chr8	SNV	212118	4.936772318438316
T2T09	chromosome	chr9	SNV	176292	4.1029684683154075
T2T09	chromosome	chrX	SNV	90877	2.1150447297387247
T2T09	chromosome	chr10	SNV	180779	4.207397594522672
T2T09	chromosome	chr11	SNV	252032	5.865719085417766
T2T09	chromosome	chr12	SNV	173377	4.035125610527536
T2T09	chromosome	chr13	SNV	144353	3.3596295198122093
T2T09	chromosome	chr14	SNV	164244	3.822566838597303
T2T09	chromosome	chr15	SNV	181137	4.215729581859914
T2T09	chromosome	chr16	SNV	166753	3.880960571080929
T2T09	chromosome	chr17	SNV	131665	3.064332717200713
T2T09	chromosome	chr18	SNV	121565	2.8292682699768705
T2T09	chromosome	chr19	SNV	114016	2.653575050957783
T2T09	chromosome	chr20	SNV	114674	2.6688891505888015
T2T09	chromosome	chr21	SNV	79131	1.8416717597296899
T2T09	chromosome	chr22	SNV	102629	2.388557341993635
