sample	contig	chromosome	contig_length	gap_length	ref_length	motif_length	n_gaps	total_gap_length_bed	mean_gap_size	max_gap_size	min_gap_size	gap_density	classification
T2T09	haplotype1-0000003	chr1	246612773	209000	248387328	246612773	4	209000	52250.0	100000	1500	0.02	scaffold
T2T09	haplotype1-0000004	chr10	134178394	7500	134758134	134178394	1	7500	7500.0	7500	7500	0.01	scaffold
T2T09	haplotype1-0000008	chr11	135469756	0	135127769	135469756	0	0	0.0	0	0	0.0	contig
T2T09	haplotype1-0000010	chr12	134078966	100000	133324548	134078966	1	100000	100000.0	100000	100000	0.01	scaffold
T2T09	haplotype1-0000013	chr18	81744531	207500	80542538	81744531	3	207500	69166.7	100000	7500	0.04	scaffold
T2T09	haplotype1-0000028	chr19	61235359	7500	61707364	61235359	1	7500	7500.0	7500	7500	0.02	scaffold
T2T09	haplotype1-0000017	chr2	241765559	7500	242696752	241765559	1	7500	7500.0	7500	7500	0.0	scaffold
T2T09	haplotype1-0000002	chr20	66968696	9000	66210255	66968696	2	9000	4500.0	7500	1500	0.03	scaffold
T2T09	haplotype1-0000015	chr3	200744548	16500	201105948	200744548	3	16500	5500.0	7500	1500	0.01	scaffold
T2T09	haplotype1-0000001	chr4	192917987	0	193574945	192917987	0	0	0.0	0	0	0.0	contig
T2T09	haplotype1-0000024	chr5	181707746	15000	182045439	181707746	2	15000	7500.0	7500	7500	0.01	scaffold
T2T09	haplotype1-0000005	chr6	171720931	7500	172126628	171720931	1	7500	7500.0	7500	7500	0.01	scaffold
T2T09	haplotype1-0000025	chr7	161336277	7500	160567428	161336277	1	7500	7500.0	7500	7500	0.01	scaffold
T2T09	haplotype1-0000020	chr8	145664414	0	146259331	145664414	0	0	0.0	0	0	0.0	contig
T2T09	haplotype1-0000018	chrY	41975848	101500	62460029	41975848	2	101500	50750.0	100000	1500	0.05	scaffold
