sample	contig	chromosome	contig_length	gap_length	ref_length	motif_length	n_gaps	total_gap_length_bed	mean_gap_size	max_gap_size	min_gap_size	gap_density	classification
T2T16	haplotype2-0000089	chr1	248931459	107500	248387328	248931459	2	107500	53750.0	100000	7500	0.01	scaffold
T2T16	haplotype2-0000093	chr10	135514022	7500	134758134	135514022	1	7500	7500.0	7500	7500	0.01	scaffold
T2T16	haplotype2-0000080	chr11	133902632	0	135127769	133902632	0	0	0.0	0	0	0.0	contig
T2T16	haplotype2-0000096	chr12	131583875	0	133324548	131583875	0	0	0.0	0	0	0.0	contig
T2T16	haplotype2-0000088	chr14	101855188	107500	101161492	101855188	2	107500	53750.0	100000	7500	0.02	scaffold
T2T16	haplotype2-0000092	chr16	91671742	7500	96330374	91671742	1	7500	7500.0	7500	7500	0.01	scaffold
T2T16	haplotype2-0000079	chr17	84304926	107500	84276897	84304926	2	107500	53750.0	100000	7500	0.02	scaffold
T2T16	haplotype2-0000075	chr18	81573799	107500	80542538	81573799	2	107500	53750.0	100000	7500	0.02	scaffold
T2T16	haplotype2-0000090	chr19	61828194	15000	61707364	61828194	2	15000	7500.0	7500	7500	0.03	scaffold
T2T16	haplotype2-0000085	chr2	242539552	0	242696752	242539552	0	0	0.0	0	0	0.0	contig
T2T16	haplotype2-0000076	chr20	67533971	15000	66210255	67533971	2	15000	7500.0	7500	7500	0.03	scaffold
T2T16	haplotype2-0000077	chr22	48063621	0	51324926	48063621	0	0	0.0	0	0	0.0	contig
T2T16	haplotype2-0000094	chr3	201093721	22500	201105948	201093721	3	22500	7500.0	7500	7500	0.01	scaffold
T2T16	haplotype2-0000084	chr4	191610790	7500	193574945	191610790	1	7500	7500.0	7500	7500	0.01	scaffold
T2T16	haplotype2-0000100	chr5	181984045	15000	182045439	181984045	2	15000	7500.0	7500	7500	0.01	scaffold
T2T16	haplotype2-0000095	chr6	171877184	0	172126628	171877184	0	0	0.0	0	0	0.0	contig
T2T16	haplotype2-0000103	chr7	160621310	135300	160567428	160621310	4	135300	33825.0	75718	7500	0.02	scaffold
T2T16	haplotype2-0000078	chr8	146751102	215000	146259331	146751102	4	215000	53750.0	100000	7500	0.03	scaffold
T2T16	haplotype2-0000087	chr9	136168108	54471	150617247	136168108	1	54471	54471.0	54471	54471	0.01	scaffold
T2T16	haplotype2-0000097	chrX	154030382	76143	154259566	154030382	3	76143	25381.0	61143	7500	0.02	scaffold
