File name::assembly/qc/phased_verkko/TUE_02_02UL_01DX/both.mapped_T2T.paf, l.n::8089
haplotype1-0000001	136368602	5482	136363680	+	chr9	150617247	3514	150500240
haplotype1-0000004	43260920	6847	43122884	-	chr21	45090682	351601	45086134
haplotype1-0000005	62355710	6897	62349602	-	chr19	61707364	2037	61704033
haplotype1-0000006	242733525	5914	242726244	+	chr2	242696752	3127	242694129
haplotype1-0000008	172014401	7387	171909656	-	chr6	172126628	2875	172123986
haplotype1-0000009	183813263	76180	183805960	-	chr5	182045439	1940	181966763
haplotype1-0000010	133705643	97776	133696907	+	chr12	133324548	95917	133322223
haplotype1-0000011	136465494	5265	136459344	-	chr10	134758134	2986	134755095
haplotype1-0000012	83866902	208656	83861466	-	chr17	84276897	2180	83925851
haplotype1-0000015	79365140	5532	79361527	+	chr18	80542538	163883	80539385
haplotype1-0000017	245630013	17941	245607069	+	chr1	248387328	5655	248384188
haplotype1-0000018	192121836	8572	192084624	+	chr4	193574945	3227	193491054
haplotype1-0000019	145972177	4956	145695517	-	chr8	146259331	131173	146254006
haplotype1-0000020	136892991	6591	136887086	+	chr11	135127769	1805	135125569
haplotype1-0000021	91982334	6834	91771338	-	chr16	96330374	26094	96327892
haplotype1-0000024	63871689	105300	63864480	-	chr20	66210255	2327	66107372
haplotype1-0000025	51863345	4905	51685366	-	chrY	62460029	191858	62454237
haplotype1-0000027	200625347	5547	200608069	+	chr3	201105948	2423	201088876
haplotype1-0000029	159258275	4855	159250501	-	chr7	160567428	3497	160565235
haplotype2-0000104	154264865	8694	154133598	-	chrX	154259566	102143	154255892
haplotype2-0000105	94629005	111302	94564578	+	chr15	99753195	4669410	99694390
haplotype2-0000109	92814838	6744	92809607	+	chr16	96330374	3537	96327739
haplotype2-0000110	61711114	5515	61575866	-	chr19	61707364	152469	61703816
haplotype2-0000111	242891924	5615	242884476	+	chr2	242696752	3349	242694129
haplotype2-0000113	138591522	153684	138585353	-	chr9	150617247	3538	150547900
haplotype2-0000114	172478927	6459	172372821	-	chr6	172126628	2875	172124041
haplotype2-0000115	182051866	5064	182044534	-	chr5	182045439	1828	182044327
haplotype2-0000116	133749130	195532	133744893	+	chr12	133324548	194128	133322704
haplotype2-0000117	136482574	9620	136478079	-	chr10	134758134	2986	134755012
haplotype2-0000118	65612356	6798	65507400	+	chr20	66210255	2680	66107480
haplotype2-0000119	84088664	45715	84083183	-	chr17	84276897	2186	84235759
haplotype2-0000120	107494328	3291122	107481082	+	chr13	113566686	5644043	113563222
haplotype2-0000121	79953069	5323	79947959	+	chr18	80542538	164124	80538994
haplotype2-0000122	245037003	7639	245029951	+	chr1	248387328	2717	248383457
haplotype2-0000123	191773739	6726	191767741	+	chr4	193574945	2971	193573028
haplotype2-0000124	145926057	6888	145778814	-	chr8	146259331	2019	146254006
haplotype2-0000125	136553401	5858	136546925	+	chr11	135127769	2136	135125199
haplotype2-0000129	201294285	4527	201288530	+	chr3	201105948	2598	201101349
haplotype2-0000130	99522041	140357	99515243	+	chr14	101161492	2819248	101159374
haplotype2-0000131	159964313	5271	159958097	-	chr7	160567428	3031	160565748
