sample	contig	chromosome	contig_length	gap_length	ref_length	motif_length	n_gaps	total_gap_length_bed	mean_gap_size	max_gap_size	min_gap_size	gap_density	classification
TUE_02_02UL_01DX	haplotype1-0000011	chr10	136465494	0	134758134	136465494	0	0	0.0	0	0	0.0	contig
TUE_02_02UL_01DX	haplotype1-0000020	chr11	136892991	100000	135127769	136892991	1	100000	100000.0	100000	100000	0.01	scaffold
TUE_02_02UL_01DX	haplotype1-0000010	chr12	133705643	7500	133324548	133705643	1	7500	7500.0	7500	7500	0.01	scaffold
TUE_02_02UL_01DX	haplotype1-0000021	chr16	91982334	100000	96330374	91982334	1	100000	100000.0	100000	100000	0.01	scaffold
TUE_02_02UL_01DX	haplotype1-0000012	chr17	83866902	132961	84276897	83866902	4	132961	33240.2	100000	7500	0.05	scaffold
TUE_02_02UL_01DX	haplotype1-0000015	chr18	79365140	0	80542538	79365140	0	0	0.0	0	0	0.0	contig
TUE_02_02UL_01DX	haplotype1-0000005	chr19	62355710	7500	61707364	62355710	1	7500	7500.0	7500	7500	0.02	scaffold
TUE_02_02UL_01DX	haplotype1-0000006	chr2	242733525	15000	242696752	242733525	2	15000	7500.0	7500	7500	0.01	scaffold
TUE_02_02UL_01DX	haplotype1-0000024	chr20	63871689	100000	66210255	63871689	1	100000	100000.0	100000	100000	0.02	scaffold
TUE_02_02UL_01DX	haplotype1-0000027	chr3	200625347	0	201105948	200625347	0	0	0.0	0	0	0.0	contig
TUE_02_02UL_01DX	haplotype1-0000018	chr4	192121836	15000	193574945	192121836	2	15000	7500.0	7500	7500	0.01	scaffold
TUE_02_02UL_01DX	haplotype1-0000009	chr5	183813263	0	182045439	183813263	0	0	0.0	0	0	0.0	contig
TUE_02_02UL_01DX	haplotype1-0000008	chr6	172014401	0	172126628	172014401	0	0	0.0	0	0	0.0	contig
TUE_02_02UL_01DX	haplotype1-0000029	chr7	159258275	0	160567428	159258275	0	0	0.0	0	0	0.0	contig
TUE_02_02UL_01DX	haplotype1-0000019	chr8	145972177	15000	146259331	145972177	2	15000	7500.0	7500	7500	0.01	scaffold
TUE_02_02UL_01DX	haplotype1-0000001	chr9	136368602	0	150617247	136368602	0	0	0.0	0	0	0.0	contig
TUE_02_02UL_01DX	haplotype1-0000025	chrY	51863345	107500	62460029	51863345	2	107500	53750.0	100000	7500	0.04	scaffold
