C	J  inter-chromosomal misjoin
C	j  inter-chromosomal misjoin with both breakpoints ending in centromeres
C	G  long gap on the reference genome
C	g  long gap on the reference genome with both breakpoints ending in centromeres
C	M  closed inversion
C
G	haplotype1-0000004	77841685	57584174	59606016	-	chr18	80542538	20933622	22933374	1987725	2032797	60
G	haplotype1-0000004	77841685	61816844	65691132	-	chr18	80542538	12309672	16007050	3666956	3896936	60
G	haplotype1-0000006	59690420	19804062	25305701	+	chr19	61707364	19826299	25321895	5396496	5593354	60
G	haplotype1-0000006	59690420	27428213	29942498	+	chr19	61707364	29756448	32274124	2504026	2525544	60
J	haplotype1-0000010	44233904	29550759	33939143	-	chr21	45090682	11279330	15645916	4362027	4389880	60
J	haplotype1-0000010	44233904	35811804	36936672	-	chr13	113566686	12434767	13571692	1118280	1141031	60
G	haplotype1-0000013	105169095	94928624	96009972	-	chr13	113566686	17506213	18583345	1074059	1082481	60
G	haplotype1-0000013	105169095	98171087	99332055	-	chr13	113566686	12650240	13805829	1150047	1164372	60
G	haplotype1-0000015	243533578	120597507	121750923	+	chr1	248387328	120553033	121659555	1103270	1154497	60
G	haplotype1-0000015	243533578	139179307	140842984	+	chr1	248387328	144007732	145602144	1585287	1671496	60
M	haplotype1-0000017	137730936	72434265	74209304	-	chr9	150617247	76533907	78311909	1770538	1781961	60
M	haplotype1-0000017	137730936	95232604	96856959	+	chr9	150617247	42647947	44282876	1616252	1638755	60
M	haplotype1-0000017	137730936	97799977	101574331	-	chr9	150617247	36061161	39838387	3768536	3779759	60
G	haplotype1-0000021	192020997	45964121	49207682	+	chr4	193574945	45843699	49087297	3233017	3250939	60
G	haplotype1-0000021	192020997	53743422	58592705	+	chr4	193574945	55520289	60364591	4837429	4852260	60
G	haplotype1-0000024	184525917	129408913	131381004	-	chr5	182045439	50957787	52932916	1969814	1975644	60
G	haplotype1-0000024	184525917	137562591	138615223	-	chr5	182045439	45625978	46684210	1047934	1061333	60
G	haplotype1-0000025	90702265	39308534	44246294	-	chr16	96330374	51951296	56844765	4884070	4945619	60
G	haplotype1-0000025	90702265	52201623	53937781	-	chr16	96330374	37815742	39557879	1730508	1747447	60
G	haplotype1-0000025	90702265	52201623	53937781	-	chr16	96330374	37815742	39557879	1730508	1747447	60
G	haplotype1-0000025	90702265	57807759	62924524	-	chr16	96330374	27573586	32679098	5095911	5123038	60
# inter-chromosomal misjoins: 1,0
# intra-chromosomal gaps: 8,0
# candidate inversions in the middle: 1,0
# candidate inversions at contig ends: 0,0
