File name::assembly/qc/phased_hprc/NA20809/haplotype2.mapped_T2T.paf, l.n::2126
NA20809#2#CM094349.1	243321920	2911	243311559	+	chr2	242696752	3333	242694021
NA20809#2#CM094350.1	182971133	8394	182962306	+	chr5	182045439	2293	182043960
NA20809#2#CM094351.1	172144193	103422	172128619	+	chr6	172126628	2875	172119828
NA20809#2#CM094352.1	160843719	2296	160837290	+	chr7	160567428	3497	160565235
NA20809#2#CM094353.1	148168121	146796	148162198	+	chr8	146259331	2019	146257175
NA20809#2#CM094354.1	135633867	2362	135628282	+	chr11	135127769	1300	135125243
NA20809#2#CM094355.1	133664368	97052	133658502	+	chr12	133324548	95917	133322223
NA20809#2#CM094356.1	67155433	7194	67050887	+	chr20	66210255	3276	66107318
NA20809#2#JBIREA010000005.1	60908035	0	60901977	+	chr19	61707364	4204	61703816
NA20809#2#JBIREA010000010.1	97145756	1233964	97141077	+	chr14	101161492	3387775	101159086
NA20809#2#JBIREA010000051.1	135497605	2196	135497605	+	chr10	134758134	2461	134272413
