File name::assembly/qc/phased_hprc/NA20809/haplotype1.mapped_T2T.paf, l.n::2127
NA20809#1#CM094330.1	242128718	4068	242124463	+	chr2	242696752	3127	242693846
NA20809#1#CM094331.1	184696175	5808	184688446	+	chr5	182045439	2179	182043960
NA20809#1#CM094332.1	172064311	160308	172049312	+	chr6	172126628	2875	172119828
NA20809#1#CM094333.1	160922542	97697	160919965	+	chr7	160567428	51249	160565567
NA20809#1#CM094334.1	146861706	147005	146858322	+	chr8	146259331	2019	146254006
NA20809#1#CM094335.1	136170970	3075	136165385	+	chr11	135127769	1954	135125243
NA20809#1#CM094336.1	133510924	193066	133503107	+	chr12	133324548	194128	133322223
NA20809#1#CM094337.1	60562189	3453	60553286	+	chr19	61707364	2653	61703816
NA20809#1#JBIRDZ010000001.1	96180299	0	96179667	+	chr14	101161492	2552919	101161434
NA20809#1#JBIRDZ010000006.1	135407029	3280	135394468	+	chr10	134758134	3189	134726331
NA20809#1#JBIRDZ010000019.1	47543153	324726	47543153	+	chrY	62460029	348172	61969388
NA20809#1#JBIRDZ010000020.1	65628384	111711	65628384	+	chr20	66210255	71128	64902937
