sample	category	subcategory	sv_type	count	total_length	mean_length
T2T04	total	all_svs	all	59321	58223850	981.5048633704758
T2T04	sv_type	BND	BND	20	0	0.0
T2T04	sv_type	DEL	DEL	30163	28594783	948.0085866790439
T2T04	sv_type	DUP:TANDEM	DUP:TANDEM	24	28928	1205.3333333333333
T2T04	sv_type	INS	INS	29083	29600139	1017.7814874669051
T2T04	sv_type	INV	INV	31	0	0.0
T2T04	zygosity	ALT_HOM	all	9666	0	0
T2T04	zygosity	HET	all	49655	0	0
T2T04	zygosity	HET	BND	20	0	0
T2T04	zygosity	ALT_HOM	DEL	5000	0	0
T2T04	zygosity	HET	DEL	25163	0	0
T2T04	zygosity	HET	DUP:TANDEM	24	0	0
T2T04	zygosity	ALT_HOM	INS	4661	0	0
T2T04	zygosity	HET	INS	24422	0	0
T2T04	zygosity	ALT_HOM	INV	5	0	0
T2T04	zygosity	HET	INV	26	0	0
T2T04	size_class	large (500bp-5kb)	all	14194	0	0
T2T04	size_class	massive (>50kb)	all	148	0	0
T2T04	size_class	medium (50-500bp)	all	29994	0	0
T2T04	size_class	small (<50bp)	all	13451	0	0
T2T04	size_class	very_large (5kb-50kb)	all	1534	0	0
T2T04	size_class	small (<50bp)	BND	20	0	0
T2T04	size_class	large (500bp-5kb)	DEL	7410	0	0
T2T04	size_class	massive (>50kb)	DEL	60	0	0
T2T04	size_class	medium (50-500bp)	DEL	15049	0	0
T2T04	size_class	small (<50bp)	DEL	6831	0	0
T2T04	size_class	very_large (5kb-50kb)	DEL	813	0	0
T2T04	size_class	large (500bp-5kb)	DUP:TANDEM	17	0	0
T2T04	size_class	medium (50-500bp)	DUP:TANDEM	7	0	0
T2T04	size_class	large (500bp-5kb)	INS	6767	0	0
T2T04	size_class	massive (>50kb)	INS	88	0	0
T2T04	size_class	medium (50-500bp)	INS	14938	0	0
T2T04	size_class	small (<50bp)	INS	6569	0	0
T2T04	size_class	very_large (5kb-50kb)	INS	721	0	0
T2T04	size_class	small (<50bp)	INV	31	0	0
T2T04	haplotype	both	all	9666	0	0
T2T04	haplotype	haplotype1	all	25566	0	0
T2T04	haplotype	haplotype2	all	24089	0	0
T2T04	haplotype	haplotype1	BND	12	0	0
T2T04	haplotype	haplotype2	BND	8	0	0
T2T04	haplotype	both	DEL	5000	0	0
T2T04	haplotype	haplotype1	DEL	12826	0	0
T2T04	haplotype	haplotype2	DEL	12337	0	0
T2T04	haplotype	haplotype1	DUP:TANDEM	10	0	0
T2T04	haplotype	haplotype2	DUP:TANDEM	14	0	0
T2T04	haplotype	both	INS	4661	0	0
T2T04	haplotype	haplotype1	INS	12710	0	0
T2T04	haplotype	haplotype2	INS	11712	0	0
T2T04	haplotype	both	INV	5	0	0
T2T04	haplotype	haplotype1	INV	8	0	0
T2T04	haplotype	haplotype2	INV	18	0	0
T2T04	phasing	phased	all	59321	0	0
T2T04	chromosome	chr1	all	5317	0	0
T2T04	chromosome	chr2	all	3254	0	0
T2T04	chromosome	chr3	all	3147	0	0
T2T04	chromosome	chr4	all	2718	0	0
T2T04	chromosome	chr5	all	2362	0	0
T2T04	chromosome	chr6	all	2638	0	0
T2T04	chromosome	chr7	all	2652	0	0
T2T04	chromosome	chr8	all	2370	0	0
T2T04	chromosome	chr9	all	5244	0	0
T2T04	chromosome	chrX	all	1020	0	0
T2T04	chromosome	chrY	all	1180	0	0
T2T04	chromosome	chr10	all	2378	0	0
T2T04	chromosome	chr11	all	1673	0	0
T2T04	chromosome	chr12	all	2097	0	0
T2T04	chromosome	chr13	all	2280	0	0
T2T04	chromosome	chr14	all	2089	0	0
T2T04	chromosome	chr15	all	2452	0	0
T2T04	chromosome	chr16	all	4165	0	0
T2T04	chromosome	chr17	all	1705	0	0
T2T04	chromosome	chr18	all	1706	0	0
T2T04	chromosome	chr19	all	1745	0	0
T2T04	chromosome	chr20	all	1948	0	0
T2T04	chromosome	chr21	all	1336	0	0
T2T04	chromosome	chr22	all	1845	0	0
T2T04	chromosome	chr1	DEL	2688	0	0
T2T04	chromosome	chr2	DEL	1702	0	0
T2T04	chromosome	chr3	DEL	1655	0	0
T2T04	chromosome	chr4	DEL	1356	0	0
T2T04	chromosome	chr5	DEL	1199	0	0
T2T04	chromosome	chr6	DEL	1169	0	0
T2T04	chromosome	chr7	DEL	1317	0	0
T2T04	chromosome	chr8	DEL	1162	0	0
T2T04	chromosome	chr9	DEL	2747	0	0
T2T04	chromosome	chrX	DEL	513	0	0
T2T04	chromosome	chrY	DEL	556	0	0
T2T04	chromosome	chr10	DEL	1126	0	0
T2T04	chromosome	chr11	DEL	847	0	0
T2T04	chromosome	chr12	DEL	1039	0	0
T2T04	chromosome	chr13	DEL	1195	0	0
T2T04	chromosome	chr14	DEL	1063	0	0
T2T04	chromosome	chr15	DEL	1230	0	0
T2T04	chromosome	chr16	DEL	2290	0	0
T2T04	chromosome	chr17	DEL	874	0	0
T2T04	chromosome	chr18	DEL	924	0	0
T2T04	chromosome	chr19	DEL	834	0	0
T2T04	chromosome	chr20	DEL	1048	0	0
T2T04	chromosome	chr21	DEL	662	0	0
T2T04	chromosome	chr22	DEL	967	0	0
T2T04	chromosome	chr1	INS	2623	0	0
T2T04	chromosome	chr2	INS	1544	0	0
T2T04	chromosome	chr3	INS	1492	0	0
T2T04	chromosome	chr4	INS	1356	0	0
T2T04	chromosome	chr5	INS	1159	0	0
T2T04	chromosome	chr6	INS	1463	0	0
T2T04	chromosome	chr7	INS	1335	0	0
T2T04	chromosome	chr8	INS	1206	0	0
T2T04	chromosome	chr9	INS	2487	0	0
T2T04	chromosome	chrX	INS	504	0	0
T2T04	chromosome	chrY	INS	623	0	0
T2T04	chromosome	chr10	INS	1246	0	0
T2T04	chromosome	chr11	INS	825	0	0
T2T04	chromosome	chr12	INS	1056	0	0
T2T04	chromosome	chr13	INS	1084	0	0
T2T04	chromosome	chr14	INS	1025	0	0
T2T04	chromosome	chr15	INS	1222	0	0
T2T04	chromosome	chr16	INS	1872	0	0
T2T04	chromosome	chr17	INS	830	0	0
T2T04	chromosome	chr18	INS	782	0	0
T2T04	chromosome	chr19	INS	908	0	0
T2T04	chromosome	chr20	INS	896	0	0
T2T04	chromosome	chr21	INS	670	0	0
T2T04	chromosome	chr22	INS	875	0	0
