sample	contig	chromosome	contig_length	gap_length	ref_length	motif_length	n_gaps	total_gap_length_bed	mean_gap_size	max_gap_size	min_gap_size	gap_density	classification
T2T04	haplotype1-0000011	chr1	251430232	24684	248387328	251430232	2	24684	12342.0	17184	7500	0.01	scaffold
T2T04	haplotype1-0000017	chr11	134364492	7500	135127769	134364492	1	7500	7500.0	7500	7500	0.01	scaffold
T2T04	haplotype1-0000019	chr12	134451918	0	133324548	134451918	0	0	0.0	0	0	0.0	contig
T2T04	haplotype1-0000004	chr17	84773506	307500	84276897	84773506	4	307500	76875.0	100000	7500	0.05	scaffold
T2T04	haplotype1-0000006	chr18	80262522	0	80542538	80262522	0	0	0.0	0	0	0.0	contig
T2T04	haplotype1-0000021	chr19	61654262	0	61707364	61654262	0	0	0.0	0	0	0.0	contig
T2T04	haplotype1-0000001	chr2	242210179	0	242696752	242210179	0	0	0.0	0	0	0.0	contig
T2T04	haplotype1-0000015	chr20	66195327	9000	66210255	66195327	2	9000	4500.0	7500	1500	0.03	scaffold
T2T04	haplotype1-0000014	chr21	44384512	200000	45090682	44384512	2	200000	100000.0	100000	100000	0.05	scaffold
T2T04	haplotype1-0000012	chr22	46827400	0	51324926	46827400	0	0	0.0	0	0	0.0	contig
T2T04	haplotype1-0000020	chr3	201390820	107500	201105948	201390820	2	107500	53750.0	100000	7500	0.01	scaffold
T2T04	haplotype1-0000022	chr4	193710918	0	193574945	193710918	0	0	0.0	0	0	0.0	contig
T2T04	haplotype1-0000008	chr5	184982985	0	182045439	184982985	0	0	0.0	0	0	0.0	contig
T2T04	haplotype1-0000009	chr6	171924118	100000	172126628	171924118	1	100000	100000.0	100000	100000	0.01	scaffold
T2T04	haplotype1-0000002	chr7	161412630	27688	160567428	161412630	4	27688	6922.0	7500	5188	0.02	scaffold
T2T04	haplotype1-0000010	chr8	145354772	62530	146259331	145354772	1	62530	62530.0	62530	62530	0.01	scaffold
T2T04	haplotype1-0000003	chr9	133700044	0	150617247	133700044	0	0	0.0	0	0	0.0	contig
T2T04	haplotype1-0000013	chrY	51699560	100000	62460029	51699560	1	100000	100000.0	100000	100000	0.02	scaffold
