#sample	chromosome	file_name	variants	phased	unphased	singletons	blocks	variant_per_block_median	variant_per_block_avg	variant_per_block_min	variant_per_block_max	variant_per_block_sum	bp_per_block_median	bp_per_block_avg	bp_per_block_min	bp_per_block_max	bp_per_block_sum	heterozygous_variants	heterozygous_snvs	phased_snvs	phased_fraction	phased_snvs_fraction	block_n50
syndip	chr1	assembly/variants/TUE_02_01UL_02DX/phased_verkko/small_variants.dip.vcf.gz	378564	252472	8987	0	1	252472	252472.0	252472	252472	252472	248380941	248380941.0	248380941	248380941	248380941	261459	219227	210636	0.9656274980015987	0.9608123087028514	248380941
syndip	chr2	assembly/variants/TUE_02_01UL_02DX/phased_verkko/small_variants.dip.vcf.gz	358320	240684	586	0	1	240684	240684.0	240684	240684	240684	242630720	242630720.0	242630720	242630720	242630720	241270	200475	199949	0.9975711858084304	0.9973762314503055	242630720
syndip	chr3	assembly/variants/TUE_02_01UL_02DX/phased_verkko/small_variants.dip.vcf.gz	305107	204391	647	0	1	204391	204391.0	204391	204391	204391	201098384	201098384.0	201098384	201098384	201098384	205038	172744	172126	0.996844487363318	0.996422451720465	201098384
syndip	chr4	assembly/variants/TUE_02_01UL_02DX/phased_verkko/small_variants.dip.vcf.gz	325930	217637	4459	0	1	217637	217637.0	217637	217637	217637	193481241	193481241.0	193481241	193481241	193481241	222096	187800	183598	0.979923096318709	0.9776251331203408	193481241
syndip	chr5	assembly/variants/TUE_02_01UL_02DX/phased_verkko/small_variants.dip.vcf.gz	270302	182394	292	0	1	182394	182394.0	182394	182394	182394	182042449	182042449.0	182042449	182042449	182042449	182686	153212	152976	0.9984016290246652	0.9984596506801033	182042449
syndip	chr6	assembly/variants/TUE_02_01UL_02DX/phased_verkko/small_variants.dip.vcf.gz	288524	190936	1055	0	1	190936	190936.0	190936	190936	190936	172115959	172115959.0	172115959	172115959	172115959	191991	161579	160599	0.9945049507528999	0.9939348553958126	172115959
syndip	chr7	assembly/variants/TUE_02_01UL_02DX/phased_verkko/small_variants.dip.vcf.gz	276144	184982	7	0	1	184982	184982.0	184982	184982	184982	160562362	160562362.0	160562362	160562362	160562362	184989	154624	154617	0.999962159912211	0.9999547288907285	160562362
syndip	chrX	assembly/variants/TUE_02_01UL_02DX/phased_verkko/small_variants.dip.vcf.gz	132627	131456	7	0	1	131456	131456.0	131456	131456	131456	154251747	154251747.0	154251747	154251747	154251747	131463	100543	100541	0.9999467530788131	0.9999801080134868	154251747
syndip	chr9	assembly/variants/TUE_02_01UL_02DX/phased_verkko/small_variants.dip.vcf.gz	231877	156425	3389	0	1	156425	156425.0	156425	156425	156425	150610674	150610674.0	150610674	150610674	150610674	159814	129129	126205	0.9787940981390867	0.9773559773559773	150610674
syndip	chr8	assembly/variants/TUE_02_01UL_02DX/phased_verkko/small_variants.dip.vcf.gz	239733	151349	1557	0	1	151349	151349.0	151349	151349	151349	146242694	146242694.0	146242694	146242694	146242694	152906	129595	128158	0.9898172733574876	0.9889116092441838	146242694
syndip	chr11	assembly/variants/TUE_02_01UL_02DX/phased_verkko/small_variants.dip.vcf.gz	265896	186301	1707	0	1	186301	186301.0	186301	186301	186301	135125329	135125329.0	135125329	135125329	135125329	188008	164454	162834	0.9909205991234415	0.9901492210587763	135125329
syndip	chr10	assembly/variants/TUE_02_01UL_02DX/phased_verkko/small_variants.dip.vcf.gz	219174	147608	710	0	1	147608	147608.0	147608	147608	147608	134751227	134751227.0	134751227	134751227	134751227	148318	123023	122388	0.9952129883089038	0.9948383635580339	134751227
syndip	chr12	assembly/variants/TUE_02_01UL_02DX/phased_verkko/small_variants.dip.vcf.gz	207053	138638	9	0	1	138638	138638.0	138638	138638	138638	133312513	133312513.0	133312513	133312513	133312513	138647	114574	114566	0.9999350869474276	0.9999301761307103	133312513
syndip	chr13	assembly/variants/TUE_02_01UL_02DX/phased_verkko/small_variants.dip.vcf.gz	166362	109187	1428	0	1	109187	109187.0	109187	109187	109187	109443035	109443035.0	109443035	109443035	109443035	110615	92115	90833	0.9870903584504814	0.9860826141236498	109443035
syndip	chr14	assembly/variants/TUE_02_01UL_02DX/phased_verkko/small_variants.dip.vcf.gz	200593	118133	29607	0	1	118133	118133.0	118133	118133	118133	100238593	100238593.0	100238593	100238593	100238593	147740	128356	100952	0.7996006497901719	0.7865000467449905	100238593
syndip	chr15	assembly/variants/TUE_02_01UL_02DX/phased_verkko/small_variants.dip.vcf.gz	196113	134584	13190	0	1	134584	134584.0	134584	134584	134584	99693864	99693864.0	99693864	99693864	99693864	147774	127098	115254	0.9107420791208196	0.9068120662795638	99693864
syndip	chr16	assembly/variants/TUE_02_01UL_02DX/phased_verkko/small_variants.dip.vcf.gz	191719	126005	17222	0	1	126005	126005.0	126005	126005	126005	96324206	96324206.0	96324206	96324206	96324206	143227	124684	108218	0.8797573083287369	0.8679381476372269	96324206
syndip	chr17	assembly/variants/TUE_02_01UL_02DX/phased_verkko/small_variants.dip.vcf.gz	142028	87793	132	0	1	87793	87793.0	87793	87793	87793	84235151	84235151.0	84235151	84235151	84235151	87925	71825	71731	0.9984987205004265	0.9986912634876436	84235151
syndip	chr18	assembly/variants/TUE_02_01UL_02DX/phased_verkko/small_variants.dip.vcf.gz	132372	90987	375	0	1	90987	90987.0	90987	90987	90987	80375104	80375104.0	80375104	80375104	80375104	91362	77939	77589	0.9958954488737112	0.995509308561824	80375104
syndip	chr20	assembly/variants/TUE_02_01UL_02DX/phased_verkko/small_variants.dip.vcf.gz	129041	93247	335	0	1	93247	93247.0	93247	93247	93247	66201613	66201613.0	66201613	66201613	66201613	93582	80931	80650	0.9964202517578167	0.9965279064882431	66201613
syndip	chr19	assembly/variants/TUE_02_01UL_02DX/phased_verkko/small_variants.dip.vcf.gz	121495	86979	205	0	1	86979	86979.0	86979	86979	86979	61701760	61701760.0	61701760	61701760	61701760	87184	71576	71445	0.9976486511286474	0.9981697775790768	61701760
syndip	chr22	assembly/variants/TUE_02_01UL_02DX/phased_verkko/small_variants.dip.vcf.gz	141694	90636	28290	0	1	90636	90636.0	90636	90636	90636	51317443	51317443.0	51317443	51317443	51317443	118926	105624	78605	0.7621209827960245	0.744196394758767	51317443
syndip	chr21	assembly/variants/TUE_02_01UL_02DX/phased_verkko/small_variants.dip.vcf.gz	106463	76146	7684	0	1	76146	76146.0	76146	76146	76146	45080756	45080756.0	45080756	45080756	45080756	83830	72706	65829	0.9083383037098891	0.9054135834731659	45080756
syndip	ALL	assembly/variants/TUE_02_01UL_02DX/phased_verkko/small_variants.dip.vcf.gz	5027131	3398970	121880	0	23	138638	147781.30434782608	76146	252472	3398970	134751227	132574685.43478261	45080756	248380941	3049217765	3520850	2963833	2850299	0.9653833591320278	0.9616935232180761	154251747
