File name::assembly/qc/phased_verkko/TUE_02_01UL_02DX/T2T_contigs.haplotype1.paf, l.n::301
haplotype1-0000001	160412841	5779	160406213	-	chr7	160567428	3374	160565462
haplotype1-0000002	80528564	7058	80523088	-	chr17	84276897	2214	84272758
haplotype1-0000003	62054812	3136	62047968	-	chr20	66210255	2724	66205814
haplotype1-0000006	135236255	4976	135236133	-	chr9	150617247	69288	150500186
haplotype1-0000007	127673849	5170	127673816	-	chr11	135127769	1156129	135125193
haplotype1-0000008	135457573	38732	135457540	-	chr10	134758134	129444	134656311
haplotype1-0000012	240547528	4746	240539309	-	chr1	248387328	3255	248384138
haplotype1-0000014	190783564	8607	190746084	+	chr4	193574945	3263	193484099
haplotype1-0000017	133844681	5422	133840617	+	chr12	133324548	4043	133322282
haplotype1-0000018	78145963	381	78145925	+	chr18	80542538	180414	80448502
haplotype1-0000021	172385887	105703	172379281	+	chr6	172126628	2882	172123886
haplotype1-0000025	47566042	5448	47561391	-	chrY	62460029	5649	62453933
haplotype1-0000026	181822605	7630	181817382	+	chr5	182045439	2287	182044180
haplotype1-0000027	145263260	6799	145116175	-	chr8	146259331	2068	146253993
haplotype1-0000028	200770248	4560	200764968	+	chr3	201105948	2631	201101343
