sample	contig	chromosome	contig_length	gap_length	ref_length	motif_length	n_gaps	total_gap_length_bed	mean_gap_size	max_gap_size	min_gap_size	gap_density	classification
TUE_02_01UL_02DX	haplotype1-0000012	chr1	240547528	530980	248387328	240547528	16	530980	33186.2	100000	5433	0.07	scaffold
TUE_02_01UL_02DX	haplotype1-0000017	chr12	133844681	131500	133324548	133844681	6	131500	21916.7	100000	1500	0.04	scaffold
TUE_02_01UL_02DX	haplotype2-0000392	chr12	133717189	27696	133324548	133717189	4	27696	6924.0	7500	5196	0.03	scaffold
TUE_02_01UL_02DX	haplotype1-0000002	chr17	80528564	406407	84276897	80528564	15	406407	27093.8	100000	1500	0.19	scaffold
TUE_02_01UL_02DX	haplotype2-0000424	chr18	78919964	129034	80542538	78919964	2	129034	64517.0	100000	29034	0.03	scaffold
TUE_02_01UL_02DX	haplotype1-0000003	chr20	62054812	173622	66210255	62054812	7	173622	24803.1	100000	1500	0.11	scaffold
TUE_02_01UL_02DX	haplotype2-0000399	chr20	61913290	137578	66210255	61913290	6	137578	22929.7	100000	5145	0.1	scaffold
TUE_02_01UL_02DX	haplotype1-0000028	chr3	200770248	95916	201105948	200770248	5	95916	19183.2	65916	7500	0.02	scaffold
TUE_02_01UL_02DX	haplotype2-0000397	chr3	199197465	226510	201105948	199197465	10	226510	22651.0	100000	1500	0.05	scaffold
TUE_02_01UL_02DX	haplotype1-0000014	chr4	190783564	250944	193574945	190783564	4	250944	62736.0	100000	17196	0.02	scaffold
TUE_02_01UL_02DX	haplotype2-0000395	chr4	187603687	119808	193574945	187603687	7	119808	17115.4	48022	7500	0.04	scaffold
TUE_02_01UL_02DX	haplotype1-0000026	chr5	181822605	501304	182045439	181822605	10	501304	50130.4	100000	7500	0.05	scaffold
TUE_02_01UL_02DX	haplotype1-0000021	chr6	172385887	237500	172126628	172385887	7	237500	33928.6	100000	7500	0.04	scaffold
TUE_02_01UL_02DX	haplotype2-0000420	chr6	170859724	222500	172126628	170859724	5	222500	44500.0	100000	7500	0.03	scaffold
TUE_02_01UL_02DX	haplotype1-0000001	chr7	160412841	254501	160567428	160412841	5	254501	50900.2	100000	7500	0.03	scaffold
TUE_02_01UL_02DX	haplotype2-0000421	chr7	156836132	79790	160567428	156836132	8	79790	9973.8	36560	1500	0.05	scaffold
TUE_02_01UL_02DX	haplotype1-0000027	chr8	145263260	130000	146259331	145263260	5	130000	26000.0	100000	7500	0.03	scaffold
TUE_02_01UL_02DX	haplotype2-0000394	chr8	143372134	29598	146259331	143372134	4	29598	7399.5	7500	7098	0.03	scaffold
TUE_02_01UL_02DX	haplotype2-0000426	chrX	153835451	307500	154259566	153835451	4	307500	76875.0	100000	7500	0.03	scaffold
TUE_02_01UL_02DX	haplotype1-0000025	chrY	47566042	320753	62460029	47566042	7	320753	45821.9	100000	1500	0.15	scaffold
