sample	contig	chromosome	contig_length	gap_length	ref_length	motif_length	n_gaps	total_gap_length_bed	mean_gap_size	max_gap_size	min_gap_size	gap_density	classification
NA20762	NA20762#2#CM102524.1	chr1	249444791	29838	248387328	249444791	3	29838	9946.0	20838	1500	0.01	scaffold
NA20762	NA20762#2#CM102532.1	chr11	134667356	1500	135127769	134667356	1	1500	1500.0	1500	1500	0.01	scaffold
NA20762	NA20762#2#CM102533.1	chr12	133464867	0	133324548	133464867	0	0	0.0	0	0	0.0	contig
NA20762	NA20762#2#CM102534.1	chr14	100536573	107500	101161492	100536573	2	107500	53750.0	100000	7500	0.02	scaffold
NA20762	NA20762#2#CM102535.1	chr16	93206072	100000	96330374	93206072	1	100000	100000.0	100000	100000	0.01	scaffold
NA20762	NA20762#2#CM102536.1	chr17	85779403	15000	84276897	85779403	2	15000	7500.0	7500	7500	0.02	scaffold
NA20762	NA20762#2#CM102537.1	chr18	79618385	68626	80542538	79618385	2	68626	34313.0	61126	7500	0.03	scaffold
NA20762	NA20762#2#CM102525.1	chr2	241578014	100000	242696752	241578014	1	100000	100000.0	100000	100000	0.0	scaffold
NA20762	NA20762#2#CM102538.1	chr21	42568278	100000	45090682	42568278	1	100000	100000.0	100000	100000	0.02	scaffold
NA20762	NA20762#2#CM102526.1	chr3	201852528	0	201105948	201852528	0	0	0.0	0	0	0.0	contig
NA20762	NA20762#2#CM102527.1	chr5	182646072	22500	182045439	182646072	3	22500	7500.0	7500	7500	0.02	scaffold
NA20762	NA20762#2#CM102528.1	chr6	175330349	0	172126628	175330349	0	0	0.0	0	0	0.0	contig
NA20762	NA20762#2#CM102529.1	chr7	158755536	158420	160567428	158755536	3	158420	52806.7	100000	7500	0.02	scaffold
NA20762	NA20762#2#CM102530.1	chr8	145134439	7500	146259331	145134439	1	7500	7500.0	7500	7500	0.01	scaffold
NA20762	NA20762#2#CM102531.1	chr9	133169168	7500	150617247	133169168	1	7500	7500.0	7500	7500	0.01	scaffold
