#sample	chromosome	file_name	variants	phased	unphased	singletons	blocks	variant_per_block_median	variant_per_block_avg	variant_per_block_min	variant_per_block_max	variant_per_block_sum	bp_per_block_median	bp_per_block_avg	bp_per_block_min	bp_per_block_max	bp_per_block_sum	heterozygous_variants	heterozygous_snvs	phased_snvs	phased_fraction	phased_snvs_fraction	block_n50
syndip	chr1	assembly/variants/NA20762/phased_hprc/small_variants.dip.vcf.gz	372068	249825	7028	0	1	249825	249825.0	249825	249825	249825	248374721	248374721.0	248374721	248374721	248374721	256853	210041	203369	0.9726380458861683	0.9682347732109445	248374721
syndip	chr2	assembly/variants/NA20762/phased_hprc/small_variants.dip.vcf.gz	353674	235247	585	0	1	235247	235247.0	235247	235247	235247	242690557	242690557.0	242690557	242690557	242690557	235832	191573	191046	0.9975194206044982	0.9972490904250599	242690557
syndip	chr3	assembly/variants/NA20762/phased_hprc/small_variants.dip.vcf.gz	319377	211249	970	0	1	211249	211249.0	211249	211249	211249	201085619	201085619.0	201085619	201085619	201085619	212219	176594	175646	0.9954292499729054	0.9946317541932342	201085619
syndip	chr4	assembly/variants/NA20762/phased_hprc/small_variants.dip.vcf.gz	322733	214841	3944	0	1	214841	214841.0	214841	214841	214841	193429626	193429626.0	193429626	193429626	193429626	218785	182308	178548	0.9819731700070846	0.979375562235338	193429626
syndip	chr5	assembly/variants/NA20762/phased_hprc/small_variants.dip.vcf.gz	281628	186287	811	0	1	186287	186287.0	186287	186287	186287	182022877	182022877.0	182022877	182022877	182022877	187098	153194	152517	0.9956653732268651	0.9955807668707651	182022877
syndip	chr6	assembly/variants/NA20762/phased_hprc/small_variants.dip.vcf.gz	312388	216983	689	0	1	216983	216983.0	216983	216983	216983	172119259	172119259.0	172119259	172119259	172119259	217672	182320	181698	0.9968346870520783	0.9965884159719175	172119259
syndip	chr7	assembly/variants/NA20762/phased_hprc/small_variants.dip.vcf.gz	264154	176387	11	0	1	176387	176387.0	176387	176387	176387	160561985	160561985.0	160561985	160561985	160561985	176398	143089	143078	0.9999376410163381	0.9999231247685008	160561985
syndip	chrX	assembly/variants/NA20762/phased_hprc/small_variants.dip.vcf.gz	132450	132390	60	0	1	132390	132390.0	132390	132390	132390	154058505	154058505.0	154058505	154058505	154058505	132450	107335	107277	0.9995469988674972	0.9994596357199422	154058505
syndip	chr9	assembly/variants/NA20762/phased_hprc/small_variants.dip.vcf.gz	204590	137769	0	0	1	137769	137769.0	137769	137769	137769	150532080	150532080.0	150532080	150532080	150532080	137769	111449	111449	1.0	1.0	150532080
syndip	chr8	assembly/variants/NA20762/phased_hprc/small_variants.dip.vcf.gz	231965	156191	1	0	1	156191	156191.0	156191	156191	156191	146253475	146253475.0	146253475	146253475	146253475	156192	129589	129588	0.9999935976234379	0.99999228329565	146253475
syndip	chr11	assembly/variants/NA20762/phased_hprc/small_variants.dip.vcf.gz	260578	184377	181	0	1	184377	184377.0	184377	184377	184377	135123764	135123764.0	135123764	135123764	135123764	184558	157754	157574	0.999019278492398	0.9988589829734904	135123764
syndip	chr10	assembly/variants/NA20762/phased_hprc/small_variants.dip.vcf.gz	222168	155101	0	0	1	155101	155101.0	155101	155101	155101	134750462	134750462.0	134750462	134750462	134750462	155101	126373	126373	1.0	1.0	134750462
syndip	chr12	assembly/variants/NA20762/phased_hprc/small_variants.dip.vcf.gz	211852	146300	0	0	1	146300	146300.0	146300	146300	146300	133321769	133321769.0	133321769	133321769	133321769	146300	118875	118875	1.0	1.0	133321769
syndip	chr13	assembly/variants/NA20762/phased_hprc/small_variants.dip.vcf.gz	175215	119595	434	0	1	119595	119595.0	119595	119595	119595	113562367	113562367.0	113562367	113562367	113562367	120029	98478	98177	0.9963842071499388	0.9969434797619773	113562367
syndip	chr14	assembly/variants/NA20762/phased_hprc/small_variants.dip.vcf.gz	207595	142861	7944	0	1	142861	142861.0	142861	142861	142861	101153628	101153628.0	101153628	101153628	101153628	150805	128694	121417	0.9473227015019396	0.9434550173279251	101153628
syndip	chr15	assembly/variants/NA20762/phased_hprc/small_variants.dip.vcf.gz	245119	181319	2401	0	1	181319	181319.0	181319	181319	181319	99738775	99738775.0	99738775	99738775	99738775	183720	155524	153380	0.9869311996516438	0.9862143463388288	99738775
syndip	chr16	assembly/variants/NA20762/phased_hprc/small_variants.dip.vcf.gz	170304	120405	1849	0	1	120405	120405.0	120405	120405	120405	96324387	96324387.0	96324387	96324387	96324387	122254	102166	100868	0.9848757504866916	0.9872951862654895	96324387
syndip	chr17	assembly/variants/NA20762/phased_hprc/small_variants.dip.vcf.gz	150154	109193	44	0	1	109193	109193.0	109193	109193	109193	84225501	84225501.0	84225501	84225501	84225501	109237	88582	88559	0.9995972060748648	0.9997403535707029	84225501
syndip	chr18	assembly/variants/NA20762/phased_hprc/small_variants.dip.vcf.gz	132632	93258	0	0	1	93258	93258.0	93258	93258	93258	80374668	80374668.0	80374668	80374668	80374668	93258	78286	78286	1.0	1.0	80374668
syndip	chr20	assembly/variants/NA20762/phased_hprc/small_variants.dip.vcf.gz	134982	103069	0	0	1	103069	103069.0	103069	103069	103069	66203917	66203917.0	66203917	66203917	66203917	103069	88157	88157	1.0	1.0	66203917
syndip	chr19	assembly/variants/NA20762/phased_hprc/small_variants.dip.vcf.gz	120459	87000	680	0	1	87000	87000.0	87000	87000	87000	61702248	61702248.0	61702248	61702248	61702248	87680	69887	69325	0.9922445255474452	0.9919584472076352	61702248
syndip	chr22	assembly/variants/NA20762/phased_hprc/small_variants.dip.vcf.gz	135484	106771	1052	0	1	106771	106771.0	106771	106771	106771	51317443	51317443.0	51317443	51317443	51317443	107823	94648	93655	0.990243269061332	0.9895084946327445	51317443
syndip	chr21	assembly/variants/NA20762/phased_hprc/small_variants.dip.vcf.gz	69908	48457	2	0	1	48457	48457.0	48457	48457	48457	44831576	44831576.0	44831576	44831576	44831576	48459	40172	40170	0.9999587279968634	0.9999502140794583	44831576
syndip	ALL	assembly/variants/NA20762/phased_hprc/small_variants.dip.vcf.gz	5031477	3514875	28686	0	23	146300	152820.65217391305	48457	249825	3514875	134750462	132772139.52173913	44831576	248374721	3053759209	3543561	2935088	2909032	0.9919047534387019	0.9911225830366927	154058505
