C	J  inter-chromosomal misjoin
C	j  inter-chromosomal misjoin with both breakpoints ending in centromeres
C	G  long gap on the reference genome
C	g  long gap on the reference genome with both breakpoints ending in centromeres
C	M  closed inversion
C
G	haplotype1-0000003	49199332	30781384	32213735	-	chr22	51324926	19107667	20541478	1429564	1435259	60
G	haplotype1-0000003	49199332	34720740	37311655	-	chr22	51324926	15249602	17771441	2478009	2631593	60
M	haplotype1-0000005	244793800	106049584	107072558	-	chr1	248387328	142151612	143148558	996067	1023433	60
M	haplotype1-0000005	244793800	115333017	116409998	+	chr1	248387328	127660655	128735344	1061378	1089645	60
M	haplotype1-0000005	244793800	122507251	123551338	-	chr1	248387328	120589834	121633696	1042133	1045005	60
G	haplotype1-0000006	159478158	56363399	58303414	+	chr7	160567428	56366188	58238127	1858375	1949912	60
G	haplotype1-0000006	159478158	63014556	67493609	+	chr7	160567428	64581299	69069573	4467077	4495665	60
M	haplotype1-0000007	92278673	29283831	33234474	+	chr16	96330374	29133254	33059726	3912486	3961577	60
M	haplotype1-0000007	92278673	32846106	34218163	-	chr16	96330374	33478820	34777473	1291732	1377548	60
M	haplotype1-0000007	92278673	35062892	36080144	+	chr16	96330374	34835883	35859256	1016539	1023645	60
G	haplotype1-0000007	92278673	38123203	39861452	+	chr16	96330374	37817323	39557879	1723841	1754568	60
G	haplotype1-0000007	92278673	48336565	53038108	+	chr16	96330374	52145000	56844765	4693834	4705367	60
M	haplotype1-0000008	52704513	21845875	22960908	+	chrY	62460029	21929252	23044264	1114676	1115197	60
M	haplotype1-0000008	52704513	23997115	25528130	-	chrY	62460029	24086549	25606288	1518572	1531844	60
M	haplotype1-0000008	52704513	26309539	27580150	+	chrY	62460029	26357939	27616692	1257021	1271251	60
M	haplotype1-0000013	146120351	6432829	7652459	+	chr8	146259331	6259939	7546133	1205768	1296503	60
M	haplotype1-0000013	146120351	7646882	8705693	-	chr8	146259331	10456845	11515002	1054883	1060075	60
M	haplotype1-0000013	146120351	12371171	15948886	+	chr8	146259331	12877821	16455745	3568844	3580813	60
M	haplotype1-0000014	94931416	79096945	80254409	-	chr15	99753195	19559893	20716714	1153067	1159054	60
M	haplotype1-0000014	94931416	80146395	81668982	+	chr15	99753195	17897456	19406374	1491409	1536347	60
M	haplotype1-0000014	94931416	83366554	84657473	-	chr15	99753195	18012565	19285444	1255935	1304538	60
G	haplotype1-0000014	94931416	83366554	84657473	-	chr15	99753195	18012565	19285444	1255935	1304538	60
G	haplotype1-0000014	94931416	88681523	91755373	-	chr15	99753195	13526627	16699294	2927045	3315900	60
G	haplotype1-0000017	192128922	46020211	49417923	+	chr4	193574945	45843699	49264638	3386009	3429093	60
G	haplotype1-0000017	192128922	53874388	58541015	+	chr4	193574945	55520289	60181367	4654872	4668884	60
G	haplotype1-0000019	137902223	46273064	48418566	+	chr11	135127769	46318029	48471501	2142594	2154958	60
G	haplotype1-0000019	137902223	57400553	59862277	+	chr11	135127769	54467944	56975119	2447348	2517742	60
J	haplotype1-0000020	108512923	100626989	101621270	-	chr13	113566686	11879914	12931073	990175	1053259	60
J	haplotype1-0000020	108512923	107324227	108406894	-	chr21	45090682	99781	1253177	1038667	1194374	60
G	haplotype1-0000021	136367686	70808350	74015227	-	chr9	150617247	76484998	79716935	3204208	3233172	60
G	haplotype1-0000021	136367686	92018849	93890814	-	chr9	150617247	42391682	44266330	1855548	1886412	60
G	haplotype1-0000023	183811019	45620473	46675216	+	chr5	182045439	45625978	46686347	1049962	1063497	60
G	haplotype1-0000023	183811019	52101212	54070950	+	chr5	182045439	50957787	52932924	1966160	1976314	60
# inter-chromosomal misjoins: 1,0
# intra-chromosomal gaps: 8,0
# candidate inversions in the middle: 5,0
# candidate inversions at contig ends: 0,0
