sample	contig	chromosome	contig_length	gap_length	ref_length	motif_length	n_gaps	total_gap_length_bed	mean_gap_size	max_gap_size	min_gap_size	gap_density	classification
TUE_02_03UL_01DX	haplotype2-0000057	chr10	136429920	7500	134758134	136429920	1	7500	7500.0	7500	7500	0.01	scaffold
TUE_02_03UL_01DX	haplotype2-0000059	chr11	136505511	7500	135127769	136505511	1	7500	7500.0	7500	7500	0.01	scaffold
TUE_02_03UL_01DX	haplotype2-0000064	chr14	103846816	100000	101161492	103846816	1	100000	100000.0	100000	100000	0.01	scaffold
TUE_02_03UL_01DX	haplotype2-0000041	chr16	92794594	0	96330374	92794594	0	0	0.0	0	0	0.0	contig
TUE_02_03UL_01DX	haplotype2-0000055	chr17	83846149	0	84276897	83846149	0	0	0.0	0	0	0.0	contig
TUE_02_03UL_01DX	haplotype2-0000038	chr18	79537212	100000	80542538	79537212	1	100000	100000.0	100000	100000	0.01	scaffold
TUE_02_03UL_01DX	haplotype2-0000051	chr19	62453726	1500	61707364	62453726	1	1500	1500.0	1500	1500	0.02	scaffold
TUE_02_03UL_01DX	haplotype2-0000036	chr2	242908023	15000	242696752	242908023	2	15000	7500.0	7500	7500	0.01	scaffold
TUE_02_03UL_01DX	haplotype2-0000054	chr20	65101721	100000	66210255	65101721	1	100000	100000.0	100000	100000	0.02	scaffold
TUE_02_03UL_01DX	haplotype2-0000039	chr22	50099918	12000	51324926	50099918	4	12000	3000.0	7500	1500	0.08	scaffold
TUE_02_03UL_01DX	haplotype2-0000044	chr3	200787395	22500	201105948	200787395	3	22500	7500.0	7500	7500	0.01	scaffold
TUE_02_03UL_01DX	haplotype2-0000056	chr4	191773478	0	193574945	191773478	0	0	0.0	0	0	0.0	contig
TUE_02_03UL_01DX	haplotype2-0000062	chr5	181659678	84932	182045439	181659678	1	84932	84932.0	84932	84932	0.01	scaffold
TUE_02_03UL_01DX	haplotype2-0000063	chr6	172135963	15000	172126628	172135963	2	15000	7500.0	7500	7500	0.01	scaffold
TUE_02_03UL_01DX	haplotype2-0000048	chr7	159960433	0	160567428	159960433	0	0	0.0	0	0	0.0	contig
TUE_02_03UL_01DX	haplotype2-0000052	chr8	145882340	7500	146259331	145882340	1	7500	7500.0	7500	7500	0.01	scaffold
TUE_02_03UL_01DX	haplotype2-0000040	chr9	138534388	59802	150617247	138534388	7	59802	8543.1	38802	1500	0.05	scaffold
TUE_02_03UL_01DX	haplotype2-0000037	chrX	154312582	100000	154259566	154312582	1	100000	100000.0	100000	100000	0.01	scaffold
