sample	contig	chromosome	contig_length	gap_length	ref_length	motif_length	n_gaps	total_gap_length_bed	mean_gap_size	max_gap_size	min_gap_size	gap_density	classification
TUE_02_03UL_01DX	haplotype1-0000005	chr1	244793800	15000	248387328	244793800	2	15000	7500.0	7500	7500	0.01	scaffold
TUE_02_03UL_01DX	haplotype1-0000018	chr10	136510104	1500	134758134	136510104	1	1500	1500.0	1500	1500	0.01	scaffold
TUE_02_03UL_01DX	haplotype1-0000019	chr11	137902223	0	135127769	137902223	0	0	0.0	0	0	0.0	contig
TUE_02_03UL_01DX	haplotype1-0000022	chr12	133708237	7500	133324548	133708237	1	7500	7500.0	7500	7500	0.01	scaffold
TUE_02_03UL_01DX	haplotype1-0000020	chr13	108512923	237382	113566686	108512923	9	237382	26375.8	100000	1500	0.08	scaffold
TUE_02_03UL_01DX	haplotype1-0000025	chr14	102161984	100000	101161492	102161984	1	100000	100000.0	100000	100000	0.01	scaffold
TUE_02_03UL_01DX	haplotype1-0000007	chr16	92278673	7500	96330374	92278673	1	7500	7500.0	7500	7500	0.01	scaffold
TUE_02_03UL_01DX	haplotype1-0000016	chr17	84063416	37500	84276897	84063416	5	37500	7500.0	7500	7500	0.06	scaffold
TUE_02_03UL_01DX	haplotype1-0000002	chr18	79820585	0	80542538	79820585	0	0	0.0	0	0	0.0	contig
TUE_02_03UL_01DX	haplotype1-0000012	chr19	61710018	0	61707364	61710018	0	0	0.0	0	0	0.0	contig
TUE_02_03UL_01DX	haplotype1-0000001	chr2	242511414	15000	242696752	242511414	2	15000	7500.0	7500	7500	0.01	scaffold
TUE_02_03UL_01DX	haplotype1-0000015	chr20	65613413	0	66210255	65613413	0	0	0.0	0	0	0.0	contig
TUE_02_03UL_01DX	haplotype1-0000009	chr3	200649506	7500	201105948	200649506	1	7500	7500.0	7500	7500	0.0	scaffold
TUE_02_03UL_01DX	haplotype1-0000017	chr4	192128922	7500	193574945	192128922	1	7500	7500.0	7500	7500	0.01	scaffold
TUE_02_03UL_01DX	haplotype1-0000023	chr5	183811019	0	182045439	183811019	0	0	0.0	0	0	0.0	contig
TUE_02_03UL_01DX	haplotype1-0000024	chr6	172885325	0	172126628	172885325	0	0	0.0	0	0	0.0	contig
TUE_02_03UL_01DX	haplotype1-0000006	chr7	159478158	7500	160567428	159478158	1	7500	7500.0	7500	7500	0.01	scaffold
TUE_02_03UL_01DX	haplotype1-0000013	chr8	146120351	15000	146259331	146120351	2	15000	7500.0	7500	7500	0.01	scaffold
TUE_02_03UL_01DX	haplotype1-0000021	chr9	136367686	0	150617247	136367686	0	0	0.0	0	0	0.0	contig
TUE_02_03UL_01DX	haplotype1-0000008	chrY	52704513	0	62460029	52704513	0	0	0.0	0	0	0.0	contig
