sample	contig	chromosome	contig_length	gap_length	ref_length	motif_length	n_gaps	total_gap_length_bed	mean_gap_size	max_gap_size	min_gap_size	gap_density	classification
HG06807	HG06807#1#CM101395.1	chr1	247769693	0	248387328	247769693	0	0	0.0	0	0	0.0	contig
HG06807	HG06807#1#CM101404.1	chr10	134510311	5000	134758134	134510311	1	5000	5000.0	5000	5000	0.01	scaffold
HG06807	HG06807#1#CM101405.1	chr11	134716159	0	135127769	134716159	0	0	0.0	0	0	0.0	contig
HG06807	HG06807#1#CM101406.1	chr12	133492989	0	133324548	133492989	0	0	0.0	0	0	0.0	contig
HG06807	HG06807#1#CM101408.1	chr14	103033217	1004212	101161492	103033217	2	1004212	502106.0	1000001	4211	0.02	scaffold
HG06807	HG06807#1#CM101410.1	chr16	90505386	0	96330374	90505386	0	0	0.0	0	0	0.0	contig
HG06807	HG06807#1#CM101411.1	chr17	83721312	1000	84276897	83721312	1	1000	1000.0	1000	1000	0.01	scaffold
HG06807	HG06807#1#CM101412.1	chr18	80492793	0	80542538	80492793	0	0	0.0	0	0	0.0	contig
HG06807	HG06807#1#CM101413.1	chr19	63523040	0	61707364	63523040	0	0	0.0	0	0	0.0	contig
HG06807	HG06807#1#CM101396.1	chr2	244346724	0	242696752	244346724	0	0	0.0	0	0	0.0	contig
HG06807	HG06807#1#CM101414.1	chr20	66521106	0	66210255	66521106	0	0	0.0	0	0	0.0	contig
HG06807	HG06807#1#CM101416.1	chr22	48384154	430781	51324926	48384154	2	430781	215390.5	425781	5000	0.04	scaffold
HG06807	HG06807#1#CM101397.1	chr3	202556134	0	201105948	202556134	0	0	0.0	0	0	0.0	contig
HG06807	HG06807#1#CM101398.1	chr4	190448526	5000	193574945	190448526	1	5000	5000.0	5000	5000	0.01	scaffold
HG06807	HG06807#1#CM101399.1	chr5	182149967	0	182045439	182149967	0	0	0.0	0	0	0.0	contig
HG06807	HG06807#1#CM101400.1	chr6	172018463	0	172126628	172018463	0	0	0.0	0	0	0.0	contig
HG06807	HG06807#1#CM101401.1	chr7	161226553	0	160567428	161226553	0	0	0.0	0	0	0.0	contig
HG06807	HG06807#1#CM101402.1	chr8	146188326	0	146259331	146188326	0	0	0.0	0	0	0.0	contig
HG06807	HG06807#1#CM101403.1	chr9	136209129	0	150617247	136209129	0	0	0.0	0	0	0.0	contig
HG06807	HG06807#1#CM101417.1	chrX	154091411	0	154259566	154091411	0	0	0.0	0	0	0.0	contig
