sample	category	subcategory	var_type	count	percentage
NA20806	total	all_variants	all	5307613	100.0
NA20806	variant_type	DEL	DEL	544921	10.26678094277032
NA20806	variant_type	INS	INS	490500	9.2414424337268
NA20806	variant_type	MNV	MNV	1928	0.03632518045305866
NA20806	variant_type	SNV	SNV	4270264	80.45545144304982
NA20806	ti_tv	transitions	SNV	2671756	1.6714060861753586
NA20806	ti_tv	transversions	SNV	1598508	1.6714060861753586
NA20806	zygosity	HET	all	3795181	71.50447856691888
NA20806	zygosity	HOM_ALT	all	1512432	28.495521433081123
NA20806	zygosity	HET	DEL	417485	76.61385778856018
NA20806	zygosity	HOM_ALT	DEL	127436	23.38614221143982
NA20806	zygosity	HET	INS	373140	76.07339449541286
NA20806	zygosity	HOM_ALT	INS	117360	23.926605504587155
NA20806	zygosity	HET	MNV	1928	100.0
NA20806	zygosity	HET	SNV	3002628	70.31480957617609
NA20806	zygosity	HOM_ALT	SNV	1267636	29.685190423823915
NA20806	haplotype	both	all	1512432	28.495521433081123
NA20806	haplotype	haplotype1	all	1824668	34.37831658035354
NA20806	haplotype	haplotype2	all	1970513	37.126161986565336
NA20806	haplotype	both	DEL	127436	23.38614221143982
NA20806	haplotype	haplotype1	DEL	201756	37.02481644128232
NA20806	haplotype	haplotype2	DEL	215729	39.58904134727786
NA20806	haplotype	both	INS	117360	23.926605504587155
NA20806	haplotype	haplotype1	INS	179792	36.65484199796126
NA20806	haplotype	haplotype2	INS	193348	39.41855249745158
NA20806	haplotype	haplotype1	MNV	1028	53.3195020746888
NA20806	haplotype	haplotype2	MNV	900	46.6804979253112
NA20806	haplotype	both	SNV	1267636	29.685190423823915
NA20806	haplotype	haplotype1	SNV	1442092	33.770558447908606
NA20806	haplotype	haplotype2	SNV	1560536	36.54425112826748
NA20806	phasing	phased	all	5307613	100.0
NA20806	phasing	phased	DEL	544921	100.0
NA20806	phasing	phased	INS	490500	100.0
NA20806	phasing	phased	MNV	1928	100.0
NA20806	phasing	phased	SNV	4270264	100.0
NA20806	allelic	biallelic	all	4973476	93.70457115091097
NA20806	allelic	multiallelic	all	334137	6.295428849089035
NA20806	allelic	biallelic	DEL	431442	79.17514648912412
NA20806	allelic	multiallelic	DEL	113479	20.824853510875887
NA20806	allelic	biallelic	INS	396641	80.86462793068297
NA20806	allelic	multiallelic	INS	93859	19.13537206931702
NA20806	allelic	multiallelic	MNV	1928	100.0
NA20806	allelic	biallelic	SNV	4145393	97.07580140244256
NA20806	allelic	multiallelic	SNV	124871	2.9241985975574347
NA20806	filter	PASS	all	4912726	92.55998883113746
NA20806	filter	GAP1	all	275105	5.183215128910114
NA20806	filter	GAP2	all	98479	1.8554291731518482
NA20806	filter	HET1	all	4417	0.0832200840566183
NA20806	filter	HET2	all	16886	0.31814678274395664
NA20806	indel_size	11-20bp	all	61056	1.1503476233101395
NA20806	indel_size	1bp	all	448601	8.452029189015853
NA20806	indel_size	2-5bp	all	366925	6.913183007125802
NA20806	indel_size	21-50bp	all	32080	0.6044148282853328
NA20806	indel_size	6-10bp	all	95284	1.7952326215193155
NA20806	indel_size	>50bp	all	31475	0.5930161072406749
NA20806	indel_size	11-20bp	DEL	31083	5.704129589426724
NA20806	indel_size	1bp	DEL	240317	44.10125504430917
NA20806	indel_size	2-5bp	DEL	192511	35.32824024032841
NA20806	indel_size	21-50bp	DEL	16279	2.9874055138267748
NA20806	indel_size	6-10bp	DEL	48652	8.928266666177299
NA20806	indel_size	>50bp	DEL	16079	2.950702945931612
NA20806	indel_size	11-20bp	INS	29973	6.110703363914373
NA20806	indel_size	1bp	INS	208284	42.46360856269113
NA20806	indel_size	2-5bp	INS	174414	35.558409785932724
NA20806	indel_size	21-50bp	INS	15801	3.221406727828746
NA20806	indel_size	6-10bp	INS	46632	9.50703363914373
NA20806	indel_size	>50bp	INS	15396	3.1388379204892964
NA20806	chromosome	chr1	all	375300	7.070975219934084
NA20806	chromosome	chr2	all	369411	6.96002138814567
NA20806	chromosome	chr3	all	337101	6.351273161777243
NA20806	chromosome	chr4	all	328529	6.189769299306487
NA20806	chromosome	chr5	all	298676	5.627313068982233
NA20806	chromosome	chr6	all	317625	5.984328548445412
NA20806	chromosome	chr7	all	304731	5.741394483734967
NA20806	chromosome	chr8	all	251311	4.734915676783518
NA20806	chromosome	chr9	all	227491	4.28612636226492
NA20806	chromosome	chrX	all	128137	2.4142114355360875
NA20806	chromosome	chr10	all	237687	4.47822778337456
NA20806	chromosome	chr11	all	311982	5.878009568519785
NA20806	chromosome	chr12	all	216626	4.0814204049918485
NA20806	chromosome	chr13	all	179117	3.374718541084288
NA20806	chromosome	chr14	all	209112	3.93985017370332
NA20806	chromosome	chr15	all	202684	3.8187411177114834
NA20806	chromosome	chr16	all	183401	3.455432790597204
NA20806	chromosome	chr17	all	160831	3.030194552617156
NA20806	chromosome	chr18	all	142547	2.6857082458724855
NA20806	chromosome	chr19	all	141216	2.660631059574238
NA20806	chromosome	chr20	all	133397	2.5133143656103036
NA20806	chromosome	chr21	all	90443	1.7040240123008217
NA20806	chromosome	chr22	all	160258	3.019398739131885
NA20806	chromosome	chr1	DEL	43328	7.951244308808065
NA20806	chromosome	chr2	DEL	41408	7.5988996570145035
NA20806	chromosome	chr3	DEL	34805	6.3871643779557035
NA20806	chromosome	chr4	DEL	33548	6.1564887387346054
NA20806	chromosome	chr5	DEL	31384	5.759366954108945
NA20806	chromosome	chr6	DEL	31263	5.737161900532371
NA20806	chromosome	chr7	DEL	31923	5.858280374586408
NA20806	chromosome	chr8	DEL	25058	4.598464731584945
NA20806	chromosome	chr9	DEL	25184	4.621587349358898
NA20806	chromosome	chrX	DEL	12857	2.3594245771405395
NA20806	chromosome	chr10	DEL	26071	4.7843632379739445
NA20806	chromosome	chr11	DEL	24693	4.5314825451762735
NA20806	chromosome	chr12	DEL	25353	4.65260101923031
NA20806	chromosome	chr13	DEL	19305	3.542715366080588
NA20806	chromosome	chr14	DEL	18979	3.4828901804114722
NA20806	chromosome	chr15	DEL	19027	3.4916987967063116
NA20806	chromosome	chr16	DEL	18674	3.426918764371349
NA20806	chromosome	chr17	DEL	18622	3.4173760967186073
NA20806	chromosome	chr18	DEL	13926	2.555599802540185
NA20806	chromosome	chr19	DEL	16972	3.114579911583514
NA20806	chromosome	chr20	DEL	13092	2.402550094417356
NA20806	chromosome	chr21	DEL	8506	1.5609602125812732
NA20806	chromosome	chr22	DEL	10943	2.008181002383832
NA20806	chromosome	chr1	INS	38692	7.888277268093782
NA20806	chromosome	chr2	INS	37781	7.702548419979613
NA20806	chromosome	chr3	INS	31770	6.477064220183486
NA20806	chromosome	chr4	INS	30976	6.315188583078492
NA20806	chromosome	chr5	INS	28936	5.8992864424057085
NA20806	chromosome	chr6	INS	28962	5.904587155963303
NA20806	chromosome	chr7	INS	28458	5.801834862385321
NA20806	chromosome	chr8	INS	22698	4.627522935779817
NA20806	chromosome	chr9	INS	22542	4.5957186544342505
NA20806	chromosome	chrX	INS	11566	2.3580020387359837
NA20806	chromosome	chr10	INS	23791	4.8503567787971456
NA20806	chromosome	chr11	INS	22005	4.486238532110091
NA20806	chromosome	chr12	INS	22841	4.656676860346585
NA20806	chromosome	chr13	INS	17894	3.6481141692150865
NA20806	chromosome	chr14	INS	17089	3.483995922528033
NA20806	chromosome	chr15	INS	16789	3.422833843017329
NA20806	chromosome	chr16	INS	15887	3.238939857288481
NA20806	chromosome	chr17	INS	16068	3.2758409785932723
NA20806	chromosome	chr18	INS	12802	2.6099898063200815
NA20806	chromosome	chr19	INS	14235	2.9021406727828745
NA20806	chromosome	chr20	INS	11227	2.2888888888888888
NA20806	chromosome	chr21	INS	7670	1.563710499490316
NA20806	chromosome	chr22	INS	9821	2.002242609582059
NA20806	chromosome	chr1	SNV	293132	6.864493623813423
NA20806	chromosome	chr2	SNV	290085	6.79313972157225
NA20806	chromosome	chr3	SNV	270395	6.332044107811602
NA20806	chromosome	chr4	SNV	263902	6.179992618723339
NA20806	chromosome	chr5	SNV	238251	5.579303762015651
NA20806	chromosome	chr6	SNV	257293	6.025224669950148
NA20806	chromosome	chr7	SNV	244229	5.719295106813068
NA20806	chromosome	chr8	SNV	203476	4.764951300434821
NA20806	chromosome	chr9	SNV	179680	4.207702380930078
NA20806	chromosome	chrX	SNV	103714	2.4287491358848072
NA20806	chromosome	chr10	SNV	187725	4.396098227182207
NA20806	chromosome	chr11	SNV	265183	6.209990764037071
NA20806	chromosome	chr12	SNV	168347	3.9423089532637796
NA20806	chromosome	chr13	SNV	141868	3.322230194667121
NA20806	chromosome	chr14	SNV	172978	4.050756580857764
NA20806	chromosome	chr15	SNV	166801	3.9061051026353404
NA20806	chromosome	chr16	SNV	148775	3.483976634699869
NA20806	chromosome	chr17	SNV	126053	2.9518783850366157
NA20806	chromosome	chr18	SNV	115754	2.710698916975625
NA20806	chromosome	chr19	SNV	109938	2.574501248634745
NA20806	chromosome	chr20	SNV	109019	2.552980330958461
NA20806	chromosome	chr21	SNV	74223	1.7381360965036354
NA20806	chromosome	chr22	SNV	139443	3.26544213659858
