#sample	chromosome	file_name	variants	phased	unphased	singletons	blocks	variant_per_block_median	variant_per_block_avg	variant_per_block_min	variant_per_block_max	variant_per_block_sum	bp_per_block_median	bp_per_block_avg	bp_per_block_min	bp_per_block_max	bp_per_block_sum	heterozygous_variants	heterozygous_snvs	phased_snvs	phased_fraction	phased_snvs_fraction	block_n50
syndip	chr1	assembly/variants/NA20806/phased_hprc/small_variants.dip.vcf.gz	357090	247092	2461	0	1	247092	247092.0	247092	247092	247092	248378968	248378968.0	248378968	248378968	248378968	249553	203339	201047	0.9901383674009129	0.9887281829850644	248378968
syndip	chr2	assembly/variants/NA20806/phased_hprc/small_variants.dip.vcf.gz	349357	236288	574	0	1	236288	236288.0	236288	236288	236288	242690123	242690123.0	242690123	242690123	242690123	236862	193355	192839	0.997576648006012	0.9973313335574462	242690123
syndip	chr3	assembly/variants/NA20806/phased_hprc/small_variants.dip.vcf.gz	318167	215690	754	0	1	215690	215690.0	215690	215690	215690	201086253	201086253.0	201086253	201086253	201086253	216444	180120	179442	0.996516419951581	0.9962358427714857	201086253
syndip	chr4	assembly/variants/NA20806/phased_hprc/small_variants.dip.vcf.gz	323967	217222	5314	0	1	217222	217222.0	217222	217222	217222	193467267	193467267.0	193467267	193467267	193467267	222536	185625	180656	0.9761207175468238	0.9732309764309764	193467267
syndip	chr5	assembly/variants/NA20806/phased_hprc/small_variants.dip.vcf.gz	283621	191386	672	0	1	191386	191386.0	191386	191386	191386	182041731	182041731.0	182041731	182041731	182041731	192058	159259	158695	0.9965010569723729	0.9964585988860912	182041731
syndip	chr6	assembly/variants/NA20806/phased_hprc/small_variants.dip.vcf.gz	302287	197503	870	0	1	197503	197503.0	197503	197503	197503	172084966	172084966.0	172084966	172084966	172084966	198373	166305	165524	0.9956143225136486	0.9953038092661074	172084966
syndip	chr7	assembly/variants/NA20806/phased_hprc/small_variants.dip.vcf.gz	285776	202052	10	0	1	202052	202052.0	202052	202052	202052	160562203	160562203.0	160562203	160562203	160562203	202062	167808	167798	0.9999505102394315	0.9999404080854309	160562203
syndip	chrX	assembly/variants/NA20806/phased_hprc/small_variants.dip.vcf.gz	128138	128137	1	0	1	128137	128137.0	128137	128137	128137	154135742	154135742.0	154135742	154135742	154135742	128138	103715	103714	0.9999921959137804	0.9999903581931254	154135742
syndip	chr9	assembly/variants/NA20806/phased_hprc/small_variants.dip.vcf.gz	219059	147397	0	0	1	147397	147397.0	147397	147397	147397	150611349	150611349.0	150611349	150611349	150611349	147397	120286	120286	1.0	1.0	150611349
syndip	chr8	assembly/variants/NA20806/phased_hprc/small_variants.dip.vcf.gz	238443	160468	2001	0	1	160468	160468.0	160468	160468	160468	146247325	146247325.0	146247325	146247325	146247325	162469	135832	134021	0.9876838042949732	0.9866673537899758	146247325
syndip	chr11	assembly/variants/NA20806/phased_hprc/small_variants.dip.vcf.gz	283003	185919	206	0	1	185919	185919.0	185919	185919	185919	135048999	135048999.0	135048999	135048999	135048999	186125	161013	160809	0.9988932169241101	0.9987330215572655	135048999
syndip	chr10	assembly/variants/NA20806/phased_hprc/small_variants.dip.vcf.gz	223557	156302	0	0	1	156302	156302.0	156302	156302	156302	134750109	134750109.0	134750109	134750109	134750109	156302	128439	128439	1.0	1.0	134750109
syndip	chr12	assembly/variants/NA20806/phased_hprc/small_variants.dip.vcf.gz	202852	139526	0	0	1	139526	139526.0	139526	139526	139526	133319804	133319804.0	133319804	133319804	133319804	139526	112994	112994	1.0	1.0	133319804
syndip	chr13	assembly/variants/NA20806/phased_hprc/small_variants.dip.vcf.gz	168907	112805	0	0	1	112805	112805.0	112805	112805	112805	108438054	108438054.0	108438054	108438054	108438054	112805	92386	92386	1.0	1.0	108438054
syndip	chr14	assembly/variants/NA20806/phased_hprc/small_variants.dip.vcf.gz	215108	156400	2495	0	1	156400	156400.0	156400	156400	156400	101154418	101154418.0	101154418	101154418	101154418	158895	137810	135463	0.9842978067277133	0.9829693055656339	101154418
syndip	chr15	assembly/variants/NA20806/phased_hprc/small_variants.dip.vcf.gz	207921	151273	3585	0	1	151273	151273.0	151273	151273	151273	99744434	99744434.0	99744434	99744434	99744434	154858	132348	129088	0.9768497591341745	0.9753679692930758	99744434
syndip	chr16	assembly/variants/NA20806/phased_hprc/small_variants.dip.vcf.gz	172426	119617	448	0	1	119617	119617.0	119617	119617	119617	96324206	96324206.0	96324206	96324206	96324206	120065	100882	100502	0.9962686877941115	0.9962332229733748	96324206
syndip	chr17	assembly/variants/NA20806/phased_hprc/small_variants.dip.vcf.gz	149175	102596	217	0	1	102596	102596.0	102596	102596	102596	84270470	84270470.0	84270470	84270470	84270470	102813	83967	83784	0.9978893719665801	0.9978205723677159	84270470
syndip	chr18	assembly/variants/NA20806/phased_hprc/small_variants.dip.vcf.gz	134531	96912	0	0	1	96912	96912.0	96912	96912	96912	80363667	80363667.0	80363667	80363667	80363667	96912	81696	81696	1.0	1.0	80363667
syndip	chr20	assembly/variants/NA20806/phased_hprc/small_variants.dip.vcf.gz	123529	80162	275	0	1	80162	80162.0	80162	80162	80162	66204927	66204927.0	66204927	66204927	66204927	80437	67332	67089	0.9965811753297612	0.9963910176439137	66204927
syndip	chr19	assembly/variants/NA20806/phased_hprc/small_variants.dip.vcf.gz	130017	96262	0	0	1	96262	96262.0	96262	96262	96262	61701689	61701689.0	61701689	61701689	61701689	96262	78359	78359	1.0	1.0	61701689
syndip	chr22	assembly/variants/NA20806/phased_hprc/small_variants.dip.vcf.gz	166323	128417	8292	0	1	128417	128417.0	128417	128417	128417	51149294	51149294.0	51149294	51149294	51149294	136709	122349	114718	0.9393456173331676	0.9376292409418957	51149294
syndip	chr21	assembly/variants/NA20806/phased_hprc/small_variants.dip.vcf.gz	91906	62256	2871	0	1	62256	62256.0	62256	62256	62256	45083122	45083122.0	45083122	45083122	45083122	65127	55699	53110	0.9559169008245428	0.953518016481445	45083122
syndip	ALL	assembly/variants/NA20806/phased_hprc/small_variants.dip.vcf.gz	5075160	3531682	31046	0	23	151273	153551.39130434784	62256	247092	3531682	134750109	132559092.17391305	45083122	248378968	3048859120	3562728	2970918	2942459	0.991285891036307	0.9904208059596394	154135742
