sample	contig	chromosome	contig_length	gap_length	ref_length	motif_length	n_gaps	total_gap_length_bed	mean_gap_size	max_gap_size	min_gap_size	gap_density	classification
NA20806	NA20806#2#CM102491.1	chr1	255274543	7500	248387328	255274543	1	7500	7500.0	7500	7500	0.0	scaffold
NA20806	NA20806#2#CM102500.1	chr11	135718575	0	135127769	135718575	0	0	0.0	0	0	0.0	contig
NA20806	NA20806#2#CM102501.1	chr12	133813800	0	133324548	133813800	0	0	0.0	0	0	0.0	contig
NA20806	NA20806#2#CM102503.1	chr16	91915536	100000	96330374	91915536	1	100000	100000.0	100000	100000	0.01	scaffold
NA20806	NA20806#2#CM102504.1	chr17	83160587	0	84276897	83160587	0	0	0.0	0	0	0.0	contig
NA20806	NA20806#2#CM102505.1	chr18	80937635	0	80542538	80937635	0	0	0.0	0	0	0.0	contig
NA20806	NA20806#2#CM102506.1	chr19	61725870	0	61707364	61725870	0	0	0.0	0	0	0.0	contig
NA20806	NA20806#2#CM102492.1	chr2	241811978	0	242696752	241811978	0	0	0.0	0	0	0.0	contig
NA20806	NA20806#2#CM102507.1	chr20	67111264	0	66210255	67111264	0	0	0.0	0	0	0.0	contig
NA20806	NA20806#2#CM102508.1	chr21	41764839	0	45090682	41764839	0	0	0.0	0	0	0.0	contig
NA20806	NA20806#2#CM102493.1	chr3	200509163	0	201105948	200509163	0	0	0.0	0	0	0.0	contig
NA20806	NA20806#2#CM102494.1	chr4	192049417	0	193574945	192049417	0	0	0.0	0	0	0.0	contig
NA20806	NA20806#2#CM102495.1	chr5	184549924	100000	182045439	184549924	1	100000	100000.0	100000	100000	0.01	scaffold
NA20806	NA20806#2#CM102496.1	chr6	174701863	0	172126628	174701863	0	0	0.0	0	0	0.0	contig
NA20806	NA20806#2#CM102497.1	chr7	161004488	0	160567428	161004488	0	0	0.0	0	0	0.0	contig
NA20806	NA20806#2#CM102498.1	chr8	146139945	0	146259331	146139945	0	0	0.0	0	0	0.0	contig
NA20806	NA20806#2#CM102499.1	chr9	144781433	0	150617247	144781433	0	0	0.0	0	0	0.0	contig
