#sample	chromosome	dataset_name0	dataset_name1	file_name0	file_name1	intersection_blocks	covered_variants	all_assessed_pairs	all_switches	all_switch_rate	all_switchflips	all_switchflip_rate	blockwise_hamming	blockwise_hamming_rate	blockwise_diff_genotypes	blockwise_diff_genotypes_rate	largestblock_assessed_pairs	largestblock_switches	largestblock_switch_rate	largestblock_switchflips	largestblock_switchflip_rate	largestblock_hamming	largestblock_hamming_rate	largestblock_diff_genotypes	largestblock_diff_genotypes_rate	het_variants0	only_snvs
SAMPLE	chr1	giab	assembly	assembly/qc/phased_verkko/T2T04_2/giab.filtered.vcf.gz	assembly/qc/phased_verkko/T2T04_2/assembly.filtered.vcf.gz	1	29252	29251	1612	0.05510922703497316	926/343	0.04338313220060853	14507	0.49593190209216464	0	0.0	29251	1612	0.05510922703497316	926/343	0.04338313220060853	14507	0.49593190209216464	0	0.0	121971	0
SAMPLE	chr10	giab	assembly	assembly/qc/phased_verkko/T2T04_2/giab.filtered.vcf.gz	assembly/qc/phased_verkko/T2T04_2/assembly.filtered.vcf.gz	1	21068	21067	1072	0.05088527080267717	632/220	0.04044239806332178	9531	0.452392253654832	0	0.0	21067	1072	0.05088527080267717	632/220	0.04044239806332178	9531	0.452392253654832	0	0.0	71288	0
SAMPLE	chr11	giab	assembly	assembly/qc/phased_verkko/T2T04_2/giab.filtered.vcf.gz	assembly/qc/phased_verkko/T2T04_2/assembly.filtered.vcf.gz	1	18879	18878	1020	0.05403114736730586	588/216	0.04258925733658227	9439	0.49997351554637426	0	0.0	18878	1020	0.05403114736730586	588/216	0.04258925733658227	9439	0.49997351554637426	0	0.0	66832	0
SAMPLE	chr12	giab	assembly	assembly/qc/phased_verkko/T2T04_2/giab.filtered.vcf.gz	assembly/qc/phased_verkko/T2T04_2/assembly.filtered.vcf.gz	1	18738	18737	959	0.05118215295938518	559/200	0.04050808560602017	9124	0.48692496531113244	0	0.0	18737	959	0.05118215295938518	559/200	0.04050808560602017	9124	0.48692496531113244	0	0.0	69185	0
SAMPLE	chr13	giab	assembly	assembly/qc/phased_verkko/T2T04_2/giab.filtered.vcf.gz	assembly/qc/phased_verkko/T2T04_2/assembly.filtered.vcf.gz	1	17628	17627	699	0.03965507460146366	425/137	0.03188290690418109	8273	0.469310188336737	0	0.0	17627	699	0.03965507460146366	425/137	0.03188290690418109	8273	0.469310188336737	0	0.0	59591	0
SAMPLE	chr14	giab	assembly	assembly/qc/phased_verkko/T2T04_2/giab.filtered.vcf.gz	assembly/qc/phased_verkko/T2T04_2/assembly.filtered.vcf.gz	1	12616	12615	713	0.056520015854141896	411/151	0.04455013872374158	6234	0.49413443246670896	0	0.0	12615	713	0.056520015854141896	411/151	0.04455013872374158	6234	0.49413443246670896	0	0.0	78095	0
SAMPLE	chr15	giab	assembly	assembly/qc/phased_verkko/T2T04_2/giab.filtered.vcf.gz	assembly/qc/phased_verkko/T2T04_2/assembly.filtered.vcf.gz	1	13993	13992	748	0.05345911949685535	426/161	0.04195254431103488	6619	0.4730222253984135	0	0.0	13992	748	0.05345911949685535	426/161	0.04195254431103488	6619	0.4730222253984135	0	0.0	80872	0
SAMPLE	chr16	giab	assembly	assembly/qc/phased_verkko/T2T04_2/giab.filtered.vcf.gz	assembly/qc/phased_verkko/T2T04_2/assembly.filtered.vcf.gz	1	12622	12621	794	0.06291102131368355	472/161	0.05015450439743285	5462	0.4327364918396451	0	0.0	12621	794	0.06291102131368355	472/161	0.05015450439743285	5462	0.4327364918396451	0	0.0	55389	0
SAMPLE	chr17	giab	assembly	assembly/qc/phased_verkko/T2T04_2/giab.filtered.vcf.gz	assembly/qc/phased_verkko/T2T04_2/assembly.filtered.vcf.gz	1	11840	11839	761	0.0642790776247994	447/157	0.051017822451220544	5317	0.44907094594594593	0	0.0	11839	761	0.0642790776247994	447/157	0.051017822451220544	5317	0.44907094594594593	0	0.0	46451	0
SAMPLE	chr18	giab	assembly	assembly/qc/phased_verkko/T2T04_2/giab.filtered.vcf.gz	assembly/qc/phased_verkko/T2T04_2/assembly.filtered.vcf.gz	1	11455	11454	671	0.05858215470577964	381/145	0.04592282172166928	5313	0.46381492797904844	0	0.0	11454	671	0.05858215470577964	381/145	0.04592282172166928	5313	0.46381492797904844	0	0.0	40077	0
SAMPLE	chr19	giab	assembly	assembly/qc/phased_verkko/T2T04_2/giab.filtered.vcf.gz	assembly/qc/phased_verkko/T2T04_2/assembly.filtered.vcf.gz	1	8048	8047	593	0.07369205915247919	345/124	0.05828258978501305	3964	0.49254473161033796	0	0.0	8047	593	0.07369205915247919	345/124	0.05828258978501305	3964	0.49254473161033796	0	0.0	38006	0
SAMPLE	chr2	giab	assembly	assembly/qc/phased_verkko/T2T04_2/giab.filtered.vcf.gz	assembly/qc/phased_verkko/T2T04_2/assembly.filtered.vcf.gz	1	30860	30859	1690	0.05476522246346285	984/353	0.0433260961145857	14493	0.46963707064160726	0	0.0	30859	1690	0.05476522246346285	984/353	0.0433260961145857	14493	0.46963707064160726	0	0.0	109047	0
SAMPLE	chr20	giab	assembly	assembly/qc/phased_verkko/T2T04_2/giab.filtered.vcf.gz	assembly/qc/phased_verkko/T2T04_2/assembly.filtered.vcf.gz	1	8354	8353	531	0.06356997485933198	323/104	0.05111935831437807	4176	0.49988029686377783	0	0.0	8353	531	0.06356997485933198	323/104	0.05111935831437807	4176	0.49988029686377783	0	0.0	40138	0
