File name::assembly/qc/phased_verkko/T2T04_2/haplotype2.mapped_T2T.paf, l.n::1810
haplotype2-0000199	146248998	8137	146242975	-	chr8	146259331	1927	146254006
haplotype2-0000203	161123468	6743	161118035	-	chr7	160567428	3497	160563748
haplotype2-0000208	242604468	8859	242597341	-	chr2	242696752	3349	242694021
haplotype2-0000209	133239514	7171	133232842	-	chr12	133324548	3004	133322223
haplotype2-0000211	84569072	45608	84459385	-	chr17	84276897	102629	84237458
haplotype2-0000214	135285696	81336	135277593	+	chr11	135127769	2674	135125307
haplotype2-0000215	62595462	80050	62588492	+	chr19	61707364	152469	61704033
haplotype2-0000216	183158301	10063	183122885	+	chr5	182045439	2073	182007970
haplotype2-0000217	172345715	161982	172339417	+	chr6	172126628	2875	172123977
haplotype2-0000218	192622986	49366	192615834	-	chr4	193574945	3052	193543217
haplotype2-0000220	154539420	169925	154532815	+	chrX	154259566	171144	154257064
haplotype2-0000223	66628703	19274	66622303	-	chr20	66210255	2569	66196287
haplotype2-0000224	201129820	6433	201113370	+	chr3	201105948	2582	201088876
haplotype2-0000227	134496570	6953	134473268	+	chr10	134758134	2461	134726331
haplotype2-0000229	78033359	6500	78026639	+	chr18	80542538	164087	80538994
