T2T04_2_chr10_haplotype2-0000227:38140927-43437864	T2T04_2_chr10_haplotype2-0000227:38140928-43437864
T2T04_2_chr11_haplotype1-0000014:47683774-56075744	T2T04_2_chr11_haplotype1-0000014:47683775-56075744
T2T04_2_chr11_haplotype2-0000214:47850660-56423303	T2T04_2_chr11_haplotype2-0000214:47850661-56423303
T2T04_2_chr14-chr1-chr22_haplotype1-0000033:2793148-6357492	T2T04_2_chr14-chr1-chr22_haplotype1-0000033:2793149-6357492
T2T04_2_chr16_haplotype1-0000019:31397593-39862669	T2T04_2_chr16_haplotype1-0000019:31397594-39862669
T2T04_2_chr18_haplotype2-0000229:14373497-19656219	T2T04_2_chr18_haplotype2-0000229:14373498-19656219
T2T04_2_chr19_haplotype1-0000015:23160927-30729192	T2T04_2_chr19_haplotype1-0000015:23160928-30729192
T2T04_2_chr19_haplotype2-0000215:23321587-31917017	T2T04_2_chr19_haplotype2-0000215:23321588-31917017
T2T04_2_chr1_haplotype1-0000013:120808578-129118554	T2T04_2_chr1_haplotype1-0000013:120808579-129118554
T2T04_2_chr1_haplotype2-0000200:120620924-129297075	T2T04_2_chr1_haplotype2-0000200:120620925-129297075
T2T04_2_chr3_haplotype2-0000224:89574004-97403912	T2T04_2_chr3_haplotype2-0000224:89574005-97403912
T2T04_2_chr5_haplotype2-0000216:45437335-53015510	T2T04_2_chr5_haplotype2-0000216:45437336-53015510
T2T04_2_chr6_haplotype2-0000217:57363856-63926880	T2T04_2_chr6_haplotype2-0000217:57363857-63926880
T2T04_2_chr7_haplotype1-0000002:57199136-65232763	T2T04_2_chr7_haplotype1-0000002:57199137-65232763
T2T04_2_chr8_haplotype1-0000011:42162680-47958897	T2T04_2_chr8_haplotype1-0000011:42162681-47958897
T2T04_2_chr9_haplotype2-0000221:39221079-49680515	T2T04_2_chr9_haplotype2-0000221:39221080-49680515
T2T04_2_chr9_haplotype2-0000221:59667755-61345861	T2T04_2_chr9_haplotype2-0000221:59667756-61345861
T2T04_2_chrX_haplotype1-0000020:56769166-62361568	T2T04_2_chrX_haplotype1-0000020:56769167-62361568
T2T04_2_chrX_haplotype2-0000220:56665039-62279608	T2T04_2_chrX_haplotype2-0000220:56665040-62279608
T2T04_2_rc-chr10_haplotype1-0000023:38132865-43251467	T2T04_2_rc-chr10_haplotype1-0000023:38132866-43251467
T2T04_2_rc-chr11_haplotype2-0000237:1-150823	T2T04_2_rc-chr11_haplotype2-0000237:2-150823
T2T04_2_rc-chr12_haplotype1-0000009:33456286-40148991	T2T04_2_rc-chr12_haplotype1-0000009:33456287-40148991
T2T04_2_rc-chr12_haplotype2-0000209:33425854-38824014	T2T04_2_rc-chr12_haplotype2-0000209:33425855-38824014
T2T04_2_rc-chr13_haplotype1-0000003:339645-9502478	T2T04_2_rc-chr13_haplotype1-0000003:339646-9502478
T2T04_2_rc-chr13_haplotype2-0000204:1-8425325	T2T04_2_rc-chr13_haplotype2-0000204:2-8425325
T2T04_2_rc-chr14_haplotype1-0000025:1-8434083	T2T04_2_rc-chr14_haplotype1-0000025:2-8434083
T2T04_2_rc-chr14_haplotype1-0000104:1-261312	T2T04_2_rc-chr14_haplotype1-0000104:2-261312
T2T04_2_rc-chr14_haplotype2-0000226:41525-13182901	T2T04_2_rc-chr14_haplotype2-0000226:41526-13182901
T2T04_2_rc-chr14_unassigned-0001120:1-53137	T2T04_2_rc-chr14_unassigned-0001120:2-53137
T2T04_2_rc-chr15_haplotype1-0000026:7792285-13696588	T2T04_2_rc-chr15_haplotype1-0000026:7792286-13696588
T2T04_2_rc-chr15_haplotype2-0000202:1-6507420	T2T04_2_rc-chr15_haplotype2-0000202:2-6507420
T2T04_2_rc-chr16_haplotype2-0000225:8772788-10875561	T2T04_2_rc-chr16_haplotype2-0000225:8772789-10875561
T2T04_2_rc-chr16_haplotype2-0000262:1-166816	T2T04_2_rc-chr16_haplotype2-0000262:2-166816
T2T04_2_rc-chr16_unassigned-0001005:1-92626	T2T04_2_rc-chr16_unassigned-0001005:2-92626
T2T04_2_rc-chr17_haplotype1-0000010:21726835-26751317	T2T04_2_rc-chr17_haplotype1-0000010:21726836-26751317
T2T04_2_rc-chr17_haplotype2-0000211:21704575-29060132	T2T04_2_rc-chr17_haplotype2-0000211:21704576-29060132
T2T04_2_rc-chr18_haplotype1-0000027:14381278-20840701	T2T04_2_rc-chr18_haplotype1-0000027:14381279-20840701
T2T04_2_rc-chr20_haplotype1-0000022:25373396-32757548	T2T04_2_rc-chr20_haplotype1-0000022:25373397-32757548
T2T04_2_rc-chr20_haplotype2-0000223:25361385-33359206	T2T04_2_rc-chr20_haplotype2-0000223:25361386-33359206
T2T04_2_rc-chr21_haplotype1-0000012:1-6199013	T2T04_2_rc-chr21_haplotype1-0000012:2-6199013
