T2T16_chr11_haplotype1-0000007:47732731-55830111	T2T16_chr11_haplotype1-0000007:47732732-55830111
T2T16_chr11_haplotype2-0000080:47832216-55050771	T2T16_chr11_haplotype2-0000080:47832217-55050771
T2T16_chr12_haplotype1-0000019:33329722-39310904	T2T16_chr12_haplotype1-0000019:33329723-39310904
T2T16_chr12_haplotype2-0000096:33312719-37234028	T2T16_chr12_haplotype2-0000096:33312720-37234028
T2T16_chr13_haplotype1-0000025:481911-7556859	T2T16_chr13_haplotype1-0000025:481912-7556859
T2T16_chr14_haplotype1-0000012:1730869-9260988	T2T16_chr14_haplotype1-0000012:1730870-9260988
T2T16_chr15_haplotype1-0000001:3873937-9881950	T2T16_chr15_haplotype1-0000001:3873938-9881950
T2T16_chr15_haplotype2-0000091:7123328-13774962	T2T16_chr15_haplotype2-0000091:7123329-13774962
T2T16_chr17_haplotype2-0000079:22386248-28273278	T2T16_chr17_haplotype2-0000079:22386249-28273278
T2T16_chr19_haplotype1-0000013:23484753-30173089	T2T16_chr19_haplotype1-0000013:23484754-30173089
T2T16_chr19_haplotype2-0000090:23459907-31158994	T2T16_chr19_haplotype2-0000090:23459908-31158994
T2T16_chr1_haplotype2-0000089:120776858-129754345	T2T16_chr1_haplotype2-0000089:120776859-129754345
T2T16_chr21_haplotype1-0000023:455684-7517186	T2T16_chr21_haplotype1-0000023:455685-7517186
T2T16_chr21_haplotype2-0000099:1-6059065	T2T16_chr21_haplotype2-0000099:2-6059065
T2T16_chr5_haplotype1-0000024:45266167-53269668	T2T16_chr5_haplotype1-0000024:45266168-53269668
T2T16_chr5_haplotype2-0000100:45102923-51596439	T2T16_chr5_haplotype2-0000100:45102924-51596439
T2T16_chr6_haplotype2-0000095:57386056-63591953	T2T16_chr6_haplotype2-0000095:57386057-63591953
T2T16_rc-chr10_haplotype1-0000015:38115405-43602855	T2T16_rc-chr10_haplotype1-0000015:38115406-43602855
T2T16_rc-chr10_haplotype2-0000093:38127392-43896867	T2T16_rc-chr10_haplotype2-0000093:38127393-43896867
T2T16_rc-chr13_haplotype2-0000101:263163-10892380	T2T16_rc-chr13_haplotype2-0000101:263164-10892380
T2T16_rc-chr14_haplotype2-0000088:4860680-13476788	T2T16_rc-chr14_haplotype2-0000088:4860681-13476788
T2T16_rc-chr16_haplotype1-0000014:31804812-41118685	T2T16_rc-chr16_haplotype1-0000014:31804813-41118685
T2T16_rc-chr16_haplotype2-0000092:31528819-40174741	T2T16_rc-chr16_haplotype2-0000092:31528820-40174741
T2T16_rc-chr17_haplotype1-0000006:22505984-28127103	T2T16_rc-chr17_haplotype1-0000006:22505985-28127103
T2T16_rc-chr18_haplotype1-0000002:14543237-22655680	T2T16_rc-chr18_haplotype1-0000002:14543238-22655680
T2T16_rc-chr18_haplotype2-0000075:14404368-23133174	T2T16_rc-chr18_haplotype2-0000075:14404369-23133174
T2T16_rc-chr1_haplotype1-0000022:120628401-128899389	T2T16_rc-chr1_haplotype1-0000022:120628402-128899389
T2T16_rc-chr20_haplotype1-0000005:25337386-32181747	T2T16_rc-chr20_haplotype1-0000005:25337387-32181747
T2T16_rc-chr20_haplotype2-0000076:25265460-34661927	T2T16_rc-chr20_haplotype2-0000076:25265461-34661927
T2T16_rc-chr22_haplotype1-0000003:1-11534537	T2T16_rc-chr22_haplotype1-0000003:2-11534537
T2T16_rc-chr22_haplotype2-0000077:3538137-14808915	T2T16_rc-chr22_haplotype2-0000077:3538138-14808915
T2T16_rc-chr2_haplotype1-0000010:91419517-96046633	T2T16_rc-chr2_haplotype1-0000010:91419518-96046633
T2T16_rc-chr2_haplotype1-0000010:131638559-133678780	T2T16_rc-chr2_haplotype1-0000010:131638560-133678780
T2T16_rc-chr2_haplotype2-0000085:91407772-95972620	T2T16_rc-chr2_haplotype2-0000085:91407773-95972620
T2T16_rc-chr2_haplotype2-0000085:131550254-133590834	T2T16_rc-chr2_haplotype2-0000085:131550255-133590834
T2T16_rc-chr3_haplotype1-0000017:89349014-97247128	T2T16_rc-chr3_haplotype1-0000017:89349015-97247128
T2T16_rc-chr3_haplotype2-0000094:89591263-97284376	T2T16_rc-chr3_haplotype2-0000094:89591264-97284376
T2T16_rc-chr4_haplotype1-0000008:48464567-54914606	T2T16_rc-chr4_haplotype1-0000008:48464568-54914606
T2T16_rc-chr4_haplotype2-0000084:48820181-54268665	T2T16_rc-chr4_haplotype2-0000084:48820182-54268665
T2T16_rc-chr6_haplotype1-0000018:57549088-63896632	T2T16_rc-chr6_haplotype1-0000018:57549089-63896632
T2T16_rc-chr7_haplotype1-0000021:57182829-64056136	T2T16_rc-chr7_haplotype1-0000021:57182830-64056136
T2T16_rc-chr7_haplotype2-0000103:57098088-64539611	T2T16_rc-chr7_haplotype2-0000103:57098089-64539611
T2T16_rc-chr8_haplotype1-0000004:42676706-48445054	T2T16_rc-chr8_haplotype1-0000004:42676707-48445054
