T2T03_chr10-chr6_unassigned-0000358:1-395593	T2T03_chr10-chr6_unassigned-0000358:2-395593
T2T03_chr11_haplotype1-0000023:47866755-58275935	T2T03_chr11_haplotype1-0000023:47866756-58275935
T2T03_chr16_haplotype2-0000036:32368143-40217678	T2T03_chr16_haplotype2-0000036:32368144-40217678
T2T03_chr17_haplotype1-0000019:22355552-29019516	T2T03_chr17_haplotype1-0000019:22355553-29019516
T2T03_chr17_haplotype2-0000054:22320645-28821107	T2T03_chr17_haplotype2-0000054:22320646-28821107
T2T03_chr20_haplotype1-0000003:25254554-33124526	T2T03_chr20_haplotype1-0000003:25254555-33124526
T2T03_chr5_haplotype1-0000010:45357644-54198321	T2T03_chr5_haplotype1-0000010:45357645-54198321
T2T03_chr5_haplotype2-0000045:45293236-54167983	T2T03_chr5_haplotype2-0000045:45293237-54167983
T2T03_chr6_haplotype1-0000016:57650277-64764542	T2T03_chr6_haplotype1-0000016:57650278-64764542
T2T03_chr6_haplotype2-0000051:57426076-65940219	T2T03_chr6_haplotype2-0000051:57426077-65940219
T2T03_chr7_haplotype1-0000020:57150912-65833242	T2T03_chr7_haplotype1-0000020:57150913-65833242
T2T03_rc-chr10_haplotype1-0000011:38142086-43111093	T2T03_rc-chr10_haplotype1-0000011:38142087-43111093
T2T03_rc-chr10_haplotype2-0000046:38066771-43305595	T2T03_rc-chr10_haplotype2-0000046:38066772-43305595
T2T03_rc-chr11_haplotype2-0000058:47745216-55371840	T2T03_rc-chr11_haplotype2-0000058:47745217-55371840
T2T03_rc-chr12_haplotype1-0000007:33316017-40170623	T2T03_rc-chr12_haplotype1-0000007:33316018-40170623
T2T03_rc-chr12_haplotype2-0000042:33351120-39058473	T2T03_rc-chr12_haplotype2-0000042:33351121-39058473
T2T03_rc-chr13_haplotype1-0000006:1-7444384	T2T03_rc-chr13_haplotype1-0000006:2-7444384
T2T03_rc-chr13_haplotype1-0000006:40582569-49005075	T2T03_rc-chr13_haplotype1-0000006:40582570-49005075
T2T03_rc-chr13_haplotype2-0000041:1-11322887	T2T03_rc-chr13_haplotype2-0000041:2-11322887
T2T03_rc-chr14_haplotype1-0000005:6160645-11443247	T2T03_rc-chr14_haplotype1-0000005:6160646-11443247
T2T03_rc-chr14_haplotype2-0000040:4081993-15567467	T2T03_rc-chr14_haplotype2-0000040:4081994-15567467
T2T03_rc-chr15_haplotype1-0000002:4685189-12372087	T2T03_rc-chr15_haplotype1-0000002:4685190-12372087
T2T03_rc-chr15_haplotype2-0000037:6935939-13862948	T2T03_rc-chr15_haplotype2-0000037:6935940-13862948
T2T03_rc-chr16_haplotype1-0000022:32063011-41294191	T2T03_rc-chr16_haplotype1-0000022:32063012-41294191
T2T03_rc-chr18_haplotype1-0000012:14361754-22640074	T2T03_rc-chr18_haplotype1-0000012:14361755-22640074
T2T03_rc-chr18_haplotype2-0000047:14389669-22707111	T2T03_rc-chr18_haplotype2-0000047:14389670-22707111
T2T03_rc-chr19_haplotype1-0000021:23487110-32231611	T2T03_rc-chr19_haplotype1-0000021:23487111-32231611
T2T03_rc-chr19_haplotype2-0000056:23340310-30970449	T2T03_rc-chr19_haplotype2-0000056:23340311-30970449
T2T03_rc-chr1_haplotype1-0000015:120514694-126471295	T2T03_rc-chr1_haplotype1-0000015:120514695-126471295
T2T03_rc-chr1_haplotype2-0000050:120791863-127843767	T2T03_rc-chr1_haplotype2-0000050:120791864-127843767
T2T03_rc-chr20_haplotype2-0000039:25325635-33506670	T2T03_rc-chr20_haplotype2-0000039:25325636-33506670
T2T03_rc-chr21_haplotype2-0000038:460897-11487382	T2T03_rc-chr21_haplotype2-0000038:460898-11487382
T2T03_rc-chr22_haplotype1-0000009:352266-8650417	T2T03_rc-chr22_haplotype1-0000009:352267-8650417
T2T03_rc-chr22_haplotype2-0000044:1-8715883	T2T03_rc-chr22_haplotype2-0000044:2-8715883
T2T03_rc-chr2_haplotype1-0000013:91600938-96101003	T2T03_rc-chr2_haplotype1-0000013:91600939-96101003
T2T03_rc-chr2_haplotype1-0000013:131682418-133720160	T2T03_rc-chr2_haplotype1-0000013:131682419-133720160
T2T03_rc-chr2_haplotype2-0000049:91582596-95960252	T2T03_rc-chr2_haplotype2-0000049:91582597-95960252
T2T03_rc-chr2_haplotype2-0000049:131527926-133564700	T2T03_rc-chr2_haplotype2-0000049:131527927-133564700
