T2T15_chr10_haplotype1-0000003:38017206-43240873	T2T15_chr10_haplotype1-0000003:38017207-43240873
T2T15_chr10_haplotype2-0000056:38049590-43508926	T2T15_chr10_haplotype2-0000056:38049591-43508926
T2T15_chr13_haplotype2-0000049:1-7379220	T2T15_chr13_haplotype2-0000049:2-7379220
T2T15_chr14_haplotype1-0000006:1-11674682	T2T15_chr14_haplotype1-0000006:2-11674682
T2T15_chr14_haplotype2-0000052:1-10473211	T2T15_chr14_haplotype2-0000052:2-10473211
T2T15_chr16_haplotype1-0000018:31950018-41186063	T2T15_chr16_haplotype1-0000018:31950019-41186063
T2T15_chr16_haplotype2-0000068:32225439-41007644	T2T15_chr16_haplotype2-0000068:32225440-41007644
T2T15_chr17_haplotype1-0000017:22361338-25959888	T2T15_chr17_haplotype1-0000017:22361339-25959888
T2T15_chr17_haplotype2-0000067:22406082-27853946	T2T15_chr17_haplotype2-0000067:22406083-27853946
T2T15_chr18_haplotype1-0000012:14394627-21952150	T2T15_chr18_haplotype1-0000012:14394628-21952150
T2T15_chr18_haplotype2-0000062:14376611-21795750	T2T15_chr18_haplotype2-0000062:14376612-21795750
T2T15_chr1_haplotype2-0000060:120463002-127229511	T2T15_chr1_haplotype2-0000060:120463003-127229511
T2T15_chr20_haplotype1-0000005:25399659-33328515	T2T15_chr20_haplotype1-0000005:25399660-33328515
T2T15_chr21_haplotype1-0000002:1-6758304	T2T15_chr21_haplotype1-0000002:2-6758304
T2T15_chr21_haplotype2-0000055:1-4768314	T2T15_chr21_haplotype2-0000055:2-4768314
T2T15_chr2_haplotype1-0000009:91366222-95994541	T2T15_chr2_haplotype1-0000009:91366223-95994541
T2T15_chr2_haplotype1-0000009:131499155-133540158	T2T15_chr2_haplotype1-0000009:131499156-133540158
T2T15_chr2_haplotype2-0000059:91288610-96027480	T2T15_chr2_haplotype2-0000059:91288611-96027480
T2T15_chr2_haplotype2-0000059:131651880-133692664	T2T15_chr2_haplotype2-0000059:131651881-133692664
T2T15_chr3_haplotype1-0000016:89316333-98049351	T2T15_chr3_haplotype1-0000016:89316334-98049351
T2T15_chr3_haplotype2-0000066:89107534-96506112	T2T15_chr3_haplotype2-0000066:89107535-96506112
T2T15_chr4_haplotype1-0000008:48932038-54859099	T2T15_chr4_haplotype1-0000008:48932039-54859099
T2T15_chr4_haplotype2-0000054:48900663-55177145	T2T15_chr4_haplotype2-0000054:48900664-55177145
T2T15_chr6_haplotype1-0000011:57498239-63597494	T2T15_chr6_haplotype1-0000011:57498240-63597494
T2T15_chr6_haplotype2-0000061:57314690-62966459	T2T15_chr6_haplotype2-0000061:57314691-62966459
T2T15_chr8_haplotype1-0000013:41929362-47819406	T2T15_chr8_haplotype1-0000013:41929363-47819406
