T2T08_chr10_haplotype1-0000007:38052843-43119016	T2T08_chr10_haplotype1-0000007:38052844-43119016
T2T08_chr10_haplotype2-0000046:38290431-43123980	T2T08_chr10_haplotype2-0000046:38290432-43123980
T2T08_chr11_haplotype1-0000023:47786817-58064422	T2T08_chr11_haplotype1-0000023:47786818-58064422
T2T08_chr11_haplotype2-0000064:47720985-58339639	T2T08_chr11_haplotype2-0000064:47720986-58339639
T2T08_chr12_haplotype1-0000001:33372817-38984205	T2T08_chr12_haplotype1-0000001:33372818-38984205
T2T08_chr12_haplotype2-0000041:33339574-38647296	T2T08_chr12_haplotype2-0000041:33339575-38647296
T2T08_chr14_haplotype2-0000044:230681-9832614	T2T08_chr14_haplotype2-0000044:230682-9832614
T2T08_chr17_haplotype1-0000016:21782430-27860267	T2T08_chr17_haplotype1-0000016:21782431-27860267
T2T08_chr17_haplotype2-0000056:22212429-28365269	T2T08_chr17_haplotype2-0000056:22212430-28365269
T2T08_chr18_haplotype2-0000050:14372655-21728678	T2T08_chr18_haplotype2-0000050:14372656-21728678
T2T08_chr1_haplotype1-0000006:120723822-129382755	T2T08_chr1_haplotype1-0000006:120723823-129382755
T2T08_chr1_haplotype2-0000045:120678784-128189395	T2T08_chr1_haplotype2-0000045:120678785-128189395
T2T08_chr20_haplotype1-0000009:25322978-35550694	T2T08_chr20_haplotype1-0000009:25322979-35550694
T2T08_chr21_haplotype1-0000021:327762-7421266	T2T08_chr21_haplotype1-0000021:327763-7421266
T2T08_chr22_haplotype2-0000058:1-12345328	T2T08_chr22_haplotype2-0000058:2-12345328
T2T08_chr2_haplotype1-0000011:91164055-95786117	T2T08_chr2_haplotype1-0000011:91164056-95786117
T2T08_chr2_haplotype1-0000011:131363757-133401161	T2T08_chr2_haplotype1-0000011:131363758-133401161
T2T08_chr2_haplotype2-0000052:91371825-95874808	T2T08_chr2_haplotype2-0000052:91371826-95874808
T2T08_chr2_haplotype2-0000052:131436674-133470748	T2T08_chr2_haplotype2-0000052:131436675-133470748
T2T08_chr3_haplotype1-0000025:89313300-96162519	T2T08_chr3_haplotype1-0000025:89313301-96162519
T2T08_chr4_haplotype1-0000004:49549320-54159814	T2T08_chr4_haplotype1-0000004:49549321-54159814
T2T08_chr5_haplotype1-0000020:45292223-52860863	T2T08_chr5_haplotype1-0000020:45292224-52860863
T2T08_chr5_haplotype2-0000043:45116474-52079920	T2T08_chr5_haplotype2-0000043:45116475-52079920
T2T08_chr9_haplotype1-0000010:39524708-49272191	T2T08_chr9_haplotype1-0000010:39524709-49272191
T2T08_chr9_haplotype1-0000010:61478809-66144292	T2T08_chr9_haplotype1-0000010:61478810-66144292
T2T08_chrX_haplotype1-0000003:56691731-62977870	T2T08_chrX_haplotype1-0000003:56691732-62977870
T2T08_chrX_haplotype2-0000055:56660722-62557726	T2T08_chrX_haplotype2-0000055:56660723-62557726
T2T08_rc-chr13_haplotype1-0000017:227082-9082217	T2T08_rc-chr13_haplotype1-0000017:227083-9082217
T2T08_rc-chr13_haplotype2-0000057:72728-11105016	T2T08_rc-chr13_haplotype2-0000057:72729-11105016
T2T08_rc-chr14_haplotype1-0000005:5401238-12775995	T2T08_rc-chr14_haplotype1-0000005:5401239-12775995
T2T08_rc-chr15_haplotype1-0000002:8132349-14369127	T2T08_rc-chr15_haplotype1-0000002:8132350-14369127
T2T08_rc-chr15_haplotype2-0000051:6127215-12050357	T2T08_rc-chr15_haplotype2-0000051:6127216-12050357
T2T08_rc-chr16_haplotype1-0000024:32138584-41017344	T2T08_rc-chr16_haplotype1-0000024:32138585-41017344
T2T08_rc-chr16_haplotype2-0000065:32023566-40339321	T2T08_rc-chr16_haplotype2-0000065:32023567-40339321
T2T08_rc-chr18_haplotype1-0000013:14374370-19511188	T2T08_rc-chr18_haplotype1-0000013:14374371-19511188
T2T08_rc-chr19_haplotype1-0000008:23246587-29932762	T2T08_rc-chr19_haplotype1-0000008:23246588-29932762
T2T08_rc-chr19_haplotype2-0000047:23379303-30962609	T2T08_rc-chr19_haplotype2-0000047:23379304-30962609
T2T08_rc-chr20_haplotype2-0000062:25312861-34074099	T2T08_rc-chr20_haplotype2-0000062:25312862-34074099
T2T08_rc-chr21_haplotype2-0000061:1-7301818	T2T08_rc-chr21_haplotype2-0000061:2-7301818
T2T08_rc-chr22_haplotype1-0000018:410806-15354964	T2T08_rc-chr22_haplotype1-0000018:410807-15354964
T2T08_rc-chr3_haplotype2-0000066:89325281-99202143	T2T08_rc-chr3_haplotype2-0000066:89325282-99202143
T2T08_rc-chr4_haplotype2-0000042:48525720-54919598	T2T08_rc-chr4_haplotype2-0000042:48525721-54919598
T2T08_rc-chr6_haplotype1-0000026:57377553-63120186	T2T08_rc-chr6_haplotype1-0000026:57377554-63120186
T2T08_rc-chr6_haplotype2-0000067:57338356-66426863	T2T08_rc-chr6_haplotype2-0000067:57338357-66426863
