T2T02_chr10_haplotype1-0000025:38053280-43501782	T2T02_chr10_haplotype1-0000025:38053281-43501782
T2T02_chr15_haplotype2-0000102:7522173-13432821	T2T02_chr15_haplotype2-0000102:7522174-13432821
T2T02_chr16_haplotype1-0000009:31372073-38686133	T2T02_chr16_haplotype1-0000009:31372074-38686133
T2T02_chr17_haplotype1-0000032:21797150-28574524	T2T02_chr17_haplotype1-0000032:21797151-28574524
T2T02_chr17_haplotype2-0000121:21847634-27437412	T2T02_chr17_haplotype2-0000121:21847635-27437412
T2T02_chr18_haplotype2-0000105:14385528-20364615	T2T02_chr18_haplotype2-0000105:14385529-20364615
T2T02_chr19_haplotype1-0000002:23314045-29060057	T2T02_chr19_haplotype1-0000002:23314046-29060057
T2T02_chr19_haplotype2-0000096:23588589-29534450	T2T02_chr19_haplotype2-0000096:23588590-29534450
T2T02_chr1_haplotype1-0000028:121067320-127995206	T2T02_chr1_haplotype1-0000028:121067321-127995206
T2T02_chr1_haplotype2-0000103:121232318-132450569	T2T02_chr1_haplotype2-0000103:121232319-132450569
T2T02_chr4_haplotype1-0000021:48632768-53234523	T2T02_chr4_haplotype1-0000021:48632769-53234523
T2T02_chr4_haplotype2-0000112:48621097-54121404	T2T02_chr4_haplotype2-0000112:48621098-54121404
T2T02_chr5_haplotype2-0000110:45135135-51834753	T2T02_chr5_haplotype2-0000110:45135136-51834753
T2T02_chr6_haplotype1-0000010:57439838-63488176	T2T02_chr6_haplotype1-0000010:57439839-63488176
T2T02_chr6_haplotype2-0000106:57500615-63988666	T2T02_chr6_haplotype2-0000106:57500616-63988666
T2T02_chr7_haplotype1-0000026:56234778-64544086	T2T02_chr7_haplotype1-0000026:56234779-64544086
T2T02_chr7_haplotype2-0000117:56306696-64579131	T2T02_chr7_haplotype2-0000117:56306697-64579131
T2T02_chr9_haplotype1-0000005:884972-4213110	T2T02_chr9_haplotype1-0000005:884973-4213110
T2T02_chr9_haplotype1-0000005:18627024-20941758	T2T02_chr9_haplotype1-0000005:18627025-20941758
T2T02_chr9_haplotype2-0000101:1-1715379	T2T02_chr9_haplotype2-0000101:2-1715379
T2T02_chrY_haplotype1-0000023:9308795-11822867	T2T02_chrY_haplotype1-0000023:9308796-11822867
T2T02_rc-chr10_haplotype2-0000104:38132436-42900179	T2T02_rc-chr10_haplotype2-0000104:38132437-42900179
T2T02_rc-chr11_haplotype1-0000022:47843477-55475380	T2T02_rc-chr11_haplotype1-0000022:47843478-55475380
T2T02_rc-chr11_haplotype2-0000115:47789716-55725906	T2T02_rc-chr11_haplotype2-0000115:47789717-55725906
T2T02_rc-chr12_haplotype1-0000034:33343099-39842549	T2T02_rc-chr12_haplotype1-0000034:33343100-39842549
T2T02_rc-chr12_haplotype2-0000108:33471145-39033117	T2T02_rc-chr12_haplotype2-0000108:33471146-39033117
T2T02_rc-chr13_haplotype1-0000018:1-7900795	T2T02_rc-chr13_haplotype1-0000018:2-7900795
T2T02_rc-chr13_haplotype2-0000109:1-8334344	T2T02_rc-chr13_haplotype2-0000109:2-8334344
T2T02_rc-chr14_haplotype1-0000024:1-12558697	T2T02_rc-chr14_haplotype1-0000024:2-12558697
T2T02_rc-chr14_haplotype2-0000116:5649286-11954662	T2T02_rc-chr14_haplotype2-0000116:5649287-11954662
T2T02_rc-chr15_haplotype1-0000020:1-9544834	T2T02_rc-chr15_haplotype1-0000020:2-9544834
T2T02_rc-chr16_haplotype2-0000113:32013540-40169814	T2T02_rc-chr16_haplotype2-0000113:32013541-40169814
T2T02_rc-chr18_haplotype1-0000015:14405197-21991807	T2T02_rc-chr18_haplotype1-0000015:14405198-21991807
T2T02_rc-chr20_haplotype1-0000031:25441477-31990907	T2T02_rc-chr20_haplotype1-0000031:25441478-31990907
T2T02_rc-chr20_haplotype2-0000119:25396244-35150969	T2T02_rc-chr20_haplotype2-0000119:25396245-35150969
T2T02_rc-chr21_haplotype1-0000016:682079-9461266	T2T02_rc-chr21_haplotype1-0000016:682080-9461266
T2T02_rc-chr21_haplotype2-0000120:1-7533641	T2T02_rc-chr21_haplotype2-0000120:2-7533641
T2T02_rc-chr22_haplotype1-0000030:75672-17299826	T2T02_rc-chr22_haplotype1-0000030:75673-17299826
