T2T04_chr10_haplotype1-0000007:37998245-42961310	T2T04_chr10_haplotype1-0000007:37998246-42961310
T2T04_chr11_haplotype2-0000083:47845391-56167404	T2T04_chr11_haplotype2-0000083:47845392-56167404
T2T04_chr16_haplotype1-0000018:32023696-33447424	T2T04_chr16_haplotype1-0000018:32023697-33447424
T2T04_chr17_haplotype2-0000070:22408596-27872893	T2T04_chr17_haplotype2-0000070:22408597-27872893
T2T04_chr1_haplotype1-0000011:120839304-129152823	T2T04_chr1_haplotype1-0000011:120839305-129152823
T2T04_chr1_haplotype2-0000088:121211675-129925171	T2T04_chr1_haplotype2-0000088:121211676-129925171
T2T04_chr22_haplotype1-0000012:5089687-13704704	T2T04_chr22_haplotype1-0000012:5089688-13704704
T2T04_chr5_haplotype1-0000008:45460975-54680426	T2T04_chr5_haplotype1-0000008:45460976-54680426
T2T04_chr5_haplotype2-0000076:45236250-51949658	T2T04_chr5_haplotype2-0000076:45236251-51949658
T2T04_chr6_haplotype1-0000009:56974839-63537866	T2T04_chr6_haplotype1-0000009:56974840-63537866
T2T04_chr6_haplotype2-0000078:57458138-64334637	T2T04_chr6_haplotype2-0000078:57458139-64334637
T2T04_chr7_haplotype1-0000002:57332916-65232465	T2T04_chr7_haplotype1-0000002:57332917-65232465
T2T04_chr9_haplotype1-0000003:39148232-49391722	T2T04_chr9_haplotype1-0000003:39148233-49391722
T2T04_chr9_haplotype1-0000003:59379248-64052588	T2T04_chr9_haplotype1-0000003:59379249-64052588
T2T04_chr9_haplotype2-0000077:39153984-48562762	T2T04_chr9_haplotype2-0000077:39153985-48562762
T2T04_chr9_haplotype2-0000077:60486877-65150343	T2T04_chr9_haplotype2-0000077:60486878-65150343
T2T04_rc-chr10_haplotype2-0000075:38103809-42788838	T2T04_rc-chr10_haplotype2-0000075:38103810-42788838
T2T04_rc-chr11_haplotype1-0000017:47604722-55448431	T2T04_rc-chr11_haplotype1-0000017:47604723-55448431
T2T04_rc-chr12_haplotype1-0000019:33401028-40098463	T2T04_rc-chr12_haplotype1-0000019:33401029-40098463
T2T04_rc-chr12_haplotype2-0000090:33329196-39766565	T2T04_rc-chr12_haplotype2-0000090:33329197-39766565
T2T04_rc-chr13_haplotype1-0000016:148883-9284054	T2T04_rc-chr13_haplotype1-0000016:148884-9284054
T2T04_rc-chr13_haplotype2-0000086:1-9063238	T2T04_rc-chr13_haplotype2-0000086:2-9063238
T2T04_rc-chr14_haplotype1-0000005:41030-13247148	T2T04_rc-chr14_haplotype1-0000005:41031-13247148
T2T04_rc-chr14_haplotype2-0000073:121021-10193115	T2T04_rc-chr14_haplotype2-0000073:121022-10193115
T2T04_rc-chr15_haplotype1-0000023:8106594-14010542	T2T04_rc-chr15_haplotype1-0000023:8106595-14010542
T2T04_rc-chr15_haplotype2-0000072:9658653-16305198	T2T04_rc-chr15_haplotype2-0000072:9658654-16305198
T2T04_rc-chr16_haplotype1-0000024:409644-7957001	T2T04_rc-chr16_haplotype1-0000024:409645-7957001
T2T04_rc-chr16_haplotype2-0000093:392095-7268458	T2T04_rc-chr16_haplotype2-0000093:392096-7268458
T2T04_rc-chr16_haplotype2-0000098:1-469086	T2T04_rc-chr16_haplotype2-0000098:2-469086
T2T04_rc-chr17_haplotype1-0000004:22233970-28988370	T2T04_rc-chr17_haplotype1-0000004:22233971-28988370
T2T04_rc-chr18_haplotype1-0000006:14371521-21796838	T2T04_rc-chr18_haplotype1-0000006:14371522-21796838
T2T04_rc-chr18_haplotype2-0000074:14373106-21595261	T2T04_rc-chr18_haplotype2-0000074:14373107-21595261
T2T04_rc-chr19_haplotype1-0000021:23426845-30834169	T2T04_rc-chr19_haplotype1-0000021:23426846-30834169
T2T04_rc-chr19_haplotype2-0000091:23196886-31785861	T2T04_rc-chr19_haplotype2-0000091:23196887-31785861
T2T04_rc-chr20_haplotype1-0000015:25466415-32929317	T2T04_rc-chr20_haplotype1-0000015:25466416-32929317
T2T04_rc-chr20_haplotype2-0000085:25319193-32706055	T2T04_rc-chr20_haplotype2-0000085:25319194-32706055
T2T04_rc-chr21_haplotype1-0000014:172055-11591289	T2T04_rc-chr21_haplotype1-0000014:172056-11591289
T2T04_rc-chr21_haplotype2-0000068:1-8325230	T2T04_rc-chr21_haplotype2-0000068:2-8325230
T2T04_rc-chr22_haplotype2-0000084:3451508-15056008	T2T04_rc-chr22_haplotype2-0000084:3451509-15056008
T2T04_rc-chr2_haplotype1-0000001:91338534-95619285	T2T04_rc-chr2_haplotype1-0000001:91338535-95619285
T2T04_rc-chr2_haplotype1-0000001:131177002-133216412	T2T04_rc-chr2_haplotype1-0000001:131177003-133216412
T2T04_rc-chr2_haplotype2-0000069:91373182-95599739	T2T04_rc-chr2_haplotype2-0000069:91373183-95599739
T2T04_rc-chr2_haplotype2-0000069:131236383-133275818	T2T04_rc-chr2_haplotype2-0000069:131236384-133275818
T2T04_rc-chr3_haplotype1-0000020:89076410-97694978	T2T04_rc-chr3_haplotype1-0000020:89076411-97694978
T2T04_rc-chr3_haplotype2-0000079:89347438-96600019	T2T04_rc-chr3_haplotype2-0000079:89347439-96600019
T2T04_rc-chr4_haplotype1-0000022:48884217-56415570	T2T04_rc-chr4_haplotype1-0000022:48884218-56415570
T2T04_rc-chr4_haplotype2-0000092:48817722-53369585	T2T04_rc-chr4_haplotype2-0000092:48817723-53369585
T2T04_rc-chr7_haplotype2-0000080:57373029-65514899	T2T04_rc-chr7_haplotype2-0000080:57373030-65514899
T2T04_rc-chr8_haplotype1-0000010:41835223-47258702	T2T04_rc-chr8_haplotype1-0000010:41835224-47258702
T2T04_rc-chr8_haplotype2-0000082:41971952-47835791	T2T04_rc-chr8_haplotype2-0000082:41971953-47835791
T2T04_rc-chrX_haplotype2-0000071:56641500-62087890	T2T04_rc-chrX_haplotype2-0000071:56641501-62087890
T2T04_rc-chrY_haplotype1-0000013:8827297-11536242	T2T04_rc-chrY_haplotype1-0000013:8827298-11536242
T2T04_rc-chrY_haplotype1-0000013:17906157-19950576	T2T04_rc-chrY_haplotype1-0000013:17906158-19950576
