T2T00_1_chr10_haplotype1-0000008:38126885-43944637	T2T00_1_chr10_haplotype1-0000008:38126886-43944637
T2T00_1_chr11_haplotype1-0000010:47885038-55573384	T2T00_1_chr11_haplotype1-0000010:47885039-55573384
T2T00_1_chr11_haplotype2-0000059:47779638-59077605	T2T00_1_chr11_haplotype2-0000059:47779639-59077605
T2T00_1_chr15_haplotype1-0000013:7274276-13908356	T2T00_1_chr15_haplotype1-0000013:7274277-13908356
T2T00_1_chr15_haplotype2-0000063:1-10799485	T2T00_1_chr15_haplotype2-0000063:2-10799485
T2T00_1_chr19_haplotype2-0000055:23515368-30162734	T2T00_1_chr19_haplotype2-0000055:23515369-30162734
T2T00_1_chr1_haplotype1-0000004:120758037-126882445	T2T00_1_chr1_haplotype1-0000004:120758038-126882445
T2T00_1_chr1_haplotype2-0000061:120828883-127985010	T2T00_1_chr1_haplotype2-0000061:120828884-127985010
T2T00_1_chr22_haplotype1-0000019:3097619-15169853	T2T00_1_chr22_haplotype1-0000019:3097620-15169853
T2T00_1_chr22_haplotype2-0000051:1-9702427	T2T00_1_chr22_haplotype2-0000051:2-9702427
T2T00_1_chr2_haplotype1-0000018:91455081-95327508	T2T00_1_chr2_haplotype1-0000018:91455082-95327508
T2T00_1_chr2_haplotype1-0000018:130929305-132968860	T2T00_1_chr2_haplotype1-0000018:130929306-132968860
T2T00_1_chr2_haplotype2-0000068:91469315-96017945	T2T00_1_chr2_haplotype2-0000068:91469316-96017945
T2T00_1_chr2_haplotype2-0000068:131599462-133640688	T2T00_1_chr2_haplotype2-0000068:131599463-133640688
T2T00_1_chr3_haplotype1-0000009:89329962-96923768	T2T00_1_chr3_haplotype1-0000009:89329963-96923768
T2T00_1_chr3_haplotype2-0000058:89329553-98372855	T2T00_1_chr3_haplotype2-0000058:89329554-98372855
T2T00_1_chr4_haplotype2-0000078:48829136-54422252	T2T00_1_chr4_haplotype2-0000078:48829137-54422252
T2T00_1_chr5_haplotype1-0000014:45159750-53216507	T2T00_1_chr5_haplotype1-0000014:45159751-53216507
T2T00_1_chr5_haplotype2-0000064:45120531-52615132	T2T00_1_chr5_haplotype2-0000064:45120532-52615132
T2T00_1_chr6_unassigned-0000990:1-101790	T2T00_1_chr6_unassigned-0000990:2-101790
T2T00_1_chr7_haplotype1-0000017:57186698-63601518	T2T00_1_chr7_haplotype1-0000017:57186699-63601518
T2T00_1_chr7_haplotype2-0000067:57074210-65769412	T2T00_1_chr7_haplotype2-0000067:57074211-65769412
T2T00_1_chr8_haplotype2-0000071:41859513-47529041	T2T00_1_chr8_haplotype2-0000071:41859514-47529041
T2T00_1_chr9_haplotype1-0000005:39124963-47900839	T2T00_1_chr9_haplotype1-0000005:39124964-47900839
T2T00_1_chr9_haplotype1-0000005:61730701-66409236	T2T00_1_chr9_haplotype1-0000005:61730702-66409236
T2T00_1_chr9_haplotype2-0000052:39143535-47980271	T2T00_1_chr9_haplotype2-0000052:39143536-47980271
T2T00_1_chr9_haplotype2-0000052:62182359-66860716	T2T00_1_chr9_haplotype2-0000052:62182360-66860716
T2T00_1_rc-chr10_haplotype2-0000057:38058753-43575534	T2T00_1_rc-chr10_haplotype2-0000057:38058754-43575534
T2T00_1_rc-chr12_haplotype1-0000001:33360555-39317926	T2T00_1_rc-chr12_haplotype1-0000001:33360556-39317926
T2T00_1_rc-chr12_haplotype2-0000049:33364815-40071295	T2T00_1_rc-chr12_haplotype2-0000049:33364816-40071295
T2T00_1_rc-chr13_haplotype1-0000016:1-11995715	T2T00_1_rc-chr13_haplotype1-0000016:2-11995715
T2T00_1_rc-chr13_haplotype2-0000065:584438-13782804	T2T00_1_rc-chr13_haplotype2-0000065:584439-13782804
T2T00_1_rc-chr14_haplotype1-0000002:5307305-12463095	T2T00_1_rc-chr14_haplotype1-0000002:5307306-12463095
T2T00_1_rc-chr14_haplotype2-0000081:527625-15575590	T2T00_1_rc-chr14_haplotype2-0000081:527626-15575590
T2T00_1_rc-chr16_haplotype1-0000021:31902464-40685889	T2T00_1_rc-chr16_haplotype1-0000021:31902465-40685889
T2T00_1_rc-chr16_haplotype2-0000072:32466742-38512489	T2T00_1_rc-chr16_haplotype2-0000072:32466743-38512489
T2T00_1_rc-chr17_haplotype1-0000015:22462362-27952961	T2T00_1_rc-chr17_haplotype1-0000015:22462363-27952961
T2T00_1_rc-chr17_haplotype2-0000066:22457716-28473251	T2T00_1_rc-chr17_haplotype2-0000066:22457717-28473251
T2T00_1_rc-chr18_haplotype1-0000006:14369386-20907147	T2T00_1_rc-chr18_haplotype1-0000006:14369387-20907147
T2T00_1_rc-chr18_haplotype2-0000056:14376711-23099028	T2T00_1_rc-chr18_haplotype2-0000056:14376712-23099028
T2T00_1_rc-chr19_haplotype1-0000026:23460138-31811957	T2T00_1_rc-chr19_haplotype1-0000026:23460139-31811957
T2T00_1_rc-chr20_haplotype1-0000012:25344952-32169993	T2T00_1_rc-chr20_haplotype1-0000012:25344953-32169993
T2T00_1_rc-chr20_haplotype2-0000062:25313269-34571834	T2T00_1_rc-chr20_haplotype2-0000062:25313270-34571834
T2T00_1_rc-chr21_haplotype1-0000020:3380096-10402469	T2T00_1_rc-chr21_haplotype1-0000020:3380097-10402469
T2T00_1_rc-chr21_haplotype2-0000070:373068-10773629	T2T00_1_rc-chr21_haplotype2-0000070:373069-10773629
T2T00_1_rc-chr4_haplotype1-0000003:48864609-54657761	T2T00_1_rc-chr4_haplotype1-0000003:48864610-54657761
T2T00_1_rc-chr6_haplotype1-0000025:57497036-63825920	T2T00_1_rc-chr6_haplotype1-0000025:57497037-63825920
