T2T12_chr10_haplotype1-0000004:38116649-43680870	T2T12_chr10_haplotype1-0000004:38116650-43680870
T2T12_chr10_haplotype2-0000042:38102558-42912071	T2T12_chr10_haplotype2-0000042:38102559-42912071
T2T12_chr11_haplotype1-0000008:47763894-56565676	T2T12_chr11_haplotype1-0000008:47763895-56565676
T2T12_chr12_haplotype1-0000015:33401232-41137039	T2T12_chr12_haplotype1-0000015:33401233-41137039
T2T12_chr12_haplotype2-0000053:33399269-39561636	T2T12_chr12_haplotype2-0000053:33399270-39561636
T2T12_chr15_haplotype2-0000059:3571954-13300035	T2T12_chr15_haplotype2-0000059:3571955-13300035
T2T12_chr16_haplotype1-0000017:32051008-40371891	T2T12_chr16_haplotype1-0000017:32051009-40371891
T2T12_chr16_haplotype2-0000055:32204149-40675671	T2T12_chr16_haplotype2-0000055:32204150-40675671
T2T12_chr18_haplotype1-0000005:14373086-23176232	T2T12_chr18_haplotype1-0000005:14373087-23176232
T2T12_chr18_haplotype2-0000043:14382073-21823499	T2T12_chr18_haplotype2-0000043:14382074-21823499
T2T12_chr1_haplotype1-0000024:121286571-128095124	T2T12_chr1_haplotype1-0000024:121286572-128095124
T2T12_chr1_haplotype2-0000060:120382905-129248395	T2T12_chr1_haplotype2-0000060:120382906-129248395
T2T12_chr20_haplotype2-0000038:25323064-32837766	T2T12_chr20_haplotype2-0000038:25323065-32837766
T2T12_chr21_haplotype1-0000018:424640-8222453	T2T12_chr21_haplotype1-0000018:424641-8222453
T2T12_chr2_haplotype1-0000013:91429391-95956737	T2T12_chr2_haplotype1-0000013:91429392-95956737
T2T12_chr2_haplotype1-0000013:131539515-133578034	T2T12_chr2_haplotype1-0000013:131539516-133578034
T2T12_chr2_haplotype2-0000051:91425494-95838302	T2T12_chr2_haplotype2-0000051:91425495-95838302
T2T12_chr2_haplotype2-0000051:131418738-133456675	T2T12_chr2_haplotype2-0000051:131418739-133456675
T2T12_chr3_haplotype2-0000050:89270094-99501259	T2T12_chr3_haplotype2-0000050:89270095-99501259
