File name::assembly/qc/phased_verkko/T2T_HG002/haplotype1.mapped_T2T.paf, l.n::1635
haplotype1-0000002	61315961	4197	61313327	+	chr19	61707364	2653	61704428
haplotype1-0000003	143881192	5638	143726072	+	chr9	150617247	4444	150547900
haplotype1-0000004	97740211	5662	97621974	-	chr15	99753195	121281	99749227
haplotype1-0000005	191877436	5325	191877436	+	chr4	193574945	3237	193529029
haplotype1-0000006	160207738	4790	160204979	+	chr7	160567428	3497	160565567
haplotype1-0000007	107105852	5320	107105823	-	chr13	113566686	5414415	113563262
haplotype1-0000008	66073942	2994	66068301	+	chr20	66210255	2716	66107765
haplotype1-0000009	174749584	103864	174733485	+	chr6	172126628	2875	172119828
haplotype1-0000010	252142757	7772	252134938	-	chr1	248387328	2717	248383457
haplotype1-0000012	133102132	99291	133097832	+	chr12	133324548	96726	133324512
haplotype1-0000013	183368628	5012	183208926	-	chr5	182045439	156322	182043960
haplotype1-0000014	242240725	6666	242235577	+	chr2	242696752	3349	242694129
haplotype1-0000015	78912075	4737	78907289	-	chr18	80542538	163693	80539499
haplotype1-0000016	83929072	3721	83826843	-	chr17	84276897	104608	84274427
haplotype1-0000017	201515007	13437	201508892	-	chr3	201105948	2583	201088876
haplotype1-0000018	103777641	6438	103774255	-	chr14	101161492	2069	101160184
haplotype1-0000019	61037712	122	61037682	-	chrY	62460029	1011	62458688
haplotype1-0000020	90540405	6162	90536206	+	chr16	96330374	2298	96328463
haplotype1-0000021	135834116	4215	135829674	+	chr10	134758134	2181	134755089
haplotype1-0000022	133990373	3953	133949404	+	chr11	135127769	1364	135088142
haplotype1-0000023	146740909	274067	146735466	+	chr8	146259331	131173	146254006
