#sample	chromosome	file_name	variants	phased	unphased	singletons	blocks	variant_per_block_median	variant_per_block_avg	variant_per_block_min	variant_per_block_max	variant_per_block_sum	bp_per_block_median	bp_per_block_avg	bp_per_block_min	bp_per_block_max	bp_per_block_sum	heterozygous_variants	heterozygous_snvs	phased_snvs	phased_fraction	phased_snvs_fraction	block_n50
syndip	chr1	assembly/variants/T2T_HG002/phased_verkko/small_variants.dip.vcf.gz	372602	244921	6317	0	1	244921	244921.0	244921	244921	244921	248380281	248380281.0	248380281	248380281	248380281	251238	209615	203768	0.9748565105597083	0.9721060038642273	248380281
syndip	chr2	assembly/variants/T2T_HG002/phased_verkko/small_variants.dip.vcf.gz	348860	223042	559	0	1	223042	223042.0	223042	223042	223042	242689799	242689799.0	242689799	242689799	242689799	223601	185289	184787	0.9975000111806298	0.9972907188230278	242689799
syndip	chr3	assembly/variants/T2T_HG002/phased_verkko/small_variants.dip.vcf.gz	322395	214298	205	0	1	214298	214298.0	214298	214298	214298	201085707	201085707.0	201085707	201085707	201085707	214503	180454	180297	0.9990443024106889	0.9991299721812761	201085707
syndip	chr4	assembly/variants/T2T_HG002/phased_verkko/small_variants.dip.vcf.gz	331410	219926	3356	0	1	219926	219926.0	219926	219926	219926	193546458	193546458.0	193546458	193546458	193546458	223282	188611	185456	0.9849696795979972	0.9832724496450366	193546458
syndip	chr5	assembly/variants/T2T_HG002/phased_verkko/small_variants.dip.vcf.gz	290925	194598	0	0	1	194598	194598.0	194598	194598	194598	182041510	182041510.0	182041510	182041510	182041510	194598	162458	162458	1.0	1.0	182041510
syndip	chr6	assembly/variants/T2T_HG002/phased_verkko/small_variants.dip.vcf.gz	311018	189788	776	0	1	189788	189788.0	189788	189788	189788	172109729	172109729.0	172109729	172109729	172109729	190564	159730	159024	0.9959278772485884	0.995580041319727	172109729
syndip	chr7	assembly/variants/T2T_HG002/phased_verkko/small_variants.dip.vcf.gz	276611	190150	13	0	1	190150	190150.0	190150	190150	190150	160561912	160561912.0	160561912	160561912	160561912	190163	158864	158851	0.9999316375951157	0.9999181689998993	160561912
syndip	chrX	assembly/variants/T2T_HG002/phased_verkko/small_variants.dip.vcf.gz	130030	129929	101	0	1	129929	129929.0	129929	129929	129929	154202039	154202039.0	154202039	154202039	154202039	130030	99798	99732	0.9992232561716526	0.999338664101485	154202039
syndip	chr9	assembly/variants/T2T_HG002/phased_verkko/small_variants.dip.vcf.gz	230343	161653	3157	0	1	161653	161653.0	161653	161653	161653	150609619	150609619.0	150609619	150609619	150609619	164810	132515	130544	0.980844608943632	0.9851262121269291	150609619
syndip	chr8	assembly/variants/T2T_HG002/phased_verkko/small_variants.dip.vcf.gz	254573	169225	0	0	1	169225	169225.0	169225	169225	169225	146239276	146239276.0	146239276	146239276	146239276	169225	143619	143619	1.0	1.0	146239276
syndip	chr11	assembly/variants/T2T_HG002/phased_verkko/small_variants.dip.vcf.gz	278137	186313	262	0	1	186313	186313.0	186313	186313	186313	135086692	135086692.0	135086692	135086692	135086692	186575	162909	162653	0.9985957389789629	0.9984285705516577	135086692
syndip	chr10	assembly/variants/T2T_HG002/phased_verkko/small_variants.dip.vcf.gz	229380	152346	1	0	1	152346	152346.0	152346	152346	152346	134752320	134752320.0	134752320	134752320	134752320	152347	126665	126664	0.999993436037467	0.9999921051592784	134752320
syndip	chr12	assembly/variants/T2T_HG002/phased_verkko/small_variants.dip.vcf.gz	215713	145072	2	0	1	145072	145072.0	145072	145072	145072	133321253	133321253.0	133321253	133321253	133321253	145074	119720	119720	0.9999862139322001	1.0	133321253
syndip	chr13	assembly/variants/T2T_HG002/phased_verkko/small_variants.dip.vcf.gz	173575	116622	0	0	1	116622	116622.0	116622	116622	116622	113553912	113553912.0	113553912	113553912	113553912	116622	97081	97081	1.0	1.0	113553912
syndip	chr14	assembly/variants/T2T_HG002/phased_verkko/small_variants.dip.vcf.gz	224338	163131	4941	0	1	163131	163131.0	163131	163131	163131	101157379	101157379.0	101157379	101157379	101157379	168072	146462	142003	0.9706018849064687	0.9695552429981839	101157379
syndip	chr15	assembly/variants/T2T_HG002/phased_verkko/small_variants.dip.vcf.gz	233357	177476	6530	0	1	177476	177476.0	177476	177476	177476	99743104	99743104.0	99743104	99743104	99743104	184006	158109	152434	0.9645120267817354	0.9641070400799449	99743104
syndip	chr16	assembly/variants/T2T_HG002/phased_verkko/small_variants.dip.vcf.gz	182196	128844	181	0	1	128844	128844.0	128844	128844	128844	96326112	96326112.0	96326112	96326112	96326112	129025	110826	110667	0.9985971710908739	0.9985653186075469	96326112
syndip	chr17	assembly/variants/T2T_HG002/phased_verkko/small_variants.dip.vcf.gz	158781	106778	0	0	1	106778	106778.0	106778	106778	106778	84225781	84225781.0	84225781	84225781	84225781	106778	88961	88961	1.0	1.0	84225781
syndip	chr18	assembly/variants/T2T_HG002/phased_verkko/small_variants.dip.vcf.gz	130088	91789	0	0	1	91789	91789.0	91789	91789	91789	80375733	80375733.0	80375733	80375733	80375733	91789	78127	78127	1.0	1.0	80375733
syndip	chr20	assembly/variants/T2T_HG002/phased_verkko/small_variants.dip.vcf.gz	135105	95274	4	0	1	95274	95274.0	95274	95274	95274	66204323	66204323.0	66204323	66204323	66204323	95278	82092	82089	0.9999580175906295	0.9999634556351411	66204323
syndip	chr19	assembly/variants/T2T_HG002/phased_verkko/small_variants.dip.vcf.gz	140781	104604	504	0	1	104604	104604.0	104604	104604	104604	61702043	61702043.0	61702043	61702043	61702043	105108	88456	87994	0.995204932069871	0.9947770643031564	61702043
syndip	chr22	assembly/variants/T2T_HG002/phased_verkko/small_variants.dip.vcf.gz	161379	120712	4382	0	1	120712	120712.0	120712	120712	120712	51317582	51317582.0	51317582	51317582	51317582	125094	111931	108019	0.9649703423025885	0.9650498968114285	51317582
syndip	chr21	assembly/variants/T2T_HG002/phased_verkko/small_variants.dip.vcf.gz	86452	62229	59	0	1	62229	62229.0	62229	62229	62229	44985721	44985721.0	44985721	44985721	44985721	62288	52632	52573	0.999052787053686	0.9988790089679283	44985721
syndip	ALL	assembly/variants/T2T_HG002/phased_verkko/small_variants.dip.vcf.gz	5218049	3588720	31350	0	23	161653	156031.30434782608	62229	244921	3588720	134752320	132792099.3478261	44985721	248380281	3054218285	3620070	3044924	3017521	0.9913399464651236	0.9910004321946951	154202039
