File name::assembly/qc/phased_verkko/T2T_HG002/haplotype2.mapped_T2T.paf, l.n::1759
haplotype2-0000074	61343899	3643	61336950	+	chr19	61707364	3103	61704325
haplotype2-0000075	131537398	4756	131383565	+	chr9	150617247	4425	150547900
haplotype2-0000077	154468257	65590	154464864	+	chrX	154259566	108631	154257238
haplotype2-0000078	244226731	8549	244221285	-	chr1	248387328	2810	248383452
haplotype2-0000079	160953875	4493	160949837	+	chr7	160567428	3405	160565567
haplotype2-0000080	107654299	5169	104355845	-	chr13	113566686	5422615	113563242
haplotype2-0000081	67035635	0	67031447	+	chr20	66210255	5943	66207607
haplotype2-0000083	174445436	104002	174429175	+	chr6	172126628	2875	172119828
haplotype2-0000084	84842953	158779	84801874	+	chr17	84276897	148580	84237458
haplotype2-0000085	42191535	4425	40822664	-	chr21	45090682	2105304	45086134
haplotype2-0000086	133583320	187999	133579020	+	chr12	133324548	194128	133324512
haplotype2-0000087	242168407	4540	242163681	+	chr2	242696752	3349	242694129
haplotype2-0000088	80782317	4460	80676351	-	chr18	80542538	263528	80539334
haplotype2-0000089	192387479	5045	192350011	+	chr4	193574945	3237	193520750
haplotype2-0000090	201097833	15874	201091753	-	chr3	201105948	2296	201088876
haplotype2-0000091	102200590	5574	99341762	-	chr14	101161492	1662825	101159990
haplotype2-0000092	93699795	3387	93488357	-	chr16	96330374	26094	96213818
haplotype2-0000093	135901580	7752	135897944	+	chr10	134758134	2366	134755095
haplotype2-0000094	134517665	5373	134476422	+	chr11	135127769	1418	135087895
haplotype2-0000096	146855186	273784	146849784	+	chr8	146259331	131173	146254006
haplotype2-0000097	93615611	66749	93123150	-	chr15	99753195	225409	99694390
haplotype2-0000098	182404750	4066	182398010	-	chr5	182045439	3388	182044011
