sample	contig	chromosome	contig_length	gap_length	ref_length	motif_length	n_gaps	total_gap_length_bed	mean_gap_size	max_gap_size	min_gap_size	gap_density	classification
T2T00_1	haplotype1-0000004	chr1	247165570	15000	248387328	247165570	2	15000	7500.0	7500	7500	0.01	scaffold
T2T00_1	haplotype2-0000061	chr1	248140933	305472	248387328	248140933	14	305472	21819.4	100000	1500	0.06	scaffold
T2T00_1	haplotype1-0000008	chr10	136591974	7500	134758134	136591974	1	7500	7500.0	7500	7500	0.01	scaffold
T2T00_1	haplotype1-0000010	chr11	134374884	7500	135127769	134374884	1	7500	7500.0	7500	7500	0.01	scaffold
T2T00_1	haplotype2-0000059	chr11	137895591	0	135127769	137895591	0	0	0.0	0	0	0.0	contig
T2T00_1	haplotype1-0000001	chr12	133662923	0	133324548	133662923	0	0	0.0	0	0	0.0	contig
T2T00_1	haplotype2-0000049	chr12	134418758	0	133324548	134418758	0	0	0.0	0	0	0.0	contig
T2T00_1	haplotype1-0000002	chr14	100842030	100000	101161492	100842030	1	100000	100000.0	100000	100000	0.01	scaffold
T2T00_1	haplotype2-0000081	chr14	103619121	100000	101161492	103619121	1	100000	100000.0	100000	100000	0.01	scaffold
T2T00_1	haplotype1-0000021	chr16	92123903	0	96330374	92123903	0	0	0.0	0	0	0.0	contig
T2T00_1	haplotype2-0000072	chr16	94576254	100000	96330374	94576254	1	100000	100000.0	100000	100000	0.01	scaffold
T2T00_1	haplotype1-0000015	chr17	83446283	33262	84276897	83446283	1	33262	33262.0	33262	33262	0.01	scaffold
T2T00_1	haplotype2-0000066	chr17	83749122	100000	84276897	83749122	1	100000	100000.0	100000	100000	0.01	scaffold
T2T00_1	haplotype1-0000006	chr18	79509133	7500	80542538	79509133	1	7500	7500.0	7500	7500	0.01	scaffold
T2T00_1	haplotype2-0000056	chr18	81796117	26432	80542538	81796117	2	26432	13216.0	18932	7500	0.02	scaffold
T2T00_1	haplotype1-0000026	chr19	62337634	7500	61707364	62337634	1	7500	7500.0	7500	7500	0.02	scaffold
T2T00_1	haplotype2-0000055	chr19	60676981	7500	61707364	60676981	1	7500	7500.0	7500	7500	0.02	scaffold
T2T00_1	haplotype1-0000018	chr2	241986771	0	242696752	241986771	0	0	0.0	0	0	0.0	contig
T2T00_1	haplotype2-0000068	chr2	242685449	15000	242696752	242685449	2	15000	7500.0	7500	7500	0.01	scaffold
T2T00_1	haplotype1-0000012	chr20	64996913	0	66210255	64996913	0	0	0.0	0	0	0.0	contig
T2T00_1	haplotype2-0000062	chr20	67907667	0	66210255	67907667	0	0	0.0	0	0	0.0	contig
T2T00_1	haplotype1-0000009	chr3	200825299	100000	201105948	200825299	1	100000	100000.0	100000	100000	0.0	scaffold
T2T00_1	haplotype2-0000058	chr3	202100401	3000	201105948	202100401	2	3000	1500.0	1500	1500	0.01	scaffold
T2T00_1	haplotype1-0000003	chr4	192109076	0	193574945	192109076	0	0	0.0	0	0	0.0	contig
T2T00_1	haplotype2-0000078	chr4	191673532	0	193574945	191673532	0	0	0.0	0	0	0.0	contig
T2T00_1	haplotype1-0000014	chr5	184000694	7500	182045439	184000694	1	7500	7500.0	7500	7500	0.01	scaffold
T2T00_1	haplotype2-0000064	chr5	183175776	7500	182045439	183175776	1	7500	7500.0	7500	7500	0.01	scaffold
T2T00_1	haplotype1-0000025	chr6	172097832	7500	172126628	172097832	1	7500	7500.0	7500	7500	0.01	scaffold
T2T00_1	haplotype2-0000079	chr6	171258774	0	172126628	171258774	0	0	0.0	0	0	0.0	contig
T2T00_1	haplotype1-0000017	chr7	159513623	0	160567428	159513623	0	0	0.0	0	0	0.0	contig
T2T00_1	haplotype2-0000067	chr7	161529428	7500	160567428	161529428	1	7500	7500.0	7500	7500	0.01	scaffold
T2T00_1	haplotype1-0000027	chr8	146117197	0	146259331	146117197	0	0	0.0	0	0	0.0	contig
T2T00_1	haplotype2-0000071	chr8	146003521	7500	146259331	146003521	1	7500	7500.0	7500	7500	0.01	scaffold
T2T00_1	haplotype1-0000005	chr9	135985925	0	150617247	135985925	0	0	0.0	0	0	0.0	contig
T2T00_1	haplotype2-0000052	chr9	136553293	7500	150617247	136553293	1	7500	7500.0	7500	7500	0.01	scaffold
T2T00_1	haplotype2-0000073	chrX	155019582	0	154259566	155019582	0	0	0.0	0	0	0.0	contig
