sample	category	subcategory	var_type	count	percentage
T2T00_1	total	all_variants	all	5386212	100.0
T2T00_1	variant_type	DEL	DEL	567137	10.529422161623048
T2T00_1	variant_type	INS	INS	543169	10.084434106938234
T2T00_1	variant_type	MNV	MNV	1993	0.03700188555519166
T2T00_1	variant_type	SNV	SNV	4273913	79.34914184588354
T2T00_1	ti_tv	transitions	SNV	2672917	1.6695338401844853
T2T00_1	ti_tv	transversions	SNV	1600996	1.6695338401844853
T2T00_1	zygosity	HET	all	3816478	70.85643862514138
T2T00_1	zygosity	HOM_ALT	all	1569734	29.143561374858624
T2T00_1	zygosity	HET	DEL	405661	71.52786716437122
T2T00_1	zygosity	HOM_ALT	DEL	161476	28.472132835628784
T2T00_1	zygosity	HET	INS	380371	70.02811279730618
T2T00_1	zygosity	HOM_ALT	INS	162798	29.97188720269382
T2T00_1	zygosity	HET	MNV	1993	100.0
T2T00_1	zygosity	HET	SNV	3028453	70.85902310131254
T2T00_1	zygosity	HOM_ALT	SNV	1245460	29.140976898687455
T2T00_1	haplotype	both	all	1569734	29.143561374858624
T2T00_1	haplotype	haplotype1	all	1835397	34.075840312263985
T2T00_1	haplotype	haplotype2	all	1981081	36.7805983128774
T2T00_1	haplotype	both	DEL	161476	28.472132835628784
T2T00_1	haplotype	haplotype1	DEL	194870	34.36030447669611
T2T00_1	haplotype	haplotype2	DEL	210791	37.16756268767511
T2T00_1	haplotype	both	INS	162798	29.97188720269382
T2T00_1	haplotype	haplotype1	INS	182692	33.634467357305006
T2T00_1	haplotype	haplotype2	INS	197679	36.39364544000118
T2T00_1	haplotype	haplotype1	MNV	999	50.125439036628194
T2T00_1	haplotype	haplotype2	MNV	994	49.8745609633718
T2T00_1	haplotype	both	SNV	1245460	29.140976898687455
T2T00_1	haplotype	haplotype1	SNV	1456836	34.086702279620575
T2T00_1	haplotype	haplotype2	SNV	1571617	36.77232082169197
T2T00_1	phasing	phased	all	5386212	100.0
T2T00_1	phasing	phased	DEL	567137	100.0
T2T00_1	phasing	phased	INS	543169	100.0
T2T00_1	phasing	phased	MNV	1993	100.0
T2T00_1	phasing	phased	SNV	4273913	100.0
T2T00_1	allelic	biallelic	all	5021718	93.23283227618965
T2T00_1	allelic	multiallelic	all	364494	6.767167723810351
T2T00_1	allelic	biallelic	DEL	435368	76.76593133581481
T2T00_1	allelic	multiallelic	DEL	131769	23.234068664185198
T2T00_1	allelic	biallelic	INS	438541	80.73748685952255
T2T00_1	allelic	multiallelic	INS	104628	19.26251314047746
T2T00_1	allelic	multiallelic	MNV	1993	100.0
T2T00_1	allelic	biallelic	SNV	4147809	97.04944859663732
T2T00_1	allelic	multiallelic	SNV	126104	2.9505514033626796
T2T00_1	filter	PASS	all	4904220	91.05137339562572
T2T00_1	filter	GAP1	all	273425	5.076387635689052
T2T00_1	filter	GAP2	all	178186	3.308187646531551
T2T00_1	filter	HET1	all	21686	0.4026206172352666
T2T00_1	filter	HET2	all	8695	0.1614307049184102
T2T00_1	indel_size	11-20bp	all	60079	1.1154221185501052
T2T00_1	indel_size	1bp	all	508929	9.448736885959928
T2T00_1	indel_size	2-5bp	all	384047	7.130187226199043
T2T00_1	indel_size	21-50bp	all	31321	0.5815032902529644
T2T00_1	indel_size	6-10bp	all	95164	1.7668075448942597
T2T00_1	indel_size	>50bp	all	30766	0.5711992027049808
T2T00_1	indel_size	11-20bp	DEL	31378	5.532701975007803
T2T00_1	indel_size	1bp	DEL	246115	43.39604011023791
T2T00_1	indel_size	2-5bp	DEL	208659	36.79163940987804
T2T00_1	indel_size	21-50bp	DEL	16168	2.8508102980408614
T2T00_1	indel_size	6-10bp	DEL	49334	8.69878001258955
T2T00_1	indel_size	>50bp	DEL	15483	2.730028194245835
T2T00_1	indel_size	11-20bp	INS	28701	5.283990802126041
T2T00_1	indel_size	1bp	INS	262814	48.3853091763337
T2T00_1	indel_size	2-5bp	INS	175388	32.289766168540545
T2T00_1	indel_size	21-50bp	INS	15153	2.789739473349915
T2T00_1	indel_size	6-10bp	INS	45830	8.437521287113219
T2T00_1	indel_size	>50bp	INS	15283	2.8136730925365767
T2T00_1	chromosome	chr1	all	376330	6.986913994473295
T2T00_1	chromosome	chr2	all	375814	6.977333977942197
T2T00_1	chromosome	chr3	all	321573	5.970299720842774
T2T00_1	chromosome	chr4	all	339602	6.305024755802408
T2T00_1	chromosome	chr5	all	293720	5.453183053322075
T2T00_1	chromosome	chr6	all	317568	5.895943197185703
T2T00_1	chromosome	chr7	all	312400	5.799994504486642
T2T00_1	chromosome	chr8	all	254666	4.728109476567206
T2T00_1	chromosome	chr9	all	226861	4.21188397337498
T2T00_1	chromosome	chrX	all	136917	2.5419905492022963
T2T00_1	chromosome	chr10	all	232442	4.3155003924836235
T2T00_1	chromosome	chr11	all	302629	5.6185868658716
T2T00_1	chromosome	chr12	all	218433	4.055410370033708
T2T00_1	chromosome	chr13	all	179817	3.338468667776166
T2T00_1	chromosome	chr14	all	229205	4.25540249808214
T2T00_1	chromosome	chr15	all	209106	3.8822460014570535
T2T00_1	chromosome	chr16	all	197889	3.673992037446725
T2T00_1	chromosome	chr17	all	183672	3.4100403029067556
T2T00_1	chromosome	chr18	all	145104	2.6939897649776876
T2T00_1	chromosome	chr19	all	145514	2.7016017936167382
T2T00_1	chromosome	chr20	all	147885	2.745621598258665
T2T00_1	chromosome	chr21	all	102034	1.894355439407138
T2T00_1	chromosome	chr22	all	137031	2.544107064482423
T2T00_1	chromosome	chr1	DEL	43931	7.746100148641334
T2T00_1	chromosome	chr2	DEL	43351	7.643832089953574
T2T00_1	chromosome	chr3	DEL	35507	6.260744758321183
T2T00_1	chromosome	chr4	DEL	35446	6.249988979735055
T2T00_1	chromosome	chr5	DEL	32367	5.707086647494345
T2T00_1	chromosome	chr6	DEL	33533	5.912680710304565
T2T00_1	chromosome	chr7	DEL	32411	5.714844914015485
T2T00_1	chromosome	chr8	DEL	26208	4.621105658773806
T2T00_1	chromosome	chr9	DEL	25873	4.5620370386696685
T2T00_1	chromosome	chrX	DEL	15415	2.7180381459858904
T2T00_1	chromosome	chr10	DEL	26274	4.6327430585555165
T2T00_1	chromosome	chr11	DEL	25724	4.535764727041261
T2T00_1	chromosome	chr12	DEL	25793	4.547931099540323
T2T00_1	chromosome	chr13	DEL	19302	3.403410463432998
T2T00_1	chromosome	chr14	DEL	20539	3.6215235472205127
T2T00_1	chromosome	chr15	DEL	20639	3.6391559711321957
T2T00_1	chromosome	chr16	DEL	19370	3.415400511692942
T2T00_1	chromosome	chr17	DEL	20021	3.5301875913579965
T2T00_1	chromosome	chr18	DEL	14297	2.520907646653278
T2T00_1	chromosome	chr19	DEL	17168	3.0271345371576883
T2T00_1	chromosome	chr20	DEL	13441	2.3699740979692736
T2T00_1	chromosome	chr21	DEL	9419	1.660798008241395
T2T00_1	chromosome	chr22	DEL	11108	1.958609648109716
T2T00_1	chromosome	chr1	INS	43058	7.927182884148396
T2T00_1	chromosome	chr2	INS	41357	7.614020682329073
T2T00_1	chromosome	chr3	INS	33578	6.1818697311518145
T2T00_1	chromosome	chr4	INS	33848	6.231578017154882
T2T00_1	chromosome	chr5	INS	30569	5.627898499362077
T2T00_1	chromosome	chr6	INS	31805	5.855451986398339
T2T00_1	chromosome	chr7	INS	30950	5.698042414055294
T2T00_1	chromosome	chr8	INS	24810	4.567639169392952
T2T00_1	chromosome	chr9	INS	25185	4.6366784555083225
T2T00_1	chromosome	chrX	INS	15047	2.770224368474637
T2T00_1	chromosome	chr10	INS	25095	4.620109026840633
T2T00_1	chromosome	chr11	INS	24474	4.505779969033579
T2T00_1	chromosome	chr12	INS	24692	4.545914807361981
T2T00_1	chromosome	chr13	INS	18580	3.42066649606292
T2T00_1	chromosome	chr14	INS	19361	3.564452315945866
T2T00_1	chromosome	chr15	INS	19146	3.524869791906386
T2T00_1	chromosome	chr16	INS	18338	3.376113143423134
T2T00_1	chromosome	chr17	INS	19866	3.6574252212478986
T2T00_1	chromosome	chr18	INS	13561	2.496644690694793
T2T00_1	chromosome	chr19	INS	17136	3.154819218327997
T2T00_1	chromosome	chr20	INS	12592	2.318247175372674
T2T00_1	chromosome	chr21	INS	9143	1.6832698478742345
T2T00_1	chromosome	chr22	INS	10978	2.0211020879321167
T2T00_1	chromosome	chr1	SNV	289194	6.766492439130137
T2T00_1	chromosome	chr2	SNV	290960	6.807812887159846
T2T00_1	chromosome	chr3	SNV	252363	5.904729459865
T2T00_1	chromosome	chr4	SNV	270198	6.32202854854556
T2T00_1	chromosome	chr5	SNV	230675	5.397278793461636
T2T00_1	chromosome	chr6	SNV	252118	5.898997008128148
T2T00_1	chromosome	chr7	SNV	248923	5.824241157927173
T2T00_1	chromosome	chr8	SNV	203563	4.762918664933048
