sample	contig	chromosome	contig_length	gap_length	ref_length	motif_length	n_gaps	total_gap_length_bed	mean_gap_size	max_gap_size	min_gap_size	gap_density	classification
TUE_02_02UL_02DX	haplotype1-0000010	chr10	136482608	0	134758134	136482608	0	0	0.0	0	0	0.0	contig
TUE_02_02UL_02DX	haplotype1-0000019	chr11	136456596	7500	135127769	136456596	1	7500	7500.0	7500	7500	0.01	scaffold
TUE_02_02UL_02DX	haplotype1-0000012	chr12	133705649	7500	133324548	133705649	1	7500	7500.0	7500	7500	0.01	scaffold
TUE_02_02UL_02DX	haplotype1-0000014	chr13	108137641	270615	113566686	108137641	8	270615	33826.9	100000	1500	0.07	scaffold
TUE_02_02UL_02DX	haplotype1-0000002	chr16	92123854	0	96330374	92123854	0	0	0.0	0	0	0.0	contig
TUE_02_02UL_02DX	haplotype1-0000011	chr17	83848300	0	84276897	83848300	0	0	0.0	0	0	0.0	contig
TUE_02_02UL_02DX	haplotype1-0000015	chr18	79953045	0	80542538	79953045	0	0	0.0	0	0	0.0	contig
TUE_02_02UL_02DX	haplotype1-0000003	chr19	62314455	15000	61707364	62314455	2	15000	7500.0	7500	7500	0.03	scaffold
TUE_02_02UL_02DX	haplotype1-0000006	chr2	242537056	0	242696752	242537056	0	0	0.0	0	0	0.0	contig
TUE_02_02UL_02DX	haplotype1-0000008	chr20	64999308	0	66210255	64999308	0	0	0.0	0	0	0.0	contig
TUE_02_02UL_02DX	haplotype1-0000022	chr21	43593786	161861	45090682	43593786	4	161861	40465.2	100000	1500	0.09	scaffold
TUE_02_02UL_02DX	haplotype1-0000001	chr3	200625362	0	201105948	200625362	0	0	0.0	0	0	0.0	contig
TUE_02_02UL_02DX	haplotype1-0000017	chr4	192211788	15000	193574945	192211788	2	15000	7500.0	7500	7500	0.01	scaffold
TUE_02_02UL_02DX	haplotype1-0000009	chr5	182138758	103656	182045439	182138758	2	103656	51828.0	96156	7500	0.01	scaffold
TUE_02_02UL_02DX	haplotype1-0000013	chr6	172537912	7500	172126628	172537912	1	7500	7500.0	7500	7500	0.01	scaffold
TUE_02_02UL_02DX	haplotype1-0000005	chr7	159258267	0	160567428	159258267	0	0	0.0	0	0	0.0	contig
TUE_02_02UL_02DX	haplotype1-0000026	chr8	145927866	7500	146259331	145927866	1	7500	7500.0	7500	7500	0.01	scaffold
TUE_02_02UL_02DX	haplotype1-0000021	chr9	136368597	0	150617247	136368597	0	0	0.0	0	0	0.0	contig
TUE_02_02UL_02DX	haplotype1-0000024	chrY	52158870	107500	62460029	52158870	2	107500	53750.0	100000	7500	0.04	scaffold
