File name::assembly/qc/phased_verkko/TUE_02_02UL_02DX/T2T_contigs.both.paf, l.n::446
haplotype1-0000001	200625362	5636	200618143	+	chr3	201105948	2631	201100860
haplotype1-0000002	92123854	210545	92116918	+	chr16	96330374	25628	96327790
haplotype1-0000003	62314455	7335	62308323	-	chr19	61707364	2061	61703624
haplotype1-0000005	159258267	4868	159250164	-	chr7	160567428	3826	160565222
haplotype1-0000006	242537056	6034	242528740	+	chr2	242696752	3355	242693058
haplotype1-0000008	64999308	7486	64994531	+	chr20	66210255	2711	66205788
haplotype1-0000009	182138758	5217	182131008	-	chr5	182045439	2287	182044180
haplotype1-0000010	136482608	38731	136477272	-	chr10	134758134	3895	134656311
haplotype1-0000011	83848300	5823	83842791	-	chr17	84276897	2214	84274189
haplotype1-0000012	133705649	5278	133696909	+	chr12	133324548	3416	133322219
haplotype1-0000013	172537912	6607	172431799	-	chr6	172126628	2882	172123886
haplotype1-0000015	79953045	6382	79947932	+	chr18	80542538	164922	80538991
haplotype1-0000016	245617007	18702	245594095	+	chr1	248387328	6457	248384213
haplotype1-0000017	192211788	8608	192174218	+	chr4	193574945	3263	193490696
haplotype1-0000019	136456596	6666	136450114	+	chr11	135127769	2922	135125193
haplotype1-0000021	136368597	5646	136363621	+	chr9	150617247	3677	150500186
haplotype1-0000022	43593786	6694	43585871	-	chr21	45090682	3004	45086324
haplotype1-0000023	96464212	9027	94498139	-	chr15	99753195	4689067	99748717
haplotype1-0000024	52158870	5201	52153884	-	chrY	62460029	5649	62453933
haplotype1-0000025	99538825	892949	99531816	+	chr14	101161492	3373084	101159045
haplotype1-0000026	145927866	147758	145922898	+	chr8	146259331	2068	146253993
haplotype2-0000112	154264863	9378	154260649	-	chrX	154259566	1815	154255206
haplotype2-0000113	201172583	4560	201166822	+	chr3	201105948	2631	201101343
haplotype2-0000115	92814847	7109	92809632	+	chr16	96330374	3906	96327761
haplotype2-0000116	61711126	5741	61704723	-	chr19	61707364	3375	61703590
haplotype2-0000117	159964292	5557	159957664	-	chr7	160567428	3374	160565462
haplotype2-0000118	242902740	5621	242894190	+	chr2	242696752	3355	242693051
haplotype2-0000119	245093983	6237	245085392	-	chr1	248387328	3255	248384138
haplotype2-0000120	43283735	7867	41210747	-	chr21	45090682	1952894	45085322
haplotype2-0000122	138801999	125856	138795792	-	chr9	150617247	3570	150576373
haplotype2-0000123	183039336	76742	183030089	-	chr5	182045439	3403	181966202
haplotype2-0000124	136620316	5350	136613325	-	chr10	134758134	3895	134755004
haplotype2-0000125	83775139	7830	83769669	-	chr17	84276897	2214	84272758
haplotype2-0000126	133726412	6993	133721717	+	chr12	133324548	4043	133322282
haplotype2-0000127	172014394	8547	171909642	-	chr6	172126628	2882	172122275
haplotype2-0000128	101217822	7362	101208732	-	chr15	99753195	6432	99748914
haplotype2-0000130	79365126	5982	79361483	+	chr18	80542538	164380	80539355
haplotype2-0000131	191773770	6996	191737417	+	chr4	193574945	3254	193499924
haplotype2-0000133	65162553	5429	65155706	-	chr20	66210255	2724	66205814
haplotype2-0000134	136892997	6633	136886856	+	chr11	135127769	1840	135125239
haplotype2-0000138	145925994	147293	145919094	+	chr8	146259331	2068	146253993
