sample	contig	chromosome	contig_length	gap_length	ref_length	motif_length	n_gaps	total_gap_length_bed	mean_gap_size	max_gap_size	min_gap_size	gap_density	classification
TUE_02_02UL_02DX	haplotype2-0000119	chr1	245093983	34932	248387328	245093983	4	34932	8733.0	23624	1500	0.02	scaffold
TUE_02_02UL_02DX	haplotype1-0000010	chr10	136482608	0	134758134	136482608	0	0	0.0	0	0	0.0	contig
TUE_02_02UL_02DX	haplotype2-0000124	chr10	136620316	7500	134758134	136620316	1	7500	7500.0	7500	7500	0.01	scaffold
TUE_02_02UL_02DX	haplotype1-0000019	chr11	136456596	7500	135127769	136456596	1	7500	7500.0	7500	7500	0.01	scaffold
TUE_02_02UL_02DX	haplotype2-0000134	chr11	136892997	100000	135127769	136892997	1	100000	100000.0	100000	100000	0.01	scaffold
TUE_02_02UL_02DX	haplotype1-0000012	chr12	133705649	7500	133324548	133705649	1	7500	7500.0	7500	7500	0.01	scaffold
TUE_02_02UL_02DX	haplotype2-0000126	chr12	133726412	0	133324548	133726412	0	0	0.0	0	0	0.0	contig
TUE_02_02UL_02DX	haplotype1-0000014	chr13	108137641	270615	113566686	108137641	8	270615	33826.9	100000	1500	0.07	scaffold
TUE_02_02UL_02DX	haplotype2-0000128	chr15	101217822	176374	99753195	101217822	4	176374	44093.5	100000	6054	0.04	scaffold
TUE_02_02UL_02DX	haplotype1-0000002	chr16	92123854	0	96330374	92123854	0	0	0.0	0	0	0.0	contig
TUE_02_02UL_02DX	haplotype2-0000115	chr16	92814847	0	96330374	92814847	0	0	0.0	0	0	0.0	contig
TUE_02_02UL_02DX	haplotype1-0000011	chr17	83848300	0	84276897	83848300	0	0	0.0	0	0	0.0	contig
TUE_02_02UL_02DX	haplotype2-0000125	chr17	83775139	107500	84276897	83775139	2	107500	53750.0	100000	7500	0.02	scaffold
TUE_02_02UL_02DX	haplotype1-0000015	chr18	79953045	0	80542538	79953045	0	0	0.0	0	0	0.0	contig
TUE_02_02UL_02DX	haplotype2-0000130	chr18	79365126	0	80542538	79365126	0	0	0.0	0	0	0.0	contig
TUE_02_02UL_02DX	haplotype1-0000003	chr19	62314455	15000	61707364	62314455	2	15000	7500.0	7500	7500	0.03	scaffold
TUE_02_02UL_02DX	haplotype2-0000116	chr19	61711126	0	61707364	61711126	0	0	0.0	0	0	0.0	contig
TUE_02_02UL_02DX	haplotype1-0000006	chr2	242537056	0	242696752	242537056	0	0	0.0	0	0	0.0	contig
TUE_02_02UL_02DX	haplotype2-0000118	chr2	242902740	15000	242696752	242902740	2	15000	7500.0	7500	7500	0.01	scaffold
TUE_02_02UL_02DX	haplotype1-0000008	chr20	64999308	0	66210255	64999308	0	0	0.0	0	0	0.0	contig
TUE_02_02UL_02DX	haplotype2-0000133	chr20	65162553	7500	66210255	65162553	1	7500	7500.0	7500	7500	0.02	scaffold
TUE_02_02UL_02DX	haplotype1-0000022	chr21	43593786	161861	45090682	43593786	4	161861	40465.2	100000	1500	0.09	scaffold
TUE_02_02UL_02DX	haplotype1-0000001	chr3	200625362	0	201105948	200625362	0	0	0.0	0	0	0.0	contig
TUE_02_02UL_02DX	haplotype2-0000113	chr3	201172583	13167	201105948	201172583	4	13167	3291.8	7500	1500	0.02	scaffold
TUE_02_02UL_02DX	haplotype1-0000017	chr4	192211788	15000	193574945	192211788	2	15000	7500.0	7500	7500	0.01	scaffold
TUE_02_02UL_02DX	haplotype2-0000131	chr4	191773770	0	193574945	191773770	0	0	0.0	0	0	0.0	contig
TUE_02_02UL_02DX	haplotype1-0000009	chr5	182138758	103656	182045439	182138758	2	103656	51828.0	96156	7500	0.01	scaffold
TUE_02_02UL_02DX	haplotype2-0000123	chr5	183039336	67108	182045439	183039336	2	67108	33554.0	59608	7500	0.01	scaffold
TUE_02_02UL_02DX	haplotype1-0000013	chr6	172537912	7500	172126628	172537912	1	7500	7500.0	7500	7500	0.01	scaffold
TUE_02_02UL_02DX	haplotype2-0000127	chr6	172014394	0	172126628	172014394	0	0	0.0	0	0	0.0	contig
TUE_02_02UL_02DX	haplotype1-0000005	chr7	159258267	0	160567428	159258267	0	0	0.0	0	0	0.0	contig
TUE_02_02UL_02DX	haplotype2-0000117	chr7	159964292	0	160567428	159964292	0	0	0.0	0	0	0.0	contig
TUE_02_02UL_02DX	haplotype1-0000026	chr8	145927866	7500	146259331	145927866	1	7500	7500.0	7500	7500	0.01	scaffold
TUE_02_02UL_02DX	haplotype2-0000138	chr8	145925994	0	146259331	145925994	0	0	0.0	0	0	0.0	contig
TUE_02_02UL_02DX	haplotype1-0000021	chr9	136368597	0	150617247	136368597	0	0	0.0	0	0	0.0	contig
TUE_02_02UL_02DX	haplotype2-0000122	chr9	138801999	49302	150617247	138801999	8	49302	6162.8	38802	1500	0.06	scaffold
TUE_02_02UL_02DX	haplotype2-0000112	chrX	154264863	7500	154259566	154264863	1	7500	7500.0	7500	7500	0.01	scaffold
TUE_02_02UL_02DX	haplotype1-0000024	chrY	52158870	107500	62460029	52158870	2	107500	53750.0	100000	7500	0.04	scaffold
