#sample	chromosome	file_name	variants	phased	unphased	singletons	blocks	variant_per_block_median	variant_per_block_avg	variant_per_block_min	variant_per_block_max	variant_per_block_sum	bp_per_block_median	bp_per_block_avg	bp_per_block_min	bp_per_block_max	bp_per_block_sum	heterozygous_variants	heterozygous_snvs	phased_snvs	phased_fraction	phased_snvs_fraction	block_n50
syndip	chr1	assembly/variants/TUE_02_02UL_02DX/phased_verkko/small_variants.dip.vcf.gz	377239	250329	10119	0	1	250329	250329.0	250329	250329	250329	248380941	248380941.0	248380941	248380941	248380941	260448	217611	208029	0.9611477147069665	0.9559672994471787	248380941
syndip	chr2	assembly/variants/TUE_02_02UL_02DX/phased_verkko/small_variants.dip.vcf.gz	353847	237696	580	0	1	237696	237696.0	237696	237696	237696	242690911	242690911.0	242690911	242690911	242690911	238276	197315	196793	0.9975658480081921	0.9973544839469883	242690911
syndip	chr3	assembly/variants/TUE_02_02UL_02DX/phased_verkko/small_variants.dip.vcf.gz	304366	204753	501	0	1	204753	204753.0	204753	204753	204753	201098384	201098384.0	201098384	201098384	201098384	205254	172796	172323	0.9975591218685141	0.9972626681173176	201098384
syndip	chr4	assembly/variants/TUE_02_02UL_02DX/phased_verkko/small_variants.dip.vcf.gz	330781	223300	3151	0	1	223300	223300.0	223300	223300	223300	193487794	193487794.0	193487794	193487794	193487794	226451	191762	188868	0.9860852899744316	0.9849083760077596	193487794
syndip	chr5	assembly/variants/TUE_02_02UL_02DX/phased_verkko/small_variants.dip.vcf.gz	273652	186984	59	0	1	186984	186984.0	186984	186984	186984	182042449	182042449.0	182042449	182042449	182042449	187043	157143	157105	0.9996845645119037	0.9997581820380164	182042449
syndip	chr6	assembly/variants/TUE_02_02UL_02DX/phased_verkko/small_variants.dip.vcf.gz	308587	210579	634	0	1	210579	210579.0	210579	210579	210579	172115959	172115959.0	172115959	172115959	172115959	211213	180519	179951	0.9969982908249019	0.9968535168043253	172115959
syndip	chr7	assembly/variants/TUE_02_02UL_02DX/phased_verkko/small_variants.dip.vcf.gz	281336	187347	21	0	1	187347	187347.0	187347	187347	187347	160562497	160562497.0	160562497	160562497	160562497	187368	156904	156886	0.9998879210964519	0.999885280171315	160562497
syndip	chrX	assembly/variants/TUE_02_02UL_02DX/phased_verkko/small_variants.dip.vcf.gz	129339	129194	145	0	1	129194	129194.0	129194	129194	129194	154251204	154251204.0	154251204	154251204	154251204	129339	100294	100234	0.9988789150990807	0.9994017588290426	154251204
syndip	chr9	assembly/variants/TUE_02_02UL_02DX/phased_verkko/small_variants.dip.vcf.gz	231408	155575	3401	0	1	155575	155575.0	155575	155575	155575	150610674	150610674.0	150610674	150610674	150610674	158976	128241	125306	0.9786068337359098	0.9771134036696533	150610674
syndip	chr8	assembly/variants/TUE_02_02UL_02DX/phased_verkko/small_variants.dip.vcf.gz	239126	150928	1502	0	1	150928	150928.0	150928	150928	150928	146242695	146242695.0	146242695	146242695	146242695	152430	128932	127573	0.9901462966607624	0.9894595600781807	146242695
syndip	chr11	assembly/variants/TUE_02_02UL_02DX/phased_verkko/small_variants.dip.vcf.gz	266303	187544	2661	0	1	187544	187544.0	187544	187544	187544	135123648	135123648.0	135123648	135123648	135123648	190205	166632	164006	0.9860098314975947	0.9842407220701906	135123648
syndip	chr10	assembly/variants/TUE_02_02UL_02DX/phased_verkko/small_variants.dip.vcf.gz	220425	149951	726	0	1	149951	149951.0	149951	149951	149951	134715668	134715668.0	134715668	134715668	134715668	150677	125157	124513	0.9951817463846506	0.9948544627947298	134715668
syndip	chr12	assembly/variants/TUE_02_02UL_02DX/phased_verkko/small_variants.dip.vcf.gz	205043	138054	0	0	1	138054	138054.0	138054	138054	138054	133312513	133312513.0	133312513	133312513	133312513	138054	113915	113915	1.0	1.0	133312513
syndip	chr13	assembly/variants/TUE_02_02UL_02DX/phased_verkko/small_variants.dip.vcf.gz	166216	111016	0	0	1	111016	111016.0	111016	111016	111016	113559872	113559872.0	113559872	113559872	113559872	111016	92254	92254	1.0	1.0	113559872
