sample	contig	chromosome	contig_length	gap_length	ref_length	motif_length	n_gaps	total_gap_length_bed	mean_gap_size	max_gap_size	min_gap_size	gap_density	classification
HG01361	HG01361#2#CM089035.1	chr1	247928664	0	248387328	247928664	0	0	0.0	0	0	0.0	contig
HG01361	HG01361#2#CM089043.1	chr10	136098967	0	134758134	136098967	0	0	0.0	0	0	0.0	contig
HG01361	HG01361#2#CM089044.1	chr11	136677714	236108	135127769	136677714	2	236108	118054.0	236008	100	0.01	scaffold
HG01361	HG01361#2#CM089045.1	chr12	133673617	0	133324548	133673617	0	0	0.0	0	0	0.0	contig
HG01361	HG01361#2#CM089046.1	chr16	95022030	0	96330374	95022030	0	0	0.0	0	0	0.0	contig
HG01361	HG01361#2#CM089047.1	chr18	77856469	0	80542538	77856469	0	0	0.0	0	0	0.0	contig
HG01361	HG01361#2#CM089036.1	chr2	242427123	0	242696752	242427123	0	0	0.0	0	0	0.0	contig
HG01361	HG01361#2#CM089048.1	chr20	67393101	0	66210255	67393101	0	0	0.0	0	0	0.0	contig
HG01361	HG01361#2#CM089049.1	chr22	49918323	23607	51324926	49918323	1	23607	23607.0	23607	23607	0.02	scaffold
HG01361	HG01361#2#CM089037.1	chr3	204231325	155351	201105948	204231325	3	155351	51783.7	131811	100	0.01	scaffold
HG01361	HG01361#2#CM089038.1	chr4	191689747	44131	193574945	191689747	2	44131	22065.5	44031	100	0.01	scaffold
HG01361	HG01361#2#CM089039.1	chr5	184049821	26662	182045439	184049821	2	26662	13331.0	26562	100	0.01	scaffold
HG01361	HG01361#2#CM089040.1	chr6	173762270	0	172126628	173762270	0	0	0.0	0	0	0.0	contig
HG01361	HG01361#2#CM089041.1	chr8	146264433	63803	146259331	146264433	2	63803	31901.5	41201	22602	0.01	scaffold
HG01361	HG01361#2#CM089042.1	chr9	132508536	0	150617247	132508536	0	0	0.0	0	0	0.0	contig
HG01361	HG01361#2#CM089050.1	chrX	154768081	200	154259566	154768081	2	200	100.0	100	100	0.01	scaffold
