#sample	chromosome	file_name	variants	phased	unphased	singletons	blocks	variant_per_block_median	variant_per_block_avg	variant_per_block_min	variant_per_block_max	variant_per_block_sum	bp_per_block_median	bp_per_block_avg	bp_per_block_min	bp_per_block_max	bp_per_block_sum	heterozygous_variants	heterozygous_snvs	phased_snvs	phased_fraction	phased_snvs_fraction	block_n50
syndip	chr1	assembly/variants/HG01361/phased_hprc/small_variants.dip.vcf.gz	365447	256787	2561	0	1	256787	256787.0	256787	256787	256787	248380946	248380946.0	248380946	248380946	248380946	259348	214007	211633	0.9901252371331184	0.9889069049143252	248380946
syndip	chr2	assembly/variants/HG01361/phased_hprc/small_variants.dip.vcf.gz	349874	226517	518	0	1	226517	226517.0	226517	226517	226517	242690239	242690239.0	242690239	242690239	242690239	227035	186131	185663	0.9977184134604796	0.9974856418329027	242690239
syndip	chr3	assembly/variants/HG01361/phased_hprc/small_variants.dip.vcf.gz	329100	229459	2	0	1	229459	229459.0	229459	229459	229459	201085383	201085383.0	201085383	201085383	201085383	229461	191721	191719	0.9999912839218865	0.9999895681745871	201085383
syndip	chr4	assembly/variants/HG01361/phased_hprc/small_variants.dip.vcf.gz	324666	227012	2052	0	1	227012	227012.0	227012	227012	227012	193536963	193536963.0	193536963	193536963	193536963	229064	191346	189401	0.991041804910418	0.9898351677066675	193536963
syndip	chr5	assembly/variants/HG01361/phased_hprc/small_variants.dip.vcf.gz	296440	209938	481	0	1	209938	209938.0	209938	209938	209938	182041881	182041881.0	182041881	182041881	182041881	210419	175089	174649	0.9977140847547037	0.9974869923296152	182041881
syndip	chr6	assembly/variants/HG01361/phased_hprc/small_variants.dip.vcf.gz	318676	209052	234	0	1	209052	209052.0	209052	209052	209052	172121056	172121056.0	172121056	172121056	172121056	209286	176304	176072	0.9988819127891976	0.9986840911153462	172121056
syndip	chr7	assembly/variants/HG01361/phased_hprc/small_variants.dip.vcf.gz	283826	201141	655	0	1	201141	201141.0	201141	201141	201141	160554693	160554693.0	160554693	160554693	160554693	201796	167767	167141	0.9967541477531765	0.9962686344751948	160554693
syndip	chrX	assembly/variants/HG01361/phased_hprc/small_variants.dip.vcf.gz	181952	125471	0	0	1	125471	125471.0	125471	125471	125471	154247349	154247349.0	154247349	154247349	154247349	125471	104018	104018	1.0	1.0	154247349
syndip	chr9	assembly/variants/HG01361/phased_hprc/small_variants.dip.vcf.gz	205723	143965	0	0	1	143965	143965.0	143965	143965	143965	150611065	150611065.0	150611065	150611065	150611065	143965	118479	118479	1.0	1.0	150611065
syndip	chr8	assembly/variants/HG01361/phased_hprc/small_variants.dip.vcf.gz	252055	168049	1	0	1	168049	168049.0	168049	168049	168049	146241392	146241392.0	146241392	146241392	146241392	168050	141593	141592	0.9999940493900625	0.9999929375039727	146241392
syndip	chr11	assembly/variants/HG01361/phased_hprc/small_variants.dip.vcf.gz	266084	190255	2852	0	1	190255	190255.0	190255	190255	190255	134996320	134996320.0	134996320	134996320	134996320	193107	167835	165041	0.9852309859300802	0.9833526975898949	134996320
syndip	chr10	assembly/variants/HG01361/phased_hprc/small_variants.dip.vcf.gz	224646	157815	0	0	1	157815	157815.0	157815	157815	157815	134723895	134723895.0	134723895	134723895	134723895	157815	129747	129747	1.0	1.0	134723895
syndip	chr12	assembly/variants/HG01361/phased_hprc/small_variants.dip.vcf.gz	212667	145690	2627	0	1	145690	145690.0	145690	145690	145690	133318614	133318614.0	133318614	133318614	133318614	148317	120963	118400	0.9822879373234357	0.9788117027520812	133318614
syndip	chr13	assembly/variants/HG01361/phased_hprc/small_variants.dip.vcf.gz	173388	118107	34	0	1	118107	118107.0	118107	118107	118107	113560009	113560009.0	113560009	113560009	113560009	118141	96666	96645	0.9997122082934798	0.9997827571224629	113560009
syndip	chr14	assembly/variants/HG01361/phased_hprc/small_variants.dip.vcf.gz	209650	150012	3109	0	1	150012	150012.0	150012	150012	150012	101157148	101157148.0	101157148	101157148	101157148	153121	131242	128604	0.9796957961350827	0.9798997272214688	101157148
syndip	chr15	assembly/variants/HG01361/phased_hprc/small_variants.dip.vcf.gz	215544	158862	3656	0	1	158862	158862.0	158862	158862	158862	99745533	99745533.0	99745533	99745533	99745533	162518	139203	135921	0.977504030322795	0.9764229219197862	99745533
syndip	chr16	assembly/variants/HG01361/phased_hprc/small_variants.dip.vcf.gz	175938	131008	4	0	1	131008	131008.0	131008	131008	131008	96324158	96324158.0	96324158	96324158	96324158	131012	111724	111720	0.9999694684456386	0.9999641974866635	96324158
syndip	chr17	assembly/variants/HG01361/phased_hprc/small_variants.dip.vcf.gz	158106	113602	2	0	1	113602	113602.0	113602	113602	113602	84217475	84217475.0	84217475	84217475	84217475	113604	93728	93727	0.9999823949860921	0.9999893308296347	84217475
syndip	chr18	assembly/variants/HG01361/phased_hprc/small_variants.dip.vcf.gz	137587	98223	10	0	1	98223	98223.0	98223	98223	98223	80368238	80368238.0	80368238	80368238	80368238	98233	83111	83101	0.9998982012154775	0.999879678983528	80368238
syndip	chr20	assembly/variants/HG01361/phased_hprc/small_variants.dip.vcf.gz	156337	113232	1	0	1	113232	113232.0	113232	113232	113232	66203518	66203518.0	66203518	66203518	66203518	113233	97360	97360	0.999991168652248	1.0	66203518
syndip	chr19	assembly/variants/HG01361/phased_hprc/small_variants.dip.vcf.gz	136318	100728	79	0	1	100728	100728.0	100728	100728	100728	61700578	61700578.0	61700578	61700578	61700578	100807	83087	83021	0.999216324263196	0.9992056519070373	61700578
syndip	chr22	assembly/variants/HG01361/phased_hprc/small_variants.dip.vcf.gz	139897	103388	5391	0	1	103388	103388.0	103388	103388	103388	51317443	51317443.0	51317443	51317443	51317443	108779	95117	90578	0.9504408019930317	0.9522798237959565	51317443
