#sample	chromosome	file_name	variants	phased	unphased	singletons	blocks	variant_per_block_median	variant_per_block_avg	variant_per_block_min	variant_per_block_max	variant_per_block_sum	bp_per_block_median	bp_per_block_avg	bp_per_block_min	bp_per_block_max	bp_per_block_sum	heterozygous_variants	heterozygous_snvs	phased_snvs	phased_fraction	phased_snvs_fraction	block_n50
syndip	chr1	assembly/variants/HG002/phased_hprc/small_variants.dip.vcf.gz	367666	248084	6151	0	1	248084	248084.0	248084	248084	248084	248381038	248381038.0	248381038	248381038	248381038	254235	209557	203891	0.975805848919307	0.97296201033609	248381038
syndip	chr2	assembly/variants/HG002/phased_hprc/small_variants.dip.vcf.gz	344771	225688	562	0	1	225688	225688.0	225688	225688	225688	242689799	242689799.0	242689799	242689799	242689799	226250	185368	184866	0.9975160220994476	0.9972918734625178	242689799
syndip	chr3	assembly/variants/HG002/phased_hprc/small_variants.dip.vcf.gz	318951	216567	203	0	1	216567	216567.0	216567	216567	216567	201085707	201085707.0	201085707	201085707	201085707	216770	180298	180141	0.9990635235503068	0.9991292194034321	201085707
syndip	chr4	assembly/variants/HG002/phased_hprc/small_variants.dip.vcf.gz	328169	219200	4942	0	1	219200	219200.0	219200	219200	219200	193546458	193546458.0	193546458	193546458	193546458	224142	187406	182818	0.977951477188568	0.9755183932211349	193546458
syndip	chr5	assembly/variants/HG002/phased_hprc/small_variants.dip.vcf.gz	288948	197384	0	0	1	197384	197384.0	197384	197384	197384	182041510	182041510.0	182041510	182041510	182041510	197384	162684	162684	1.0	1.0	182041510
syndip	chr6	assembly/variants/HG002/phased_hprc/small_variants.dip.vcf.gz	308607	191910	779	0	1	191910	191910.0	191910	191910	191910	172109729	172109729.0	172109729	172109729	172109729	192689	159965	159259	0.9959572160320517	0.9955865345544338	172109729
syndip	chr7	assembly/variants/HG002/phased_hprc/small_variants.dip.vcf.gz	273732	192099	13	0	1	192099	192099.0	192099	192099	192099	160561912	160561912.0	160561912	160561912	160561912	192112	158823	158810	0.9999323311401682	0.9999181478753078	160561912
syndip	chrX	assembly/variants/HG002/phased_hprc/small_variants.dip.vcf.gz	123529	123528	1	0	1	123528	123528.0	123528	123528	123528	154202039	154202039.0	154202039	154202039	154202039	123529	99781	99781	0.9999919047349205	1.0	154202039
syndip	chr9	assembly/variants/HG002/phased_hprc/small_variants.dip.vcf.gz	228146	163346	3157	0	1	163346	163346.0	163346	163346	163346	150609619	150609619.0	150609619	150609619	150609619	166503	132704	130733	0.9810393806718197	0.9851473957077406	150609619
syndip	chr8	assembly/variants/HG002/phased_hprc/small_variants.dip.vcf.gz	251622	170584	0	0	1	170584	170584.0	170584	170584	170584	146239276	146239276.0	146239276	146239276	146239276	170584	143269	143269	1.0	1.0	146239276
syndip	chr11	assembly/variants/HG002/phased_hprc/small_variants.dip.vcf.gz	275896	187858	262	0	1	187858	187858.0	187858	187858	187858	135086692	135086692.0	135086692	135086692	135086692	188120	163003	162747	0.9986072719540718	0.9984294767580965	135086692
syndip	chr10	assembly/variants/HG002/phased_hprc/small_variants.dip.vcf.gz	226673	153678	1	0	1	153678	153678.0	153678	153678	153678	134752320	134752320.0	134752320	134752320	134752320	153679	126161	126160	0.9999934929300686	0.9999920736202155	134752320
syndip	chr12	assembly/variants/HG002/phased_hprc/small_variants.dip.vcf.gz	214753	148697	1	0	1	148697	148697.0	148697	148697	148697	133321411	133321411.0	133321411	133321411	133321411	148698	121216	121216	0.999993274959986	1.0	133321411
syndip	chr13	assembly/variants/HG002/phased_hprc/small_variants.dip.vcf.gz	179416	121511	2554	0	1	121511	121511.0	121511	121511	121511	113562159	113562159.0	113562159	113562159	113562159	124065	102914	100705	0.9794140168460082	0.9785354762228657	113562159
syndip	chr14	assembly/variants/HG002/phased_hprc/small_variants.dip.vcf.gz	224218	147574	22842	0	1	147574	147574.0	147574	147574	147574	101157379	101157379.0	101157379	101157379	101157379	170416	147323	126034	0.8659632898319407	0.8554943898780231	101157379
syndip	chr15	assembly/variants/HG002/phased_hprc/small_variants.dip.vcf.gz	231027	178248	5135	0	1	178248	178248.0	178248	178248	178248	99743104	99743104.0	99743104	99743104	99743104	183383	156723	152121	0.9719984949531854	0.9706360904270592	99743104
syndip	chr16	assembly/variants/HG002/phased_hprc/small_variants.dip.vcf.gz	179024	128640	186	0	1	128640	128640.0	128640	128640	128640	96326112	96326112.0	96326112	96326112	96326112	128826	109853	109693	0.9985561920730287	0.9985435081426998	96326112
syndip	chr17	assembly/variants/HG002/phased_hprc/small_variants.dip.vcf.gz	156530	108145	0	0	1	108145	108145.0	108145	108145	108145	84221437	84221437.0	84221437	84221437	84221437	108145	89425	89425	1.0	1.0	84221437
syndip	chr18	assembly/variants/HG002/phased_hprc/small_variants.dip.vcf.gz	127680	91530	5	0	1	91530	91530.0	91530	91530	91530	80375733	80375733.0	80375733	80375733	80375733	91535	76973	76968	0.9999453760856503	0.9999350421576397	80375733
