File name::assembly/qc/phased_hprc/HG002/T2T_contigs.haplotype2.paf, l.n::171
chr1_MATERNAL	244022067	3434	244018143	+	chr1	248387328	3255	248383214
chr2_MATERNAL	242114397	2472	242110563	+	chr2	242696752	3355	242692891
chr3_MATERNAL	201097962	2439	201095068	+	chr3	201105948	2631	201101330
chr4_MATERNAL	191669995	1798	191668085	+	chr4	193574945	3263	193572732
chr5_MATERNAL	183262120	2764	183259371	+	chr5	182045439	2300	182043924
chr6_MATERNAL	174742601	100630	174728446	+	chr6	172126628	2882	172119011
chr7_MATERNAL	160955030	3175	160953050	+	chr7	160567428	4472	160565222
chr8_MATERNAL	146740677	142998	146737539	+	chr8	146259331	2068	146253993
chr9_MATERNAL	143803229	4028	143678883	+	chr9	150617247	5068	150576373
chr10_MATERNAL	135899001	4249	135897184	+	chr10	134758134	3895	134755004
chr11_MATERNAL	135235771	2608	135233554	+	chr11	135127769	1725	135125188
chr12_MATERNAL	133580557	2462	133578474	+	chr12	133324548	3416	133322268
chr14_MATERNAL	108656801	2576	108654156	+	chr14	101161492	2119	101160123
chr15_MATERNAL	100881320	1317630	100878340	+	chr15	99753195	1528523	99748924
chr16_MATERNAL	90398409	3728	90396261	+	chr16	96330374	3531	96327883
chr17_MATERNAL	83770182	29049	83768528	+	chr17	84276897	33606	84274312
chr18_MATERNAL	78908764	3280	78906614	+	chr18	80542538	164884	80539425
chr19_MATERNAL	61317335	3539	61311860	+	chr19	61707364	4131	61702763
chr20_MATERNAL	66071306	1889	66069065	+	chr20	66210255	2724	66107728
chrX_MATERNAL	154341397	19343	154339661	+	chrX	154259566	52551	154257030
