sample	contig	chromosome	contig_length	gap_length	ref_length	motif_length	n_gaps	total_gap_length_bed	mean_gap_size	max_gap_size	min_gap_size	gap_density	classification
HG002	chr1_MATERNAL	chr1	244022067	0	248387328	244022067	0	0	0.0	0	0	0.0	contig
HG002	chr10_MATERNAL	chr10	135899001	0	134758134	135899001	0	0	0.0	0	0	0.0	contig
HG002	chr11_MATERNAL	chr11	135235771	0	135127769	135235771	0	0	0.0	0	0	0.0	contig
HG002	chr12_MATERNAL	chr12	133580557	0	133324548	133580557	0	0	0.0	0	0	0.0	contig
HG002	chr13_MATERNAL	chr13	113336972	5885148	113566686	113336972	1	5885148	5885148.0	5885148	5885148	0.01	scaffold
HG002	chr14_MATERNAL	chr14	108656801	5072133	101161492	108656801	1	5072133	5072133.0	5072133	5072133	0.01	scaffold
HG002	chr15_MATERNAL	chr15	100881320	3442764	99753195	100881320	1	3442764	3442764.0	3442764	3442764	0.01	scaffold
HG002	chr16_MATERNAL	chr16	90398409	0	96330374	90398409	0	0	0.0	0	0	0.0	contig
HG002	chr17_MATERNAL	chr17	83770182	0	84276897	83770182	0	0	0.0	0	0	0.0	contig
HG002	chr18_MATERNAL	chr18	78908764	0	80542538	78908764	0	0	0.0	0	0	0.0	contig
HG002	chr19_MATERNAL	chr19	61317335	0	61707364	61317335	0	0	0.0	0	0	0.0	contig
HG002	chr2_MATERNAL	chr2	242114397	0	242696752	242114397	0	0	0.0	0	0	0.0	contig
HG002	chr20_MATERNAL	chr20	66071306	0	66210255	66071306	0	0	0.0	0	0	0.0	contig
HG002	chr3_MATERNAL	chr3	201097962	0	201105948	201097962	0	0	0.0	0	0	0.0	contig
HG002	chr4_MATERNAL	chr4	191669995	0	193574945	191669995	0	0	0.0	0	0	0.0	contig
HG002	chr5_MATERNAL	chr5	183262120	0	182045439	183262120	0	0	0.0	0	0	0.0	contig
HG002	chr6_MATERNAL	chr6	174742601	0	172126628	174742601	0	0	0.0	0	0	0.0	contig
HG002	chr7_MATERNAL	chr7	160955030	0	160567428	160955030	0	0	0.0	0	0	0.0	contig
HG002	chr8_MATERNAL	chr8	146740677	0	146259331	146740677	0	0	0.0	0	0	0.0	contig
HG002	chr9_MATERNAL	chr9	143803229	0	150617247	143803229	0	0	0.0	0	0	0.0	contig
HG002	chrX_MATERNAL	chrX	154341397	0	154259566	154341397	0	0	0.0	0	0	0.0	contig
