#sample	chromosome	file_name	variants	phased	unphased	singletons	blocks	variant_per_block_median	variant_per_block_avg	variant_per_block_min	variant_per_block_max	variant_per_block_sum	bp_per_block_median	bp_per_block_avg	bp_per_block_min	bp_per_block_max	bp_per_block_sum	heterozygous_variants	heterozygous_snvs	phased_snvs	phased_fraction	phased_snvs_fraction	block_n50
syndip	chr1	assembly/variants/GE-MED-T2T06/phased_verkko/small_variants.dip.vcf.gz	121432	97323	17759	0	1	97323	97323.0	97323	97323	97323	246517585	246517585.0	246517585	246517585	246517585	115082	92569	76580	0.8456839470985905	0.8272747896163942	246517585
syndip	chr2	assembly/variants/GE-MED-T2T06/phased_verkko/small_variants.dip.vcf.gz	127381	107621	10651	0	1	107621	107621.0	107621	107621	107621	235890126	235890126.0	235890126	235890126	235890126	118272	95294	86338	0.9099448728354979	0.9060171679224296	235890126
syndip	chr3	assembly/variants/GE-MED-T2T06/phased_verkko/small_variants.dip.vcf.gz	126991	107236	11534	0	1	107236	107236.0	107236	107236	107236	201086195	201086195.0	201086195	201086195	201086195	118770	96753	87063	0.9028879346636356	0.8998480667266131	201086195
syndip	chr4	assembly/variants/GE-MED-T2T06/phased_verkko/small_variants.dip.vcf.gz	117714	88540	25529	0	1	88540	88540.0	88540	88540	88540	192995132	192995132.0	192995132	192995132	192995132	114069	93555	71703	0.7761968633020365	0.7664261664261665	192995132
syndip	chr5	assembly/variants/GE-MED-T2T06/phased_verkko/small_variants.dip.vcf.gz	93051	77328	8537	0	1	77328	77328.0	77328	77328	77328	182030528	182030528.0	182030528	182030528	182030528	85865	69797	62772	0.9005764863448437	0.8993509749702709	182030528
syndip	chr6	assembly/variants/GE-MED-T2T06/phased_verkko/small_variants.dip.vcf.gz	163169	120037	32217	0	1	120037	120037.0	120037	120037	120037	171841250	171841250.0	171841250	171841250	171841250	152254	125954	98311	0.7883996479567039	0.7805309875033742	171841250
syndip	chr7	assembly/variants/GE-MED-T2T06/phased_verkko/small_variants.dip.vcf.gz	136551	108002	11556	0	1	108002	108002.0	108002	108002	108002	153688865	153688865.0	153688865	153688865	153688865	119558	98549	89074	0.9033439836731962	0.9038549351084232	153688865
syndip	chrX	assembly/variants/GE-MED-T2T06/phased_verkko/small_variants.dip.vcf.gz	42745	34624	7747	0	1	34624	34624.0	34624	34624	34624	152995161	152995161.0	152995161	152995161	152995161	42371	35106	27866	0.8171626820230818	0.7937674471600297	152995161
syndip	chr9	assembly/variants/GE-MED-T2T06/phased_verkko/small_variants.dip.vcf.gz	128304	87851	32243	0	1	87851	87851.0	87851	87851	87851	150611066	150611066.0	150611066	150611066	150611066	120094	97534	69898	0.7315186437290789	0.7166526544589579	150611066
syndip	chr8	assembly/variants/GE-MED-T2T06/phased_verkko/small_variants.dip.vcf.gz	133606	107897	8996	0	1	107897	107897.0	107897	107897	107897	145279965	145279965.0	145279965	145279965	145279965	116893	97381	89544	0.9230407295560897	0.9195222887421571	145279965
