#sample	chromosome	file_name	variants	phased	unphased	singletons	blocks	variant_per_block_median	variant_per_block_avg	variant_per_block_min	variant_per_block_max	variant_per_block_sum	bp_per_block_median	bp_per_block_avg	bp_per_block_min	bp_per_block_max	bp_per_block_sum	heterozygous_variants	heterozygous_snvs	phased_snvs	phased_fraction	phased_snvs_fraction	block_n50
syndip	chr1	assembly/variants/TUE_02_03UL/phased_verkko/small_variants.dip.vcf.gz	375643	253138	6191	0	1	253138	253138.0	253138	253138	253138	248380941	248380941.0	248380941	248380941	248380941	259329	216425	210546	0.9761268504486579	0.9728358553771514	248380941
syndip	chr2	assembly/variants/TUE_02_03UL/phased_verkko/small_variants.dip.vcf.gz	353673	238076	580	0	1	238076	238076.0	238076	238076	238076	242690911	242690911.0	242690911	242690911	242690911	238656	197365	196843	0.997569723786538	0.9973551541560054	242690911
syndip	chr3	assembly/variants/TUE_02_03UL/phased_verkko/small_variants.dip.vcf.gz	304215	205558	0	0	1	205558	205558.0	205558	205558	205558	201098384	201098384.0	201098384	201098384	201098384	205558	172756	172756	1.0	1.0	201098384
syndip	chr4	assembly/variants/TUE_02_03UL/phased_verkko/small_variants.dip.vcf.gz	330644	223536	3149	0	1	223536	223536.0	223536	223536	223536	193487794	193487794.0	193487794	193487794	193487794	226685	191769	188885	0.9861084765202814	0.9849610729575687	193487794
syndip	chr5	assembly/variants/TUE_02_03UL/phased_verkko/small_variants.dip.vcf.gz	273296	186926	1	0	1	186926	186926.0	186926	186926	186926	182042449	182042449.0	182042449	182042449	182042449	186927	156980	156979	0.9999946503180386	0.9999936297617531	182042449
syndip	chr6	assembly/variants/TUE_02_03UL/phased_verkko/small_variants.dip.vcf.gz	306050	208353	635	0	1	208353	208353.0	208353	208353	208353	172115959	172115959.0	172115959	172115959	172115959	208988	178077	177509	0.996961548031466	0.996810368548437	172115959
syndip	chr7	assembly/variants/TUE_02_03UL/phased_verkko/small_variants.dip.vcf.gz	281417	187707	21	0	1	187707	187707.0	187707	187707	187707	160562362	160562362.0	160562362	160562362	160562362	187728	157093	157075	0.9998881360265917	0.9998854181917718	160562362
syndip	chrX	assembly/variants/TUE_02_03UL/phased_verkko/small_variants.dip.vcf.gz	128965	128964	1	0	1	128964	128964.0	128964	128964	128964	154251204	154251204.0	154251204	154251204	154251204	128965	100279	100278	0.9999922459582057	0.9999900278223756	154251204
syndip	chr9	assembly/variants/TUE_02_03UL/phased_verkko/small_variants.dip.vcf.gz	233988	157831	3900	0	1	157831	157831.0	157831	157831	157831	150610674	150610674.0	150610674	150610674	150610674	161731	129870	126589	0.9758858845861338	0.9747362747362748	150610674
syndip	chr8	assembly/variants/TUE_02_03UL/phased_verkko/small_variants.dip.vcf.gz	238590	150850	1376	0	1	150850	150850.0	150850	150850	150850	146240505	146240505.0	146240505	146240505	146240505	152226	128596	127320	0.9909608082719115	0.9900774518647547	146240505
