chrom	gap_start	gap_end	gap_type	gap_size	strand	nearest_gene_chrom	nearest_gene_start	nearest_gene_end	nearest_gene_name	distance
chr1	153807578	153824236	N_region	7500	-	chr1	154114041	154118612	CKS1B	289806
chr1	160645579	160745506	N_region_windowed	100000	+	chr1	160646900	160646971	TRG-GCC1-1	0
chr1	160645579	160745506	N_region_windowed	100000	+	chr1	160650808	160650880	TRE-CTC1-1	0
chr1	160645579	160745506	N_region_windowed	100000	+	chr1	160651166	160651238	TRG-TCC2-1	0
chr1	160645579	160745506	N_region_windowed	100000	+	chr1	160651824	160651896	TRD-GTC2-1	0
chr1	160645579	160745506	N_region_windowed	100000	+	chr1	160652532	160652615	TRL-CAG1-1	0
chr1	160645579	160745506	N_region_windowed	100000	+	chr1	160654275	160654346	TRG-GCC1-1	0
chr1	160645579	160745506	N_region_windowed	100000	+	chr1	160658195	160658267	TRE-CTC1-1	0
chr1	160645579	160745506	N_region_windowed	100000	+	chr1	160658553	160658625	TRG-TCC2-1	0
chr1	160645579	160745506	N_region_windowed	100000	+	chr1	160659211	160659283	TRD-GTC2-1	0
chr1	160645579	160745506	N_region_windowed	100000	+	chr1	160659919	160660002	TRL-CAG1-1	0
chr1	160645579	160745506	N_region_windowed	100000	+	chr1	160661645	160661716	TRG-GCC1-1	0
chr1	160645579	160745506	N_region_windowed	100000	+	chr1	160665552	160665624	TRE-CTC1-1	0
chr1	160645579	160745506	N_region_windowed	100000	+	chr1	160665910	160665982	TRG-TCC2-1	0
chr1	160645579	160745506	N_region_windowed	100000	+	chr1	160666568	160666640	TRD-GTC2-1	0
chr1	160645579	160745506	N_region_windowed	100000	+	chr1	160667276	160667359	TRL-CAG1-1	0
chr1	160645579	160745506	N_region_windowed	100000	+	chr1	160669002	160669073	TRG-GCC1-1	0
chr1	160645579	160745506	N_region_windowed	100000	+	chr1	160672908	160672980	TRE-CTC1-1	0
chr1	160645579	160745506	N_region_windowed	100000	+	chr1	160673266	160673338	TRG-TCC2-1	0
chr1	160645579	160745506	N_region_windowed	100000	+	chr1	160673924	160673996	TRD-GTC2-1	0
chr1	160645579	160745506	N_region_windowed	100000	+	chr1	160674632	160674715	TRL-CAG1-1	0
chr1	160645579	160745506	N_region_windowed	100000	+	chr1	160676358	160676429	TRG-GCC1-1	0
chr1	160645579	160745506	N_region_windowed	100000	+	chr1	160680273	160680345	TRE-CTC1-1	0
chr1	160645579	160745506	N_region_windowed	100000	+	chr1	160680631	160680703	TRG-TCC2-1	0
chr1	160645579	160745506	N_region_windowed	100000	+	chr1	160681289	160681361	TRD-GTC2-1	0
chr1	160645579	160745506	N_region_windowed	100000	+	chr1	160681997	160682080	TRL-CAG1-1	0
chr1	160645579	160745506	N_region_windowed	100000	+	chr1	160683723	160683794	TRG-GCC1-1	0
chr1	160645579	160745506	N_region_windowed	100000	+	chr1	160687633	160687705	TRE-CTC1-1	0
chr1	160645579	160745506	N_region_windowed	100000	+	chr1	160687991	160688063	TRG-TCC2-1	0
chr1	160645579	160745506	N_region_windowed	100000	+	chr1	160688649	160688721	TRD-GTC2-1	0
chr1	160645579	160745506	N_region_windowed	100000	+	chr1	160689357	160689440	TRL-CAG1-1	0
chr1	160645579	160745506	N_region_windowed	100000	+	chr1	160691083	160691154	TRG-GCC1-1	0
chr1	160645579	160745506	N_region_windowed	100000	+	chr1	160695018	160695090	TRE-CTC1-1	0
chr1	160645579	160745506	N_region_windowed	100000	+	chr1	160695375	160695447	TRG-TCC2-1	0
chr1	160645579	160745506	N_region_windowed	100000	+	chr1	160696033	160696105	TRD-GTC2-1	0
chr1	160645579	160745506	N_region_windowed	100000	+	chr1	160696741	160696824	TRL-CAG1-1	0
chr1	160645579	160745506	N_region_windowed	100000	+	chr1	160698467	160698538	TRG-GCC1-1	0
chr1	160645579	160745506	N_region_windowed	100000	+	chr1	160702401	160702473	TRE-CTC1-1	0
chr1	160645579	160745506	N_region_windowed	100000	+	chr1	160702758	160702830	TRG-TCC2-1	0
chr1	160645579	160745506	N_region_windowed	100000	+	chr1	160703416	160703488	TRD-GTC2-1	0
chr1	160645579	160745506	N_region_windowed	100000	+	chr1	160704124	160704207	TRL-CAG1-1	0
chr1	160645579	160745506	N_region_windowed	100000	+	chr1	160705896	160705967	TRG-GCC1-1	0
chr1	160645579	160745506	N_region_windowed	100000	+	chr1	160709807	160709879	TRE-CTC1-1	0
chr1	160645579	160745506	N_region_windowed	100000	+	chr1	160710164	160710236	TRG-TCC2-1	0
chr1	160645579	160745506	N_region_windowed	100000	+	chr1	160710822	160710894	TRD-GTC2-1	0
chr1	160645579	160745506	N_region_windowed	100000	+	chr1	160711530	160711613	TRL-CAG1-1	0
chr1	160645579	160745506	N_region_windowed	100000	+	chr1	160713302	160713373	TRG-GCC1-1	0
chr1	160645579	160745506	N_region_windowed	100000	+	chr1	160717213	160717285	TRE-CTC1-1	0
chr1	160645579	160745506	N_region_windowed	100000	+	chr1	160717570	160717642	TRG-TCC2-1	0
chr1	160645579	160745506	N_region_windowed	100000	+	chr1	160718228	160718300	TRD-GTC2-1	0
chr1	160645579	160745506	N_region_windowed	100000	+	chr1	160718936	160719019	TRL-CAG1-1	0
chr1	160645579	160745506	N_region_windowed	100000	+	chr1	160720708	160720779	TRG-GCC1-1	0
chr1	160645579	160745506	N_region_windowed	100000	+	chr1	160724619	160724691	TRE-CTC1-1	0
chr1	160645579	160745506	N_region_windowed	100000	+	chr1	160724976	160725048	TRG-TCC2-1	0
chr1	160645579	160745506	N_region_windowed	100000	+	chr1	160725634	160725706	TRD-GTC2-1	0
chr1	160645579	160745506	N_region_windowed	100000	+	chr1	160726342	160726424	TRL-CAG1-1	0
chr1	160645579	160745506	N_region_windowed	100000	+	chr1	160728105	160728176	TRG-GCC1-1	0
chr1	160645579	160745506	N_region_windowed	100000	+	chr1	160732016	160732088	TRE-CTC1-1	0
chr1	160645579	160745506	N_region_windowed	100000	+	chr1	160732373	160732445	TRG-TCC2-1	0
chr1	160645579	160745506	N_region_windowed	100000	+	chr1	160733031	160733103	TRD-GTC2-1	0
chr1	160645579	160745506	N_region_windowed	100000	+	chr1	160733739	160733822	TRL-CAG1-1	0
chr1	160645579	160745506	N_region_windowed	100000	+	chr1	160743186	160743257	TRG-GCC4-1	0
chr1	228773197	228780697	N_region	7500	-	chr1	228895341	228937469	ABCB10	114645
chr10	78060964	78065248	N_region	7500	-	chr10	78599825	78604025	LOC399783	534578
chr12	56364550	56372050	N_region_windowed	7500	+	chr12	56478607	56480852	HSPD1P4	106558
chr13	49589345	49596855	N_region_windowed	7500	+	chr13	49302749	49743563	DLEU1	0
chr14	3724960	3833227	N_region_windowed	100000	-	chr14	3908177	3914027	LOC105379428	74951
chr14	62649762	62652592	N_region_windowed	7500	-	chr14	62026882	62889971	RAD51B	0
chr14	86430223	86437700	N_region_windowed	7500	+	chr14	86195455	86269539	TRIP11	160685
chr15	1625941	1724837	N_region_windowed	100000	-	chr15	1740622	1803011	LOC105379566	15786
chr15	4715510	4815498	N_region_windowed	100000	+	chr15	4746402	4747276	CDRT15P10	0
chr15	4715510	4815498	N_region_windowed	100000	+	chr15	4755989	4756493	LOC100419924	0
chr15	4715510	4815498	N_region_windowed	100000	+	chr15	4768047	4769151	LOC107987335	0
chr15	4715510	4815498	N_region_windowed	100000	+	chr15	4782020	4785039	LOC124904996	0
chr15	4715510	4815498	N_region_windowed	100000	+	chr15	4793384	4793984	MTCO3P36	0
chr15	4715510	4815498	N_region_windowed	100000	+	chr15	4793384	4793995	MTCO3P37	0
chr15	4715510	4815498	N_region_windowed	100000	+	chr15	4794287	4795346	MTCO1P32	0
chr15	4715510	4815498	N_region_windowed	100000	+	chr15	4794288	4795347	MTCO1P37	0
chr15	4715510	4815498	N_region_windowed	100000	+	chr15	4798689	4820703	LOC101927088	0
chr15	16253977	16271568	N_region_windowed	17586	+	chr15	16565882	16566923	LOC107987371	294315
chr15	20705107	20809951	N_region_windowed	100000	-	chr15	20766462	20778834	ELMO2P1	0
chr15	20705107	20809951	N_region_windowed	100000	-	chr15	20807505	20808658	LOC101060118	0
chr16	32992268	32999768	N_region	7500	-	chr16	33014775	33040542	FAM153DP	15008
chr16	35985738	36084689	N_region_windowed	100000	-	chr16	35841971	35844892	BCLAF1P2	140847
chr16	75173137	75176990	N_region_windowed	7500	-	chr16	74914319	74928895	CHTF8	244243
chr16	75173137	75176990	N_region_windowed	7500	-	chr16	74914319	74928895	DERPC	244243
chr16	90524572	90532072	N_region_windowed	7500	-	chr16	90766261	90846179	USP10	234190
chr17	25850815	25859675	N_region_windowed	7500	+	chr17	27922280	27922871	LOC100422478	2062606
chr17	42305746	42311950	N_region_windowed	7500	-	chr17	42291708	42296538	KRT38	9209
chr17	82465774	82565773	N_region_windowed	100000	+	chr17	82598065	82600691	ARL16	32293
chr18	15263823	15268559	N_region_windowed	7500	-	chr18	15300379	15358881	LINC01945	31821
chr18	18451467	18575613	N_region_windowed	100000	-	chr18	21131975	21296884	ROCK1	2556363
chr18	23598888	23609460	N_region	7500	-	chr18	22916398	22979950	LOC101927571	618939
chr19	46740774	46748274	N_region_windowed	7500	+	chr19	47149446	47190001	ZNF112	401173
chr2	99061	191776	N_region_windowed	100000	-	chr2	154769	184567	LOC105373324	0
chr20	39652831	39662840	N_region	7500	-	chr20	40692392	40769759	DHX35	1029553
chr20	56409039	56427658	N_region	7500	-	chr20	55636989	55639575	LOC124904935	769465
chr22	15739080	15810383	N_region_windowed	100000	-	chr22	15839583	15853148	LOC112268290	29201
chr22	42196129	42206935	N_region	7500	-	chr22	42178480	42278060	MEI1	0
chr3	40544367	40555733	N_region	7500	-	chr3	40713289	40714476	HMGN2P24	157557
chr3	62643389	62650926	N_region_windowed	7500	-	chr3	63139923	63141433	KRT8P35	488998
chr3	123913873	123917483	N_region_windowed	7500	-	chr3	124151354	124265920	POLQ	233872
chr3	132682793	132687827	N_region_windowed	7500	-	chr3	132712993	132747338	LOC124906284	25167
chr4	44976753	44990486	N_region_windowed	7500	-	chr4	43377803	43378761	RPS2P21	1597993
chr4	52393439	52403810	N_region_windowed	7500	-	chr4	49436061	49453521	LOC107987323	2939919
chr4	121803426	121812100	N_region	7500	-	chr4	121815212	121816522	LOC124900767	3113
chr5	132811753	132811755	N_region	7500	+	chr5	132161676	132316880	FNIP1	494874
chr5	169986319	169993818	N_region_windowed	7500	+	chr5	169196496	169836714	SLIT3	149606
chr6	40037507	40131631	N_region_windowed	100000	-	chr6	38539867	38855176	DNAH8	1182332
chr6	42094419	42146574	N_region_windowed	58722	-	chr6	42035013	42046095	MRPS10	48325
chr6	60517906	60525406	N_region_windowed	7500	-	chr6	61453180	61713085	PRIM2BP	927775
chr7	58912030	58919530	N_region	7500	-	chr7	59136913	59138152	LINC02799	217384
chr7	74743204	74789253	N_region_windowed	44582	-	chr7	74640899	74722781	BAZ1B	20424
chr7	75416595	75530178	N_region_windowed	100000	-	chr7	75491679	75608201	CLIP2	0
chr7	75416853	75494619	N_region_windowed	75718	-	chr7	75491679	75608201	CLIP2	0
chr7	85338569	85345313	N_region_windowed	7500	-	chr7	84614451	84899593	SEMA3E	438977
chr8	11693088	11697225	N_region_windowed	7500	-	chr8	11698133	11699090	OR7E154P	909
chr8	15271034	15274711	N_region_windowed	7500	-	chr8	14350644	15504368	SGCZ	0
