File name::assembly/qc/phased_hprc/HG02083/T2T_contigs.haplotype1.paf, l.n::155
HG02083#1#CM086951.1	241106734	12924	241099077	+	chr1	248387328	3226	248384213
HG02083#1#CM086952.1	243488754	12738	243474760	+	chr2	242696752	3355	242692891
HG02083#1#CM086953.1	192496038	5144	192456059	+	chr4	193574945	3254	193486643
HG02083#1#CM086954.1	182913153	12983	182901620	+	chr5	182045439	3403	182043924
HG02083#1#CM086955.1	160137269	9402	160126195	+	chr7	160567428	3374	160565222
HG02083#1#CM086956.1	145645985	152479	145633846	+	chr8	146259331	2068	146253993
HG02083#1#CM086957.1	135847542	11797	135716825	+	chr9	150617247	5501	150576418
HG02083#1#CM086958.1	132832673	10591	132820484	+	chr12	133324548	2768	133322282
HG02083#1#CM086959.1	102895875	252667	102885638	+	chr14	101161492	7329	101159958
HG02083#1#CM086960.1	89665622	11587	89655496	+	chr16	96330374	3531	96327883
HG02083#1#CM086961.1	84652143	47185	84639437	+	chr17	84276897	30987	84259237
HG02083#1#CM086962.1	66697753	13926	66683363	+	chr20	66210255	4214	66207456
HG02083#1#JBHDTV010000006.1	138527451	11606	138527004	+	chr10	134758134	3895	134653761
HG02083#1#JBHDTV010000007.1	136150118	12729	136150115	+	chr11	135127769	3138	135065217
HG02083#1#JBHDTV010000015.1	60610218	327	60601394	+	chr19	61707364	10451	61703631
HG02083#1#JBHDTV010000048.1	167083926	110463	167083917	+	chr6	172126628	2882	167399025
