sample	contig	chromosome	contig_length	gap_length	ref_length	motif_length	n_gaps	total_gap_length_bed	mean_gap_size	max_gap_size	min_gap_size	gap_density	classification
HG02083	HG02083#2#CM086968.1	chr11	136000131	0	135127769	136000131	0	0	0.0	0	0	0.0	contig
HG02083	HG02083#2#CM086969.1	chr12	134284582	2326219	133324548	134284582	1	2326219	2326219.0	2326219	2326219	0.01	scaffold
HG02083	HG02083#2#CM086970.1	chr14	101641454	100	101161492	101641454	1	100	100.0	100	100	0.01	scaffold
HG02083	HG02083#2#CM086971.1	chr16	85346840	0	96330374	85346840	0	0	0.0	0	0	0.0	contig
HG02083	HG02083#2#CM086972.1	chr17	83639201	634585	84276897	83639201	1	634585	634585.0	634585	634585	0.01	scaffold
HG02083	HG02083#2#CM086973.1	chr19	61303057	30232	61707364	61303057	1	30232	30232.0	30232	30232	0.02	scaffold
HG02083	HG02083#2#CM086963.1	chr2	242013073	0	242696752	242013073	0	0	0.0	0	0	0.0	contig
HG02083	HG02083#2#CM086974.1	chr20	65329015	0	66210255	65329015	0	0	0.0	0	0	0.0	contig
HG02083	HG02083#2#CM086964.1	chr5	182892093	18036	182045439	182892093	2	18036	9018.0	17936	100	0.01	scaffold
HG02083	HG02083#2#CM086965.1	chr6	171645892	0	172126628	171645892	0	0	0.0	0	0	0.0	contig
HG02083	HG02083#2#CM086966.1	chr8	146247626	0	146259331	146247626	0	0	0.0	0	0	0.0	contig
HG02083	HG02083#2#CM086967.1	chr9	137081706	19401	150617247	137081706	1	19401	19401.0	19401	19401	0.01	scaffold
