sample	category	subcategory	sv_type	count	total_length	mean_length
T2T15	total	all_svs	all	58369	61457102	1052.9065428566535
T2T15	sv_type	BND	BND	18	0	0.0
T2T15	sv_type	DEL	DEL	29954	31810879	1061.9910195633304
T2T15	sv_type	DUP:TANDEM	DUP:TANDEM	27	250464	9276.444444444445
T2T15	sv_type	INS	INS	28334	29395759	1037.472965341992
T2T15	sv_type	INV	INV	36	0	0.0
T2T15	zygosity	ALT_HOM	all	9845	0	0
T2T15	zygosity	HET	all	48524	0	0
T2T15	zygosity	HET	BND	18	0	0
T2T15	zygosity	ALT_HOM	DEL	5166	0	0
T2T15	zygosity	HET	DEL	24788	0	0
T2T15	zygosity	ALT_HOM	DUP:TANDEM	1	0	0
T2T15	zygosity	HET	DUP:TANDEM	26	0	0
T2T15	zygosity	ALT_HOM	INS	4668	0	0
T2T15	zygosity	HET	INS	23666	0	0
T2T15	zygosity	ALT_HOM	INV	10	0	0
T2T15	zygosity	HET	INV	26	0	0
T2T15	size_class	large (500bp-5kb)	all	15295	0	0
T2T15	size_class	massive (>50kb)	all	145	0	0
T2T15	size_class	medium (50-500bp)	all	28091	0	0
T2T15	size_class	small (<50bp)	all	13138	0	0
T2T15	size_class	very_large (5kb-50kb)	all	1700	0	0
T2T15	size_class	small (<50bp)	BND	18	0	0
T2T15	size_class	large (500bp-5kb)	DEL	8354	0	0
T2T15	size_class	massive (>50kb)	DEL	56	0	0
T2T15	size_class	medium (50-500bp)	DEL	14086	0	0
T2T15	size_class	small (<50bp)	DEL	6504	0	0
T2T15	size_class	very_large (5kb-50kb)	DEL	954	0	0
T2T15	size_class	large (500bp-5kb)	DUP:TANDEM	19	0	0
T2T15	size_class	massive (>50kb)	DUP:TANDEM	1	0	0
T2T15	size_class	medium (50-500bp)	DUP:TANDEM	7	0	0
T2T15	size_class	large (500bp-5kb)	INS	6922	0	0
T2T15	size_class	massive (>50kb)	INS	88	0	0
T2T15	size_class	medium (50-500bp)	INS	13998	0	0
T2T15	size_class	small (<50bp)	INS	6580	0	0
T2T15	size_class	very_large (5kb-50kb)	INS	746	0	0
T2T15	size_class	small (<50bp)	INV	36	0	0
T2T15	haplotype	both	all	9845	0	0
