sample	contig	chromosome	contig_length	gap_length	ref_length	motif_length	n_gaps	total_gap_length_bed	mean_gap_size	max_gap_size	min_gap_size	gap_density	classification
T2T15	haplotype2-0000060	chr1	242288784	70750	248387328	242288784	2	70750	35375.0	63250	7500	0.01	scaffold
T2T15	haplotype2-0000056	chr10	134842518	0	134758134	134842518	0	0	0.0	0	0	0.0	contig
T2T15	haplotype2-0000053	chr11	134447749	0	135127769	134447749	0	0	0.0	0	0	0.0	contig
T2T15	haplotype2-0000064	chr12	133275980	0	133324548	133275980	0	0	0.0	0	0	0.0	contig
T2T15	haplotype2-0000068	chr16	92448911	0	96330374	92448911	0	0	0.0	0	0	0.0	contig
T2T15	haplotype2-0000067	chr17	83250129	7500	84276897	83250129	1	7500	7500.0	7500	7500	0.01	scaffold
T2T15	haplotype2-0000062	chr18	80194949	0	80542538	80194949	0	0	0.0	0	0	0.0	contig
T2T15	haplotype2-0000065	chr19	60975374	0	61707364	60975374	0	0	0.0	0	0	0.0	contig
T2T15	haplotype2-0000059	chr2	242650441	7500	242696752	242650441	1	7500	7500.0	7500	7500	0.0	scaffold
T2T15	haplotype2-0000050	chr20	66877761	100000	66210255	66877761	1	100000	100000.0	100000	100000	0.01	scaffold
T2T15	haplotype2-0000066	chr3	200126704	0	201105948	200126704	0	0	0.0	0	0	0.0	contig
T2T15	haplotype2-0000054	chr4	192693182	7500	193574945	192693182	1	7500	7500.0	7500	7500	0.01	scaffold
T2T15	haplotype2-0000051	chr5	182286870	7500	182045439	182286870	1	7500	7500.0	7500	7500	0.01	scaffold
T2T15	haplotype2-0000061	chr6	171216010	0	172126628	171216010	0	0	0.0	0	0	0.0	contig
T2T15	haplotype2-0000072	chr7	162220175	0	160567428	162220175	0	0	0.0	0	0	0.0	contig
T2T15	haplotype2-0000063	chr8	145417797	0	146259331	145417797	0	0	0.0	0	0	0.0	contig
T2T15	haplotype2-0000069	chr9	138847497	0	150617247	138847497	0	0	0.0	0	0	0.0	contig
T2T15	haplotype2-0000070	chrX	155015268	0	154259566	155015268	0	0	0.0	0	0	0.0	contig
