chrom	gap_start	gap_end	gap_type	gap_size	strand	nearest_gene_chrom	nearest_gene_start	nearest_gene_end	nearest_gene_name	distance
chr1	48603761	48611261	N_region_windowed	7500	+	chr1	48401273	49902907	AGBL4	0
chr13	10361628	10454672	N_region_windowed	100000	-	chr13	10411930	10432540	LOC102723347	0
chr13	10361628	10454672	N_region_windowed	100000	-	chr13	10413799	10416299	LOC124904994	0
chr13	10361628	10454672	N_region_windowed	100000	-	chr13	10447442	10456217	LOC107987396	0
chr14	2635574	2701421	N_region_windowed	100000	-	chr14	2634798	2648153	RNA45S2	0
chr14	2635574	2701421	N_region_windowed	100000	-	chr14	2638436	2640305	RNA18S2	0
chr14	2635574	2701421	N_region_windowed	100000	-	chr14	2641376	2641533	RNA5-8S2	0
chr14	2635574	2701421	N_region_windowed	100000	-	chr14	2642701	2647786	RNA28S2	0
chr14	2635574	2701421	N_region_windowed	100000	-	chr14	2679070	2692425	RNA45S2	0
chr14	2635574	2701421	N_region_windowed	100000	-	chr14	2682708	2684577	RNA18S2	0
chr14	2635574	2701421	N_region_windowed	100000	-	chr14	2685648	2685805	RNA5-8S2	0
chr14	2635574	2701421	N_region_windowed	100000	-	chr14	2686973	2692058	RNA28S2	0
chr14	2714966	2816080	N_region_windowed	100000	-	chr14	2723342	2736697	RNA45S2	0
chr14	2714966	2816080	N_region_windowed	100000	-	chr14	2726980	2728849	RNA18S2	0
chr14	2714966	2816080	N_region_windowed	100000	-	chr14	2729920	2730077	RNA5-8S2	0
chr14	2714966	2816080	N_region_windowed	100000	-	chr14	2731245	2736330	RNA28S2	0
chr14	2714966	2816080	N_region_windowed	100000	-	chr14	2767484	2780864	RNA45S2	0
chr14	2714966	2816080	N_region_windowed	100000	-	chr14	2771140	2773009	RNA18S2	0
chr14	2714966	2816080	N_region_windowed	100000	-	chr14	2774084	2774241	RNA5-8S2	0
chr14	2714966	2816080	N_region_windowed	100000	-	chr14	2775409	2780497	RNA28S2	0
chr15	2385691	2480805	N_region_windowed	100000	-	chr15	2399092	2400609	LOC100996362	0
chr15	2385691	2480805	N_region_windowed	100000	-	chr15	2409623	2414457	LOC100507395	0
chr15	2385691	2480805	N_region_windowed	100000	-	chr15	2463775	2463928	VN1R112P	0
chr15	18470923	18490939	N_region	2220	-	chr15	18474186	18487541	GOLGA8CP	0
chr15	18470923	18490939	N_region	2220	-	chr15	18480927	18484514	LOC105370726	0
chr15	18470923	18490939	N_region	2220	-	chr15	18482723	18483013	RN7SL759P	0
chr15	47028689	47047544	N_region	7500	-	chr15	46963985	47175966	GALK2	0
chr16	51952081	51987325	N_region_windowed	100000	-	chr16	52266122	52365928	ANKRD26P1	278798
chr18	17811612	17909529	N_region_windowed	100000	-	chr18	15474787	15491495	LOC644669	2320118
chr18	54888012	54894960	N_region	1500	-	chr18	54560985	54585121	C18orf54	302892
chr19	13774223	13781723	N_region	7500	-	chr19	13810424	13850610	LOC105372284	28702
chr21	2954245	3051799	N_region_windowed	100000	-	chr21	2936289	2959379	LOC102723360	0
chr21	2954245	3051799	N_region_windowed	100000	-	chr21	2961392	3006055	CTBP2P9	0
chr21	2954245	3051799	N_region_windowed	100000	-	chr21	3007483	3014502	LOC124904991	0
chr22	20543593	20545729	N_region_windowed	7500	-	chr22	20527450	20530096	CCDC188	13498
chr22	23867997	23871797	N_region_windowed	7500	-	chr22	23856318	23857826	LINC01659	10172
chr6	59478278	59482710	N_region_windowed	7500	-	chr6	57800229	58017709	LOC101927293	1460570
